
exp1a_trial_0_colour1_distractors1_r.png,target,111,-30
exp1a_trial_0_colour1_distractors1_r.png,['distractor_25'],-279,280
exp1a_trial_1_colour1_distractors4_r.png,target,-82,-83
exp1a_trial_1_colour1_distractors4_r.png,['distractor_12'],52,-208
exp1a_trial_1_colour1_distractors4_r.png,['distractor_16'],281,-270
exp1a_trial_1_colour1_distractors4_r.png,['distractor_24'],-103,386
exp1a_trial_1_colour1_distractors4_r.png,['distractor_35'],96,378
exp1a_trial_2_colour1_distractors9_r.png,['distractor_0'],-112,-30
exp1a_trial_2_colour1_distractors9_r.png,['distractor_4'],-154,-156
exp1a_trial_2_colour1_distractors9_r.png,['distractor_5'],-54,-203
exp1a_trial_2_colour1_distractors9_r.png,['distractor_6'],-376,-98
exp1a_trial_2_colour1_distractors9_r.png,target,-279,-280
exp1a_trial_2_colour1_distractors9_r.png,['distractor_13'],146,-149
exp1a_trial_2_colour1_distractors9_r.png,['distractor_14'],209,-57
exp1a_trial_2_colour1_distractors9_r.png,['distractor_26'],-383,102
exp1a_trial_2_colour1_distractors9_r.png,['distractor_27'],109,24
exp1a_trial_2_colour1_distractors9_r.png,['distractor_31'],149,146
exp1a_trial_3_colour1_distractors19_r.png,target,-112,-32
exp1a_trial_3_colour1_distractors19_r.png,['distractor_3'],-211,-56
exp1a_trial_3_colour1_distractors19_r.png,['distractor_5'],-56,-206
exp1a_trial_3_colour1_distractors19_r.png,['distractor_7'],-272,-278
exp1a_trial_3_colour1_distractors19_r.png,['distractor_9'],21,-113
exp1a_trial_3_colour1_distractors19_r.png,['distractor_10'],88,-86
exp1a_trial_3_colour1_distractors19_r.png,['distractor_11'],111,-29
exp1a_trial_3_colour1_distractors19_r.png,['distractor_12'],56,-206
exp1a_trial_3_colour1_distractors19_r.png,['distractor_13'],148,-155
exp1a_trial_3_colour1_distractors19_r.png,['distractor_15'],106,-390
exp1a_trial_3_colour1_distractors19_r.png,['distractor_16'],274,-279
exp1a_trial_3_colour1_distractors19_r.png,['distractor_19'],-85,74
exp1a_trial_3_colour1_distractors19_r.png,['distractor_21'],-55,207
exp1a_trial_3_colour1_distractors19_r.png,['distractor_22'],-150,151
exp1a_trial_3_colour1_distractors19_r.png,['distractor_26'],-385,102
exp1a_trial_3_colour1_distractors19_r.png,['distractor_27'],103,36
exp1a_trial_3_colour1_distractors19_r.png,['distractor_29'],38,110
exp1a_trial_3_colour1_distractors19_r.png,['distractor_32'],53,203
exp1a_trial_3_colour1_distractors19_r.png,['distractor_33'],377,103
exp1a_trial_3_colour1_distractors19_r.png,['distractor_35'],100,377
exp1a_trial_4_colour1_distractors31_r.png,['distractor_0'],-112,-28
exp1a_trial_4_colour1_distractors31_r.png,['distractor_1'],-82,-83
exp1a_trial_4_colour1_distractors31_r.png,['distractor_2'],-32,-112
exp1a_trial_4_colour1_distractors31_r.png,['distractor_3'],-206,-54
exp1a_trial_4_colour1_distractors31_r.png,['distractor_4'],-150,-156
exp1a_trial_4_colour1_distractors31_r.png,['distractor_5'],-54,-211
exp1a_trial_4_colour1_distractors31_r.png,['distractor_6'],-377,-100
exp1a_trial_4_colour1_distractors31_r.png,['distractor_7'],-278,-288
exp1a_trial_4_colour1_distractors31_r.png,['distractor_8'],-106,-381
exp1a_trial_4_colour1_distractors31_r.png,['distractor_10'],79,-74
exp1a_trial_4_colour1_distractors31_r.png,['distractor_11'],112,-34
exp1a_trial_4_colour1_distractors31_r.png,target,52,-202
exp1a_trial_4_colour1_distractors31_r.png,['distractor_13'],151,-151
exp1a_trial_4_colour1_distractors31_r.png,['distractor_14'],204,-59
exp1a_trial_4_colour1_distractors31_r.png,['distractor_15'],101,-390
exp1a_trial_4_colour1_distractors31_r.png,['distractor_16'],286,-272
exp1a_trial_4_colour1_distractors31_r.png,['distractor_17'],385,-109
exp1a_trial_4_colour1_distractors31_r.png,['distractor_19'],-81,76
exp1a_trial_4_colour1_distractors31_r.png,['distractor_20'],-114,28
exp1a_trial_4_colour1_distractors31_r.png,['distractor_21'],-60,206
exp1a_trial_4_colour1_distractors31_r.png,['distractor_23'],-207,54
exp1a_trial_4_colour1_distractors31_r.png,['distractor_25'],-275,274
exp1a_trial_4_colour1_distractors31_r.png,['distractor_26'],-391,102
exp1a_trial_4_colour1_distractors31_r.png,['distractor_27'],115,23
exp1a_trial_4_colour1_distractors31_r.png,['distractor_28'],80,72
exp1a_trial_4_colour1_distractors31_r.png,['distractor_29'],31,117
exp1a_trial_4_colour1_distractors31_r.png,['distractor_30'],205,58
exp1a_trial_4_colour1_distractors31_r.png,['distractor_31'],150,152
exp1a_trial_4_colour1_distractors31_r.png,['distractor_32'],58,210
exp1a_trial_4_colour1_distractors31_r.png,['distractor_33'],393,105
exp1a_trial_4_colour1_distractors31_r.png,['distractor_34'],280,280
exp1a_trial_4_colour1_distractors31_r.png,['distractor_35'],102,387
exp1a_trial_5_colour2_distractors1_r.png,['distractor_20'],-102,34
exp1a_trial_5_colour2_distractors1_r.png,target,209,56
exp1a_trial_6_colour2_distractors4_r.png,target,-32,-110
exp1a_trial_6_colour2_distractors4_r.png,['distractor_8'],-107,-388
exp1a_trial_6_colour2_distractors4_r.png,['distractor_11'],114,-22
exp1a_trial_6_colour2_distractors4_r.png,['distractor_25'],-280,277
exp1a_trial_6_colour2_distractors4_r.png,['distractor_32'],58,207
exp1a_trial_7_colour2_distractors9_r.png,['distractor_0'],-112,-31
exp1a_trial_7_colour2_distractors9_r.png,['distractor_2'],-28,-109
exp1a_trial_7_colour2_distractors9_r.png,['distractor_4'],-149,-153
exp1a_trial_7_colour2_distractors9_r.png,['distractor_5'],-52,-207
exp1a_trial_7_colour2_distractors9_r.png,['distractor_9'],29,-109
exp1a_trial_7_colour2_distractors9_r.png,target,154,-156
exp1a_trial_7_colour2_distractors9_r.png,['distractor_17'],382,-108
exp1a_trial_7_colour2_distractors9_r.png,['distractor_25'],-273,276
exp1a_trial_7_colour2_distractors9_r.png,['distractor_27'],106,23
exp1a_trial_7_colour2_distractors9_r.png,['distractor_30'],210,53
exp1a_trial_8_colour2_distractors19_r.png,['distractor_2'],-30,-111
exp1a_trial_8_colour2_distractors19_r.png,['distractor_3'],-202,-54
exp1a_trial_8_colour2_distractors19_r.png,target,-389,-106
exp1a_trial_8_colour2_distractors19_r.png,['distractor_7'],-277,-279
exp1a_trial_8_colour2_distractors19_r.png,['distractor_9'],26,-106
exp1a_trial_8_colour2_distractors19_r.png,['distractor_11'],107,-29
exp1a_trial_8_colour2_distractors19_r.png,['distractor_12'],55,-202
exp1a_trial_8_colour2_distractors19_r.png,['distractor_13'],152,-147
exp1a_trial_8_colour2_distractors19_r.png,['distractor_15'],104,-386
exp1a_trial_8_colour2_distractors19_r.png,['distractor_16'],283,-281
exp1a_trial_8_colour2_distractors19_r.png,['distractor_17'],376,-97
exp1a_trial_8_colour2_distractors19_r.png,['distractor_18'],-30,105
exp1a_trial_8_colour2_distractors19_r.png,['distractor_20'],-111,23
exp1a_trial_8_colour2_distractors19_r.png,['distractor_22'],-152,156
exp1a_trial_8_colour2_distractors19_r.png,['distractor_24'],-94,384
exp1a_trial_8_colour2_distractors19_r.png,['distractor_27'],107,31
exp1a_trial_8_colour2_distractors19_r.png,['distractor_30'],206,52
exp1a_trial_8_colour2_distractors19_r.png,['distractor_31'],150,150
exp1a_trial_8_colour2_distractors19_r.png,['distractor_32'],53,210
exp1a_trial_8_colour2_distractors19_r.png,['distractor_33'],391,101
exp1a_trial_9_colour2_distractors31_r.png,['distractor_0'],-112,-29
exp1a_trial_9_colour2_distractors31_r.png,['distractor_2'],-30,-111
exp1a_trial_9_colour2_distractors31_r.png,['distractor_3'],-206,-54
exp1a_trial_9_colour2_distractors31_r.png,['distractor_4'],-153,-147
exp1a_trial_9_colour2_distractors31_r.png,['distractor_5'],-55,-206
