image_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,stimuli.started,stimuli.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,textBlank500.started,textBlank500.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,9.801694323075935,None,space,0.7661605158355087,11.303217511158437,None,,,,,,,,,1,001,2020_Sep_29_1346,searchAlejandro,2020.2.2,59.91410776446352,
images/screenshot0.png,0,0,0,0,,,,,,,12.187241761945188,None,space,0.4193548592738807,14.10607694531791,None,14.5564734863583,None,1,001,2020_Sep_29_1346,searchAlejandro,2020.2.2,59.91410776446352,
images/screenshot2.png,0,1,1,1,,,,,,,15.140174923464656,None,space,0.3218112885951996,17.075635579181835,None,17.42592856893316,None,1,001,2020_Sep_29_1346,searchAlejandro,2020.2.2,59.91410776446352,
