ImageFile,targ_side,correctAnswer,n,image.started_mean,image.started_raw,image.started_std,image.stopped_raw,key_resp_4.corr_mean,key_resp_4.corr_raw,key_resp_4.corr_std,key_resp_4.keys_raw,key_resp_4.rt_mean,key_resp_4.rt_raw,key_resp_4.rt_std,key_resp_4.started_mean,key_resp_4.started_raw,key_resp_4.started_std,key_resp_4.stopped_raw,key_resp_7.keys_raw,key_resp_7.rt_mean,key_resp_7.rt_raw,key_resp_7.rt_std,key_resp_7.started_raw,key_resp_7.stopped_raw,text_4.started_raw,text_4.stopped_raw,order
images/exp1a_trial_0_colour1_distractors1_r.png,r,2,1.0,15.238227844238281,15.238227844238281,0.0,,1.0,1.0,0.0,'2',0.05472356081008911,0.05472356081008911,0.0,15.238227844238281,15.238227844238281,0.0,,,,,,,,,,5.0
images/exp1a_trial_1_colour1_distractors4_r.png,r,2,1.0,16.6229305267334,16.6229305267334,0.0,,1.0,1.0,0.0,'2',0.0859525203704834,0.0859525203704834,0.0,16.6229305267334,16.6229305267334,0.0,,,,,,,,,,11.0
images/exp1a_trial_2_colour1_distractors9_r.png,r,2,1.0,15.805346488952637,15.805346488952637,0.0,,1.0,1.0,0.0,'2',0.0634499117732048,0.0634499117732048,0.0,15.805346488952637,15.805346488952637,0.0,,,,,,,,,,8.0
images/exp1a_trial_3_colour1_distractors19_r.png,r,2,1.0,17.94083023071289,17.94083023071289,0.0,,1.0,1.0,0.0,'2',0.08808723092079163,0.08808723092079163,0.0,17.94083023071289,17.94083023071289,0.0,,,,,,,,,,17.0
images/exp1a_trial_4_colour1_distractors31_r.png,r,2,1.0,15.05458927154541,15.05458927154541,0.0,,1.0,1.0,0.0,'2',0.05431268364191055,0.05431268364191055,0.0,15.05458927154541,15.05458927154541,0.0,,,,,,,,,,4.0
images/exp1a_trial_5_colour2_distractors1_r.png,r,2,1.0,17.03984832763672,17.03984832763672,0.0,,1.0,1.0,0.0,'2',0.11709091812372208,0.11709091812372208,0.0,17.03984832763672,17.03984832763672,0.0,,,,,,,,,,13.0
images/exp1a_trial_6_colour2_distractors4_r.png,r,2,1.0,15.989012718200684,15.989012718200684,0.0,,1.0,1.0,0.0,'2',0.11978114396333694,0.11978114396333694,0.0,15.989012718200684,15.989012718200684,0.0,,,,,,,,,,9.0
images/exp1a_trial_7_colour2_distractors9_r.png,r,2,1.0,17.707279205322266,17.707279205322266,0.0,,1.0,1.0,0.0,'2',0.10558538138866425,0.10558538138866425,0.0,17.707279205322266,17.707279205322266,0.0,,,,,,,,,,16.0
images/exp1a_trial_8_colour2_distractors19_r.png,r,2,1.0,16.839656829833984,16.839656829833984,0.0,,1.0,1.0,0.0,'2',0.08517652750015259,0.08517652750015259,0.0,16.839656829833984,16.839656829833984,0.0,,,,,,,,,,12.0
images/exp1a_trial_9_colour2_distractors31_r.png,r,2,1.0,18.357879638671875,18.357879638671875,0.0,,1.0,1.0,0.0,'2',0.10288779437541962,0.10288779437541962,0.0,18.357879638671875,18.357879638671875,0.0,,'space',4.679931640625,4.679931640625,0.0,18.524855872732587,,18.524855872732587,,19.0
images/exp1a_trial_10_colour3_distractors1_r.png,r,2,1.0,14.821184158325195,14.821184158325195,0.0,,1.0,1.0,0.0,'2',0.1117696687579155,0.1117696687579155,0.0,14.821184158325195,14.821184158325195,0.0,,,,,,,,,,3.0
images/exp1a_trial_11_colour3_distractors4_r.png,r,2,1.0,15.42178726196289,15.42178726196289,0.0,,1.0,1.0,0.0,'2',0.06314047425985336,0.06314047425985336,0.0,15.42178726196289,15.42178726196289,0.0,,,,,,,,,,6.0
images/exp1a_trial_12_colour3_distractors9_r.png,r,2,1.0,12.852423667907715,12.852423667907715,0.0,,1.0,1.0,0.0,'2',0.9124532341957092,0.9124532341957092,0.0,12.852423667907715,12.852423667907715,0.0,,,,,,,,,,0.0
images/exp1a_trial_13_colour3_distractors19_r.png,r,2,1.0,17.49039077758789,17.49039077758789,0.0,,1.0,1.0,0.0,'2',0.098540298640728,0.098540298640728,0.0,17.49039077758789,17.49039077758789,0.0,,,,,,,,,,15.0
images/exp1a_trial_14_colour3_distractors31_r.png,r,2,1.0,13.886713027954102,13.886713027954102,0.0,,1.0,1.0,0.0,'2',0.5260558724403381,0.5260558724403381,0.0,13.886713027954102,13.886713027954102,0.0,,,,,,,,,,1.0
images/exp1a_trial_15_colour1_distractors1_l.png,l,1,1.0,17.273412704467773,17.273412704467773,0.0,,0.0,0.0,0.0,'2',0.09151953458786011,0.09151953458786011,0.0,17.273412704467773,17.273412704467773,0.0,,,,,,,,,,14.0
images/exp1a_trial_16_colour1_distractors4_l.png,l,1,1.0,15.605118751525879,15.605118751525879,0.0,,0.0,0.0,0.0,'2',0.0716850757598877,0.0716850757598877,0.0,15.605118751525879,15.605118751525879,0.0,,,,,,,,,,7.0
images/exp1a_trial_17_colour1_distractors9_l.png,l,1,1.0,16.239072799682617,16.239072799682617,0.0,,0.0,0.0,0.0,'2',0.25371262431144714,0.25371262431144714,0.0,16.239072799682617,16.239072799682617,0.0,,,,,,,,,,10.0
images/exp1a_trial_18_colour1_distractors19_l.png,l,1,1.0,14.554084777832031,14.554084777832031,0.0,,0.0,0.0,0.0,'2',0.13881464302539825,0.13881464302539825,0.0,14.554084777832031,14.554084777832031,0.0,,,,,,,,,,2.0
images/exp1a_trial_19_colour1_distractors31_l.png,l,1,1.0,18.174339294433594,18.174339294433594,0.0,,0.0,0.0,0.0,'2',0.06238944083452225,0.06238944083452225,0.0,18.174339294433594,18.174339294433594,0.0,,,,,,,,,,18.0

extraInfo
participant,2
session,001
date,2020_Oct_14_1516
expName,searchDisc2
psychopyVersion,2020.2.2
frameRate,59.85932652204201
