ImageFile,targ_side,correctAnswer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/exp1a_trial_54_colour2_distractors9_l.png,l,1,0,35,35,54,35.538304599933326,None,2,0.03536560002248734,35.538304599933326,None,35.59496199991554,None,space,0.16294519999064505,35.59496199991554,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_4_colour1_distractors31_r.png,r,2,0,36,36,4,35.820460099959746,None,2,0.04940260003786534,35.820460099959746,None,35.89540749997832,None,space,0.13434059999417514,35.89540749997832,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_24_colour2_distractors31_l.png,l,1,0,37,37,24,36.09755009994842,None,2,0.06041060003917664,36.09755009994842,None,36.17867739999201,None,space,0.14740480005275458,36.17867739999201,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_52_colour2_distractors1_l.png,l,1,0,38,38,52,36.384295299998485,None,2,0.07741279993206263,36.384295299998485,None,36.47847430000547,None,space,0.12729249999392778,36.47847430000547,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_7_colour2_distractors9_r.png,r,2,0,39,39,7,36.6728288999293,None,2,0.06108260003384203,36.6728288999293,None,36.76179169991519,None,space,0.13249890005681664,36.76179169991519,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_81_colour1_distractors9_l.png,l,1,0,40,40,81,36.95123839995358,None,2,0.07072600000537932,36.95123839995358,None,37.044885899988,None,space,0.12899160000961274,37.044885899988,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_47_colour1_distractors1_l.png,l,1,0,41,41,47,37.2374532999238,None,2,0.06424710003193468,37.2374532999238,None,37.32849320000969,None,space,0.12534000002779067,37.32849320000969,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_2_colour1_distractors9_r.png,r,2,0,42,42,2,37.52289899997413,None,2,0.058984700008295476,37.52289899997413,None,37.611687399912626,None,space,0.10599979991093278,37.611687399912626,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_72_colour2_distractors19_r.png,r,2,0,43,43,72,37.775889099924825,None,2,0.07781559997238219,37.775889099924825,None,37.878412700025365,None,space,0.09578829992096871,37.878412700025365,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_83_colour1_distractors31_l.png,l,1,0,44,44,83,38.04332970001269,None,2,0.07433970004785806,38.04332970001269,None,38.14506559993606,None,space,0.09276290005072951,38.14506559993606,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_91_colour3_distractors9_l.png,l,1,0,45,45,91,38.30609379999805,None,2,0.06776489992626011,38.30609379999805,None,38.39484279998578,None,space,0.12291799997910857,38.39484279998578,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_66_colour1_distractors9_r.png,r,2,0,46,46,66,38.588772199931554,None,2,0.07291079999413341,38.588772199931554,None,38.678062699967995,None,space,0.11173570004757494,38.678062699967995,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_58_colour3_distractors4_l.png,l,1,0,47,47,58,38.8524405999342,None,2,0.08954409998841584,38.8524405999342,None,38.961630199919455,None,space,0.09197850001510233,38.961630199919455,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_25_colour3_distractors1_l.png,l,1,0,48,48,25,39.106870500021614,None,2,0.09882080007810146,39.106870500021614,None,39.22825279994868,None,space,0.0974057000130415,39.22825279994868,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_61_colour3_distractors31_l.png,l,1,0,49,49,61,39.38786169991363,None,2,0.08193029998801649,39.38786169991363,None,39.494916899944656,None,space,0.09505690005607903,39.494916899944656,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_94_colour0_distractors0_r.png,r,2,0,50,50,94,39.65325319999829,None,2,0.08042089990340173,39.65325319999829,None,39.76155579998158,None,space,0.10042999999132007,39.76155579998158,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_85_colour2_distractors4_l.png,l,1,0,51,51,85,39.920949399936944,None,2,0.06886710005346686,39.920949399936944,None,40.01142939995043,None,space,0.11425400001462549,40.01142939995043,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_80_colour1_distractors4_l.png,l,1,0,52,52,80,40.190945499925874,None,2,0.07075660000555217,40.190945499925874,None,40.278183199930936,None,space,0.11956180003471673,40.278183199930936,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_0_colour1_distractors1_r.png,r,2,0,53,53,0,40.47892549994867,None,2,0.04662609996739775,40.47892549994867,None,40.54451859998517,None,space,0.09327990002930164,40.54451859998517,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_11_colour3_distractors4_r.png,r,2,0,54,54,11,40.68923519994132,None,2,0.09237560001201928,40.68923519994132,None,40.81143130001146,None,space,0.0903365999693051,40.81143130001146,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_19_colour1_distractors31_l.png,l,1,0,55,55,19,40.98225719993934,None,2,0.0555518000619486,40.98225719993934,None,41.06124870001804,None,space,0.08846579992678016,41.06124870001804,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_35_colour1_distractors19_r.png,r,2,0,56,56,35,41.223131399950944,None,2,0.05465830001048744,41.223131399950944,None,41.29417220002506,None,space,0.10362429998349398,41.29417220002506,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_64_colour1_distractors1_r.png,r,2,0,57,57,64,41.46945420000702,None,2,0.06422009994275868,41.46945420000702,None,41.5610756999813,None,space,0.09273679996840656,41.5610756999813,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_78_colour3_distractors31_r.png,r,2,0,58,58,78,41.70985659991857,None,2,0.08793680008966476,41.70985659991857,None,41.827805700013414,None,space,0.08990579994861037,41.827805700013414,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_87_colour2_distractors19_l.png,l,1,0,59,59,87,41.98778069997206,None,2,0.08184849994722754,41.98778069997206,None,42.09450020000804,None,space,0.07144510000944138,42.09450020000804,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_95_colour0_distractors0_l.png,l,1,0,60,60,95,42.23672029993031,None,2,0.08901270001661032,42.23672029993031,None,42.34454670001287,None,space,0.07760600000619888,42.34454670001287,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_39_colour2_distractors9_r.png,r,2,0,61,61,39,42.494280599989,None,2,0.09557070001028478,42.494280599989,None,42.61120679997839,None,space,0.04244630003813654,42.61120679997839,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_75_colour3_distractors4_r.png,r,2,0,62,62,75,42.726116899983026,None,2,0.11191320000216365,42.726116899983026,None,42.86097309994511,None,space,0.04084150004200637,42.86097309994511,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
images/exp1a_trial_76_colour3_distractors9_r.png,r,2,0,63,63,76,42.965624399948865,None,2,0.12809969997033477,42.965624399948865,None,43.110962599981576,None,space,0.03911989997141063,43.110962599981576,None,2,001,2020_Oct_08_1359,searchDisc,2020.2.4,59.9562439629265,
