ImageFile,targ_side,correctAnswer,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_3.started,text_3.stopped,image_3.started,image_3.stopped,image.started,image.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.started,key_resp_7.stopped,key_resp_7.rt,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,8.614941811480094,None,space,0.35800808703061193,9.582786456099711,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_14_1516,searchDisc2,2020.2.2,59.85932652204201,
,,,,,,,,,,,,,,,,,9.982971607183572,None,space,1.734120401320979,10.950718972308096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_14_1516,searchDisc2,2020.2.2,59.85932652204201,
images/exp1a_trial_12_colour3_distractors9_r.png,r,2,0,0,0,12,,,,,,,,,,,,,,,,,9.982971607183572,None,9.982971607183572,None,12.852423795557115,None,2,1,0.9124532482237555,12.852423795557115,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_14_1516,searchDisc2,2020.2.2,59.85932652204201,
images/exp1a_trial_14_colour3_distractors31_r.png,r,2,0,1,1,14,,,,,,,,,,,,,,,,,,,,,13.886713220039383,None,2,1,0.526055866619572,13.886713220039383,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_14_1516,searchDisc2,2020.2.2,59.85932652204201,
images/exp1a_trial_18_colour1_distractors19_l.png,l,1,0,2,2,18,,,,,,,,,,,,,,,,,,,,,14.554085163050331,None,2,0,0.13881464931182563,14.554085163050331,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_14_1516,searchDisc2,2020.2.2,59.85932652204201,
images/exp1a_trial_10_colour3_distractors1_r.png,r,2,0,3,3,10,,,,,,,,,,,,,,,,,,,,,14.821184275497217,None,2,1,0.11176966776838526,14.821184275497217,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_14_1516,searchDisc2,2020.2.2,59.85932652204201,
images/exp1a_trial_4_colour1_distractors31_r.png,r,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,15.054588840517681,None,2,1,0.054312681895680726,15.054588840517681,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_14_1516,searchDisc2,2020.2.2,59.85932652204201,
images/exp1a_trial_0_colour1_distractors1_r.png,r,2,0,5,5,0,,,,,,,,,,,,,,,,,,,,,15.238227580266539,None,2,1,0.054723559820558876,15.238227580266539,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_14_1516,searchDisc2,2020.2.2,59.85932652204201,
images/exp1a_trial_11_colour3_distractors4_r.png,r,2,0,6,6,11,,,,,,,,,,,,,,,,,,,,,15.42178728041472,None,2,1,0.06314047670457512,15.42178728041472,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_14_1516,searchDisc2,2020.2.2,59.85932652204201,
images/exp1a_trial_16_colour1_distractors4_l.png,l,1,0,7,7,16,,,,,,,,,,,,,,,,,,,,,15.605119141750038,None,2,0,0.07168507296591997,15.605119141750038,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_14_1516,searchDisc2,2020.2.2,59.85932652204201,
