ImageFile,targ_side,correctAnswer,n,breakMessage.started_raw,breakMessage.stopped_raw,dispStimuli.started_mean,dispStimuli.started_raw,dispStimuli.started_std,dispStimuli.stopped_raw,key_resp.keys_raw,key_resp.rt_mean,key_resp.rt_raw,key_resp.rt_std,key_resp.started_raw,key_resp.stopped_raw,key_resp_2.corr_mean,key_resp_2.corr_raw,key_resp_2.corr_std,key_resp_2.keys_raw,key_resp_2.rt_mean,key_resp_2.rt_raw,key_resp_2.rt_std,key_resp_2.started_mean,key_resp_2.started_raw,key_resp_2.started_std,key_resp_2.stopped_raw,order
images/exp1a_trial_19_colour1_distractors31_l.png,l,1,1.0,,,273.3757629394531,273.3757629394531,0.0,,,,,,,,1.0,1.0,0.0,'1',0.6475991010665894,0.6475991010665894,0.0,273.3757629394531,273.3757629394531,0.0,,235.0
images/exp1a_trial_20_colour2_distractors1_l.png,l,1,1.0,,,247.66244506835938,247.66244506835938,0.0,,,,,,,,1.0,1.0,0.0,'1',0.7044063210487366,0.7044063210487366,0.0,247.66244506835938,247.66244506835938,0.0,,207.0
images/exp1a_trial_21_colour2_distractors4_l.png,l,1,1.0,,,311.36029052734375,311.36029052734375,0.0,,,,,,,,1.0,1.0,0.0,'1',0.6934767961502075,0.6934767961502075,0.0,311.36029052734375,311.36029052734375,0.0,,274.0
images/exp1a_trial_22_colour2_distractors9_l.png,l,1,1.0,,,279.8327941894531,279.8327941894531,0.0,,,,,,,,1.0,1.0,0.0,'1',0.5997918248176575,0.5997918248176575,0.0,279.8327941894531,279.8327941894531,0.0,,243.0
images/exp1a_trial_23_colour2_distractors19_l.png,l,1,1.0,,,452.4843444824219,452.4843444824219,0.0,,,,,,,,1.0,1.0,0.0,'1',0.6501811146736145,0.6501811146736145,0.0,452.4843444824219,452.4843444824219,0.0,,435.0
images/exp1a_trial_24_colour2_distractors31_l.png,l,1,1.0,,,140.85581970214844,140.85581970214844,0.0,,,,,,,,1.0,1.0,0.0,'1',1.022202968597412,1.022202968597412,0.0,140.85581970214844,140.85581970214844,0.0,,93.0
images/exp1a_trial_25_colour3_distractors1_l.png,l,1,1.0,,,265.731689453125,265.731689453125,0.0,,,,,,,,1.0,1.0,0.0,'1',1.137859582901001,1.137859582901001,0.0,265.731689453125,265.731689453125,0.0,,227.0
images/exp1a_trial_26_colour3_distractors4_l.png,l,1,1.0,,,58.635009765625,58.635009765625,0.0,,,,,,,,1.0,1.0,0.0,'1',0.6989333033561707,0.6989333033561707,0.0,58.635009765625,58.635009765625,0.0,,8.0
images/exp1a_trial_27_colour3_distractors9_l.png,l,1,1.0,,,411.3780822753906,411.3780822753906,0.0,,,,,,,,1.0,1.0,0.0,'1',0.5244591236114502,0.5244591236114502,0.0,411.3780822753906,411.3780822753906,0.0,,385.0
images/exp1a_trial_28_colour3_distractors19_l.png,l,1,1.0,,,79.14959716796875,79.14959716796875,0.0,,,,,,,,1.0,1.0,0.0,'1',0.591958224773407,0.591958224773407,0.0,79.14959716796875,79.14959716796875,0.0,,31.0
images/exp1a_trial_29_colour3_distractors31_l.png,l,1,1.0,,,198.13775634765625,198.13775634765625,0.0,,,,,,,,1.0,1.0,0.0,'1',0.6457312107086182,0.6457312107086182,0.0,198.13775634765625,198.13775634765625,0.0,,155.0
images/exp1a_trial_30_colour0_distractors0_r.png,r,2,1.0,,,197.45565795898438,197.45565795898438,0.0,,,,,,,,1.0,1.0,0.0,'2',0.5913650989532471,0.5913650989532471,0.0,197.45565795898438,197.45565795898438,0.0,,154.0
images/exp1a_trial_31_colour0_distractors0_l.png,l,1,1.0,,,171.82176208496094,171.82176208496094,0.0,,,,,,,,1.0,1.0,0.0,'1',0.4887228012084961,0.4887228012084961,0.0,171.82176208496094,171.82176208496094,0.0,,125.0
images/exp1a_trial_32_colour1_distractors1_r.png,r,2,1.0,,,367.8359375,367.8359375,0.0,,,,,,,,1.0,1.0,0.0,'2',0.6743360161781311,0.6743360161781311,0.0,367.8359375,367.8359375,0.0,,336.0
images/exp1a_trial_33_colour1_distractors4_r.png,r,2,1.0,,,90.37972259521484,90.37972259521484,0.0,,,,,,,,1.0,1.0,0.0,'2',1.0189812183380127,1.0189812183380127,0.0,90.37972259521484,90.37972259521484,0.0,,41.0
images/exp1a_trial_34_colour1_distractors9_r.png,r,2,1.0,,,121.4165267944336,121.4165267944336,0.0,,,,,,,,1.0,1.0,0.0,'2',0.7740514278411865,0.7740514278411865,0.0,121.4165267944336,121.4165267944336,0.0,,75.0
images/exp1a_trial_35_colour1_distractors19_r.png,r,2,1.0,,,445.5110778808594,445.5110778808594,0.0,,,,,,,,1.0,1.0,0.0,'2',0.7196751832962036,0.7196751832962036,0.0,445.5110778808594,445.5110778808594,0.0,,427.0
images/exp1a_trial_36_colour1_distractors31_r.png,r,2,1.0,,,431.9450378417969,431.9450378417969,0.0,,,,,,,,1.0,1.0,0.0,'2',0.6452344059944153,0.6452344059944153,0.0,431.9450378417969,431.9450378417969,0.0,,411.0
images/exp1a_trial_37_colour2_distractors1_r.png,r,2,1.0,,,204.62258911132812,204.62258911132812,0.0,,,,,,,,1.0,1.0,0.0,'2',0.5194367170333862,0.5194367170333862,0.0,204.62258911132812,204.62258911132812,0.0,,163.0
images/exp1a_trial_38_colour2_distractors4_r.png,r,2,1.0,,,225.77337646484375,225.77337646484375,0.0,,,,,,,,1.0,1.0,0.0,'2',0.8570051193237305,0.8570051193237305,0.0,225.77337646484375,225.77337646484375,0.0,,183.0
images/exp1a_trial_39_colour2_distractors9_r.png,r,2,1.0,195.2522122003138,,194.49159240722656,194.49159240722656,0.0,,'space',1.2021384239196777,1.2021384239196777,0.0,195.2522122003138,,1.0,1.0,0.0,'2',0.714637279510498,0.714637279510498,0.0,194.49159240722656,194.49159240722656,0.0,,152.0
images/exp1a_trial_40_colour2_distractors19_r.png,r,2,1.0,,,447.99542236328125,447.99542236328125,0.0,,,,,,,,1.0,1.0,0.0,'2',0.8364831209182739,0.8364831209182739,0.0,447.99542236328125,447.99542236328125,0.0,,430.0
images/exp1a_trial_41_colour2_distractors31_r.png,r,2,1.0,,,379.09332275390625,379.09332275390625,0.0,,,,,,,,1.0,1.0,0.0,'2',0.5608298182487488,0.5608298182487488,0.0,379.09332275390625,379.09332275390625,0.0,,349.0
images/exp1a_trial_42_colour3_distractors1_r.png,r,2,1.0,,,322.93505859375,322.93505859375,0.0,,,,,,,,1.0,1.0,0.0,'2',0.6159384846687317,0.6159384846687317,0.0,322.93505859375,322.93505859375,0.0,,287.0
images/exp1a_trial_43_colour3_distractors4_r.png,r,2,1.0,,,272.0126037597656,272.0126037597656,0.0,,,,,,,,1.0,1.0,0.0,'2',0.47356951236724854,0.47356951236724854,0.0,272.0126037597656,272.0126037597656,0.0,,233.0
images/exp1a_trial_44_colour3_distractors9_r.png,r,2,1.0,,,399.5344543457031,399.5344543457031,0.0,,,,,,,,1.0,1.0,0.0,'2',0.6167346835136414,0.6167346835136414,0.0,399.5344543457031,399.5344543457031,0.0,,372.0
images/exp1a_trial_45_colour3_distractors19_r.png,r,2,1.0,,,114.73121643066406,114.73121643066406,0.0,,,,,,,,1.0,1.0,0.0,'2',0.7791094779968262,0.7791094779968262,0.0,114.73121643066406,114.73121643066406,0.0,,67.0
images/exp1a_trial_46_colour3_distractors31_r.png,r,2,1.0,,,443.483642578125,443.483642578125,0.0,,,,,,,,1.0,1.0,0.0,'2',0.5391973853111267,0.5391973853111267,0.0,443.483642578125,443.483642578125,0.0,,424.0
images/exp1a_trial_47_colour1_distractors1_l.png,l,1,1.0,,,332.4291076660156,332.4291076660156,0.0,,,,,,,,1.0,1.0,0.0,'1',0.5605971217155457,0.5605971217155457,0.0,332.4291076660156,332.4291076660156,0.0,,298.0
images/exp1a_trial_48_colour1_distractors4_l.png,l,1,1.0,,,391.05621337890625,391.05621337890625,0.0,,,,,,,,1.0,1.0,0.0,'1',0.805665910243988,0.805665910243988,0.0,391.05621337890625,391.05621337890625,0.0,,362.0
images/exp1a_trial_49_colour1_distractors9_l.png,l,1,1.0,,,80.58679962158203,80.58679962158203,0.0,,,,,,,,1.0,1.0,0.0,'1',0.554953396320343,0.554953396320343,0.0,80.58679962158203,80.58679962158203,0.0,,33.0
images/exp1a_trial_50_colour1_distractors19_l.png,l,1,1.0,,,458.6518249511719,458.6518249511719,0.0,,,,,,,,1.0,1.0,0.0,'1',0.7305539846420288,0.7305539846420288,0.0,458.6518249511719,458.6518249511719,0.0,,440.0
images/exp1a_trial_51_colour1_distractors31_l.png,l,1,1.0,,,294.69287109375,294.69287109375,0.0,,,,,,,,1.0,1.0,0.0,'1',0.7540894746780396,0.7540894746780396,0.0,294.69287109375,294.69287109375,0.0,,260.0
images/exp1a_trial_52_colour2_distractors1_l.png,l,1,1.0,,,152.93153381347656,152.93153381347656,0.0,,,,,,,,1.0,1.0,0.0,'1',0.6911991238594055,0.6911991238594055,0.0,152.93153381347656,152.93153381347656,0.0,,105.0
images/exp1a_trial_53_colour2_distractors4_l.png,l,1,1.0,,,364.980712890625,364.980712890625,0.0,,,,,,,,1.0,1.0,0.0,'1',0.6733130216598511,0.6733130216598511,0.0,364.980712890625,364.980712890625,0.0,,332.0
images/exp1a_trial_54_colour2_distractors9_l.png,l,1,1.0,,,429.77130126953125,429.77130126953125,0.0,,,,,,,,1.0,1.0,0.0,'1',0.7464100122451782,0.7464100122451782,0.0,429.77130126953125,429.77130126953125,0.0,,408.0
images/exp1a_trial_55_colour2_distractors19_l.png,l,1,1.0,,,465.3262023925781,465.3262023925781,0.0,,,,,,,,1.0,1.0,0.0,'1',0.5272595286369324,0.5272595286369324,0.0,465.3262023925781,465.3262023925781,0.0,,449.0
images/exp1a_trial_56_colour2_distractors31_l.png,l,1,1.0,,,292.9361877441406,292.9361877441406,0.0,,,,,,,,1.0,1.0,0.0,'1',0.8934890031814575,0.8934890031814575,0.0,292.9361877441406,292.9361877441406,0.0,,258.0
images/exp1a_trial_57_colour3_distractors1_l.png,l,1,1.0,,,433.6927490234375,433.6927490234375,0.0,,,,,,,,1.0,1.0,0.0,'1',0.593166708946228,0.593166708946228,0.0,433.6927490234375,433.6927490234375,0.0,,413.0
images/exp1a_trial_58_colour3_distractors4_l.png,l,1,1.0,,,282.2867126464844,282.2867126464844,0.0,,,,,,,,1.0,1.0,0.0,'1',0.687061607837677,0.687061607837677,0.0,282.2867126464844,282.2867126464844,0.0,,246.0
images/exp1a_trial_59_colour3_distractors9_l.png,l,1,1.0,,,313.00518798828125,313.00518798828125,0.0,,,,,,,,1.0,1.0,0.0,'1',0.561249315738678,0.561249315738678,0.0,313.00518798828125,313.00518798828125,0.0,,276.0
images/exp1a_trial_60_colour3_distractors19_l.png,l,1,1.0,,,165.56451416015625,165.56451416015625,0.0,,,,,,,,1.0,1.0,0.0,'1',0.5780143737792969,0.5780143737792969,0.0,165.56451416015625,165.56451416015625,0.0,,117.0
images/exp1a_trial_61_colour3_distractors31_l.png,l,1,1.0,,,467.3761291503906,467.3761291503906,0.0,,,,,,,,1.0,1.0,0.0,'1',0.5019024014472961,0.5019024014472961,0.0,467.3761291503906,467.3761291503906,0.0,,452.0
images/exp1a_trial_62_colour0_distractors0_r.png,r,2,1.0,,,350.283935546875,350.283935546875,0.0,,,,,,,,1.0,1.0,0.0,'2',0.5458362102508545,0.5458362102508545,0.0,350.283935546875,350.283935546875,0.0,,317.0
images/exp1a_trial_63_colour0_distractors0_l.png,l,1,1.0,,,154.548095703125,154.548095703125,0.0,,,,,,,,1.0,1.0,0.0,'1',0.5461825728416443,0.5461825728416443,0.0,154.548095703125,154.548095703125,0.0,,107.0
images/exp1a_trial_64_colour1_distractors1_r.png,r,2,1.0,,,308.2720642089844,308.2720642089844,0.0,,,,,,,,1.0,1.0,0.0,'2',0.6549909114837646,0.6549909114837646,0.0,308.2720642089844,308.2720642089844,0.0,,270.0
