ImageFile,targ_side,correctAnswer,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_3.started,text_3.stopped,image_3.started,image_3.stopped,image.started,image.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,9.965254900002037,None,space,0.8855065999960061,10.936026800001855,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
,,,,,,,,,,,,,,,,,11.852657800001907,None,space,0.057657500001369044,12.835863800006337,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_12_colour3_distractors9_r.png,r,2,0,0,0,12,,,,,,,,,,,,,,,,,11.852657800001907,None,11.852657800001907,None,13.171442300008493,None,2,1,1.5062270000053104,13.171442300008493,None,14.712949499997194,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_3_colour1_distractors19_r.png,r,2,0,1,1,3,,,,,,,,,,,,,,,,,,,,,15.768647100005182,None,2,1,0.9890015999990283,15.768647100005182,None,16.785619300004328,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_18_colour1_distractors19_l.png,l,1,0,2,2,18,,,,,,,,,,,,,,,,,,,,,17.82359970000107,None,1,1,0.41389260000141803,17.82359970000107,None,18.268160200008424,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_7_colour2_distractors9_r.png,r,2,0,3,3,7,,,,,,,,,,,,,,,,,,,,,19.303096900010132,None,1,0,0.34260090001043864,19.303096900010132,None,19.6811854000116,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_13_colour3_distractors19_r.png,r,2,0,4,4,13,,,,,,,,,,,,,,,,,,,,,20.71584879999864,None,1,0,0.4099030999932438,20.71584879999864,None,21.152008999997634,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_4_colour1_distractors31_r.png,r,2,0,5,5,4,,,,,,,,,,,,,,,,,,,,,22.18802480000886,None,1,0,0.2897443999972893,22.18802480000886,None,22.501519099998404,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_2_colour1_distractors9_r.png,r,2,0,6,6,2,,,,,,,,,,,,,,,,,,,,,23.53870299999835,None,1,0,0.3228871000028448,23.53870299999835,None,23.884860999998637,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_6_colour2_distractors4_r.png,r,2,0,7,7,6,,,,,,,,,,,,,,,,,,,,,24.92733620000945,None,1,0,0.3422367999883136,24.92733620000945,None,25.28436440000951,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
