ImageFile,targ_side,correctAnswer,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_3.started,text_3.stopped,image_3.started,image_3.stopped,image.started,image.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.started,key_resp_7.stopped,key_resp_7.rt,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/exp1a_trial_15_colour1_distractors1_l.png,l,1,0,12,12,15,,,,,,,,,,,,,,,,,,,,,44.890813999052625,None,1,1,0.8784649422741495,44.890813999052625,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_9_colour2_distractors31_r.png,r,2,0,13,13,9,,,,,,,,,,,,,,,,,,,,,45.89164727478055,None,2,1,1.1495435543474741,45.89164727478055,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_6_colour2_distractors4_r.png,r,2,0,14,14,6,,,,,,,,,,,,,,,,,,,,,47.15955982304877,None,2,1,0.6180361956357956,47.15955982304877,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_12_colour3_distractors9_r.png,r,2,0,15,15,12,,,,,,,,,,,,,,,,,,,,,47.893683424335904,None,2,1,0.7634866509470157,47.893683424335904,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_8_colour2_distractors19_r.png,r,2,0,16,16,8,,,,,,,,,,,,,,,,,,,,,48.77782001759624,None,2,1,0.6072621708735824,48.77782001759624,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_14_colour3_distractors31_r.png,r,2,0,17,17,14,,,,,,,,,,,,,,,,,,,,,49.51187833916629,None,2,1,0.5371998095070012,49.51187833916629,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_18_colour1_distractors19_l.png,l,1,0,18,18,18,,,,,,,,,,,,,,,,,,,,,50.195825557399075,None,1,1,0.6454085354926065,50.195825557399075,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_5_colour2_distractors1_r.png,r,2,0,19,19,5,,,,,,,,,,,,,,,,,,,,,50.963325627788436,None,2,1,0.5340318257804029,50.963325627788436,None,51.5473034378374,None,space,51.5473034378374,None,8.326097850396764,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.97219374234555,None,space,9.288615482277237,64.96069844125304,None,,,,,,,,,,,,,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_47_colour1_distractors1_l.png,l,1,,,,,0,0,0,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.36968834721483,None,1,1,1.8075414653867483,74.36968834721483,None,None,None,None,None,None,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_82_colour1_distractors19_l.png,l,1,,,,,0,1,1,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.3050205183099,None,1,1,0.9042241703718901,76.3050205183099,None,None,None,None,None,None,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_39_colour2_distractors9_r.png,r,2,,,,,0,2,2,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.3393205027096,None,2,1,0.7018837663345039,77.3393205027096,None,None,None,None,None,None,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_35_colour1_distractors19_r.png,r,2,,,,,0,3,3,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.15697647631168,None,2,1,0.6522107406635769,78.15697647631168,None,None,None,None,None,None,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_7_colour2_distractors9_r.png,r,2,,,,,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.9242253479897,None,2,1,0.6690058546955697,78.9242253479897,None,None,None,None,None,None,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_79_colour1_distractors1_l.png,l,1,,,,,0,5,5,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.72500652796589,None,1,1,0.6681706589297391,79.72500652796589,None,None,None,None,None,None,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_32_colour1_distractors1_r.png,r,2,,,,,0,6,6,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.50911675335374,None,2,1,0.5961774275638163,80.50911675335374,None,None,None,None,None,None,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_44_colour3_distractors9_r.png,r,2,,,,,0,7,7,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.22645132057369,None,2,1,0.7348234377568588,81.22645132057369,None,None,None,None,None,None,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_67_colour1_distractors19_r.png,r,2,,,,,0,8,8,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.07731384417275,None,2,1,0.6999032964813523,82.07731384417275,None,None,None,None,None,None,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_12_colour3_distractors9_r.png,r,2,,,,,0,9,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.89476277882932,None,2,1,0.7944951321696863,82.89476277882932,None,None,None,None,None,None,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_4_colour1_distractors31_r.png,r,2,,,,,0,10,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.8123699206626,None,2,1,0.5889016248402186,83.8123699206626,None,None,None,None,None,None,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_15_colour1_distractors1_l.png,l,1,,,,,0,11,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.52974064776208,None,1,1,0.7035304779419675,84.52974064776208,None,None,None,None,None,None,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_22_colour2_distractors9_l.png,l,1,,,,,0,12,12,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.36387365695555,None,1,1,0.8533655508072115,85.36387365695555,None,None,None,None,None,None,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_65_colour1_distractors4_r.png,r,2,,,,,0,13,13,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.34836141637061,None,2,1,0.48484231758629903,86.34836141637061,None,None,None,None,None,None,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_28_colour3_distractors19_l.png,l,1,,,,,0,14,14,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.94892410153989,None,1,1,0.6922671755892225,86.94892410153989,None,None,None,None,None,None,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_43_colour3_distractors4_r.png,r,2,,,,,0,15,15,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.76642647589324,None,2,1,0.5468567200587131,87.76642647589324,None,None,None,None,None,None,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_71_colour2_distractors9_r.png,r,2,,,,,0,16,16,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.43359521997627,None,2,1,0.7358119126292877,88.43359521997627,None,None,None,None,None,None,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_61_colour3_distractors31_l.png,l,1,,,,,0,17,17,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.28443982364843,None,1,1,0.820815957384184,89.28443982364843,None,None,None,None,None,None,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
images/exp1a_trial_90_colour3_distractors4_l.png,l,1,,,,,0,18,18,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.2353808748303,None,1,1,0.8458887890446931,90.2353808748303,None,None,None,None,None,None,1,001,2020_Oct_13_1606,searchDisc2,2020.2.2,59.87561264658378,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.20299032068579,None,2,1,0.5742716197273694,91.20299032068579,None,,,,,,,,,,,,
