ImageFile,targ_side,correctAnswer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/exp1a_trial_42_colour3_distractors1_r.png,r,2,0,0,0,42,7.877877300023101,10.88118630007375,1,3.733674500021152,7.877877300023101,None,11.633188000065275,None,space,1.5472878000000492,11.633188000065275,None,1,001,2020_Oct_08_1334,searchDisc,2020.2.4,59.95405118635429,
images/exp1a_trial_86_colour2_distractors9_l.png,l,1,0,1,1,86,13.231493800063618,None,1,0.699979699915275,13.231493800063618,None,13.947025600005873,None,space,1.1286369001027197,13.947025600005873,None,1,001,2020_Oct_08_1334,searchDisc,2020.2.4,59.95405118635429,
images/exp1a_trial_24_colour2_distractors31_l.png,l,1,0,2,2,24,15.137451700051315,None,1,0.5383269999874756,15.137451700051315,None,15.69750110001769,None,space,0.8979908999754116,15.69750110001769,None,1,001,2020_Oct_08_1334,searchDisc,2020.2.4,59.95405118635429,
images/exp1a_trial_4_colour1_distractors31_r.png,r,2,0,3,3,4,16.666032900102437,None,1,0.47356420010328293,16.666032900102437,None,17.164048500009812,None,space,1.0554146999493241,17.164048500009812,None,1,001,2020_Oct_08_1334,searchDisc,2020.2.4,59.95405118635429,
images/exp1a_trial_6_colour2_distractors4_r.png,r,2,0,4,4,6,18.290604300098494,None,1,0.5372661999426782,18.290604300098494,None,18.847185700084083,None,space,0.9322633999399841,18.847185700084083,None,1,001,2020_Oct_08_1334,searchDisc,2020.2.4,59.95405118635429,
images/exp1a_trial_36_colour1_distractors31_r.png,r,2,0,5,5,36,19.854804900009185,None,1,0.36470989999361336,19.854804900009185,None,20.24711690004915,None,space,0.8364263999974355,20.24711690004915,None,1,001,2020_Oct_08_1334,searchDisc,2020.2.4,59.95405118635429,
images/exp1a_trial_1_colour1_distractors4_r.png,r,2,0,6,6,1,21.151251700008288,None,1,0.44491459999699146,21.151251700008288,None,21.613458100007847,None,space,0.8942171999951825,21.613458100007847,None,1,001,2020_Oct_08_1334,searchDisc,2020.2.4,59.95405118635429,
images/exp1a_trial_78_colour3_distractors31_r.png,r,2,0,7,7,78,22.586492500035092,None,1,0.3130671000108123,22.586492500035092,None,22.930019300081767,None,space,0.39352360006887466,22.930019300081767,None,1,001,2020_Oct_08_1334,searchDisc,2020.2.4,59.95405118635429,
images/exp1a_trial_81_colour1_distractors9_l.png,l,1,0,8,8,81,23.390620700083673,None,1,0.38133559993002564,23.390620700083673,None,23.79646640003193,None,space,0.9190765999956056,23.79646640003193,None,1,001,2020_Oct_08_1334,searchDisc,2020.2.4,59.95405118635429,
,,,,,,,24.790281300083734,None,1,0.22916650003753603,24.790281300083734,None,,,,,,,,,,,,,
