ImageFile,targ_side,correctAnswer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/exp1a_trial_80_colour1_distractors4_l.png,l,1,0,0,0,80,15.69398708816152,18.69708114338573,1,1,3.1249558003619313,15.69398708816152,None,18.89696914423257,None,space,3.234187566442415,18.89696914423257,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_36_colour1_distractors31_r.png,r,2,0,1,1,36,22.233556211576797,None,1,0,0.5775124998763204,22.233556211576797,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_48_colour1_distractors4_l.png,l,1,0,2,2,48,22.934428044594824,None,2,0,0.6285981711698696,22.934428044594824,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_38_colour2_distractors4_r.png,r,2,0,3,3,38,23.685142998816445,None,1,0,0.39778977760579437,23.685142998816445,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_93_colour3_distractors31_l.png,l,1,0,4,4,93,24.185471476288512,None,2,0,0.42550955596379936,24.185471476288512,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_19_colour1_distractors31_l.png,l,1,0,5,5,19,24.736152510740794,None,1,1,0.314866601023823,24.736152510740794,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_20_colour2_distractors1_l.png,l,1,0,6,6,20,25.169802161632106,None,2,0,0.44921016634907573,25.169802161632106,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_66_colour1_distractors9_r.png,r,2,0,7,7,66,25.73699506407138,None,1,0,0.3380129758734256,25.73699506407138,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_29_colour3_distractors31_l.png,l,1,0,8,8,29,26.204218846280128,None,2,0,0.39898592804092914,26.204218846280128,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_83_colour1_distractors31_l.png,l,1,0,9,9,83,26.721342389239,None,1,1,0.3058077935129404,26.721342389239,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_56_colour2_distractors31_l.png,l,1,0,10,10,56,27.15507587941829,None,2,0,0.33611539111007005,27.15507587941829,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_85_colour2_distractors4_l.png,l,1,0,11,11,85,27.605524115846492,None,1,1,0.3094791241455823,27.605524115846492,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_10_colour3_distractors1_r.png,r,2,0,12,12,10,28.022571979439817,None,2,1,0.34039407689124346,28.022571979439817,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_92_colour3_distractors19_l.png,l,1,0,13,13,92,28.473017975804396,None,1,1,0.31388868880458176,28.473017975804396,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_71_colour2_distractors9_r.png,r,2,0,14,14,71,28.906909864745103,None,2,1,0.33622067025862634,28.906909864745103,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_35_colour1_distractors19_r.png,r,2,0,15,15,35,29.35742946062237,None,1,0,0.2214372685411945,29.35742946062237,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_84_colour2_distractors1_l.png,l,1,0,16,16,84,29.690894952858798,None,2,0,0.32005407952237874,29.690894952858798,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_63_colour0_distractors0_l.png,l,1,0,17,17,63,30.141510547953658,None,1,1,0.2615076679503545,30.141510547953658,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_72_colour2_distractors19_r.png,r,2,0,18,18,72,30.525174678652547,None,2,1,0.3258108334848657,30.525174678652547,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_7_colour2_distractors9_r.png,r,2,0,19,19,7,30.958810249576345,None,1,0,0.24409276724327356,30.958810249576345,None,31.242548779584467,None,space,1.5445873233256862,31.242548779584467,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_26_colour3_distractors4_l.png,l,1,0,20,20,26,32.89412084699143,None,1,1,0.6446783625287935,32.89412084699143,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_54_colour2_distractors9_l.png,l,1,0,21,21,54,33.644912280724384,None,2,0,0.37401140795554966,33.644912280724384,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_64_colour1_distractors1_r.png,r,2,0,22,22,64,34.128562811529264,None,1,0,0.2746400428004563,34.128562811529264,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_47_colour1_distractors1_l.png,l,1,0,23,23,47,34.52905528759584,None,2,0,0.32985816104337573,34.52905528759584,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_28_colour3_distractors19_l.png,l,1,0,24,24,28,34.979393444838934,None,1,1,0.2717200663173571,34.979393444838934,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_59_colour3_distractors9_l.png,l,1,0,25,25,59,35.36310845508706,None,2,0,0.3357931536156684,35.36310845508706,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_0_colour1_distractors1_r.png,r,2,0,26,26,0,35.81355381151661,None,1,0,0.2695770433638245,35.81355381151661,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_87_colour2_distractors19_l.png,l,1,0,27,27,87,36.19722050218843,None,2,0,0.3177353780483827,36.19722050218843,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_6_colour2_distractors4_r.png,r,2,0,28,28,6,36.614582603331655,None,1,0,0.26051087595988065,36.614582603331655,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_23_colour2_distractors19_l.png,l,1,0,29,29,23,36.998045775690116,None,2,0,0.33278741769026965,36.998045775690116,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_21_colour2_distractors4_l.png,l,1,0,30,30,21,37.43180646561086,None,1,1,0.28313821484334767,37.43180646561086,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_3_colour1_distractors19_r.png,r,2,0,31,31,3,37.815513795940205,None,2,1,0.4033743729814887,37.815513795940205,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_70_colour2_distractors4_r.png,r,2,0,32,32,70,38.33269333851058,None,1,0,0.31050183589104563,38.33269333851058,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_1_colour1_distractors4_r.png,r,2,0,33,33,1,38.749763921950944,None,2,1,0.28519387845881283,38.749763921950944,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_15_colour1_distractors1_l.png,l,1,0,34,34,15,39.15024967805948,None,1,1,0.20518075849395245,39.15024967805948,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_18_colour1_distractors19_l.png,l,1,0,35,35,18,39.483846369199455,None,2,0,0.2956494747195393,39.483846369199455,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_30_colour0_distractors0_r.png,r,2,0,36,36,30,39.88434748526197,None,1,0,0.27047335624229163,39.88434748526197,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_24_colour2_distractors31_l.png,l,1,0,37,37,24,40.28469212248456,None,2,0,0.262223182246089,40.28469212248456,None,None,None,None,,None,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
images/exp1a_trial_95_colour0_distractors0_l.png,l,1,0,38,38,95,40.65165014681406,None,2,0,0.32739034085534513,40.65165014681406,None,41.002111983136274,None,space,1.5528861369239166,41.002111983136274,None,2,001,2020_Oct_08_2040,searchDisc,2020.2.2,59.874179010018985,
