ImageFile,targ_side,correctAnswer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/exp1a_trial_48_colour1_distractors4_l.png,l,1,0,0,0,48,11.404190046479926,None,2,0,1.863661570707336,11.404190046479926,None,13.339304805500433,None,space,2.7126694986363873,13.339304805500433,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_22_colour2_distractors9_l.png,l,1,0,1,1,22,16.158704650355503,None,1,1,1.109213846269995,16.158704650355503,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_89_colour3_distractors1_l.png,l,1,0,2,2,89,17.39322565414477,None,2,0,0.5948035615729168,17.39322565414477,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_19_colour1_distractors31_l.png,l,1,0,3,3,19,18.110614475095645,None,1,1,0.32546491629909724,18.110614475095645,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_91_colour3_distractors9_l.png,l,1,0,4,4,91,18.56106367148459,None,2,0,0.30705802352167666,18.56106367148459,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_28_colour3_distractors19_l.png,l,1,0,5,5,28,18.994761641835794,None,1,1,0.23303237569052726,18.994761641835794,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_95_colour0_distractors0_l.png,l,1,0,6,6,95,19.345125238993205,None,2,0,0.2668132255785167,19.345125238993205,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_53_colour2_distractors4_l.png,l,1,0,7,7,53,19.712171902530827,None,1,1,0.24376060988288373,19.712171902530827,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_31_colour0_distractors0_l.png,l,1,0,8,8,31,20.06254125968553,None,2,0,0.2774118607630953,20.06254125968553,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_60_colour3_distractors19_l.png,l,1,0,9,9,60,20.462930056499317,None,1,1,0.23705570364836603,20.462930056499317,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_1_colour1_distractors4_r.png,r,2,0,10,10,1,20.830114639014937,None,2,1,0.2781795345945284,20.830114639014937,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_39_colour2_distractors9_r.png,r,2,0,11,11,39,21.23042023659218,None,1,0,0.20545595639850944,21.23042023659218,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_77_colour3_distractors19_r.png,r,2,0,12,12,77,21.547309221467003,None,2,1,0.24065247480757535,21.547309221467003,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_2_colour1_distractors9_r.png,r,2,0,13,13,2,21.914501483901404,None,1,0,0.21751665987540036,21.914501483901404,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_6_colour2_distractors4_r.png,r,2,0,14,14,6,22.231306629488245,None,2,1,0.26059311523567885,22.231306629488245,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_14_colour3_distractors31_r.png,r,2,0,15,15,14,22.615031559718773,None,1,0,0.22883976926095784,22.615031559718773,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_73_colour2_distractors31_r.png,r,2,0,16,16,73,22.96543803648092,None,2,1,0.19858849130105227,22.96543803648092,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_3_colour1_distractors19_r.png,r,2,0,17,17,3,23.265892912866548,None,2,1,0.26600587205030024,23.265892912866548,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_59_colour3_distractors9_l.png,l,1,0,18,18,59,23.63264197879471,None,2,0,0.3072666618973017,23.63264197879471,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_52_colour2_distractors1_l.png,l,1,0,19,19,52,24.049764721887186,None,1,1,0.24211966304574162,24.049764721887186,None,24.3335230917437,None,space,5.774492364027537,24.3335230917437,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_68_colour1_distractors31_r.png,r,2,0,20,20,68,30.222548939520493,None,1,0,0.5173891409067437,30.222548939520493,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_10_colour3_distractors1_r.png,r,2,0,21,21,10,30.8397555219708,None,2,1,0.4441903664264828,30.8397555219708,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_63_colour0_distractors0_l.png,l,1,0,22,22,63,31.390433036489412,None,1,1,0.3735384517349303,31.390433036489412,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_9_colour2_distractors31_r.png,r,2,0,23,23,9,31.87410532706417,None,2,1,0.2978686571586877,31.87410532706417,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_79_colour1_distractors1_l.png,l,1,0,24,24,79,32.27453924366273,None,1,1,0.31356581149157137,32.27453924366273,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_62_colour0_distractors0_r.png,r,2,0,25,25,62,32.69169942638837,None,2,1,0.3521251829806715,32.69169942638837,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_85_colour2_distractors4_l.png,l,1,0,26,26,85,33.17548371606972,None,1,1,0.260455196374096,33.17548371606972,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_30_colour0_distractors0_r.png,r,2,0,27,27,30,33.55912224703934,None,2,1,0.3328571771271527,33.55912224703934,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_35_colour1_distractors19_r.png,r,2,0,28,28,35,34.009536563651636,None,1,0,0.21836305304896086,34.009536563651636,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_72_colour2_distractors19_r.png,r,2,0,29,29,72,34.35993568052072,None,2,1,0.30806537554599345,34.35993568052072,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_20_colour2_distractors1_l.png,l,1,0,30,30,20,34.79366181069054,None,1,1,0.2502203981857747,34.79366181069054,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_24_colour2_distractors31_l.png,l,1,0,31,31,24,35.143985408125445,None,2,0,0.3158726730616763,35.143985408125445,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_46_colour3_distractors31_r.png,r,2,0,32,32,46,35.56121055025142,None,1,0,0.24262717890087515,35.56121055025142,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_92_colour3_distractors19_l.png,l,1,0,33,33,92,35.911401348770596,None,2,0,0.27641090867109597,35.911401348770596,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
images/exp1a_trial_78_colour3_distractors31_r.png,r,2,0,34,34,78,36.295129478909075,None,1,0,0.31700866390019655,36.295129478909075,None,None,None,None,,None,None,2,001,2020_Oct_08_2043,searchDisc,2020.2.2,59.912174263319336,
