trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,ImageFile,targ_side,correctAnswer,text_2.started,text_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_3.started,text_3.stopped,image_3.started,image_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,9.119156189903151,None,space,1.0926811254466884,14.090891694591846,None,,,,,,,,,,,1,001,2020_Oct_13_1437,searchDisc,2020.2.2,59.908326353512656,
,,,,,,,,,,,,,15.225133247324266,None,space,13.318623968632892,16.193038371624425,None,,,,,1,001,2020_Oct_13_1437,searchDisc,2020.2.2,59.908326353512656,
,,,,,,,,,,,,,,,,,,,15.225133247324266,None,15.225133247324266,None,,,,,,,
