ImageFile,targ_side,correctAnswer,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_3.started,text_3.stopped,image_3.started,image_3.stopped,image.started,image.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.started,key_resp_7.stopped,key_resp_7.rt,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
images/exp1a_trial_8_colour2_distractors19_r.png,r,2,0,13,13,8,,,,,,,,,,,,,,,,,,,,,16.997722891683225,None,2,1,0.13771673489827663,16.997722891683225,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1a_trial_3_colour1_distractors19_r.png,r,2,0,14,14,3,,,,,,,,,,,,,,,,,,,,,17.2644940057653,None,2,1,0.13458779087522998,17.2644940057653,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1a_trial_12_colour3_distractors9_r.png,r,2,0,15,15,12,,,,,,,,,,,,,,,,,,,,,17.514676084858365,None,2,1,0.1483707603183575,17.514676084858365,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1a_trial_0_colour1_distractors1_r.png,r,2,0,16,16,0,,,,,,,,,,,,,,,,,,,,,17.781912476639263,None,2,1,0.11314150068210438,17.781912476639263,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1a_trial_6_colour2_distractors4_r.png,r,2,0,17,17,6,,,,,,,,,,,,,,,,,,,,,18.01526872185059,None,2,1,0.09601038839900866,18.01526872185059,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1a_trial_11_colour3_distractors4_r.png,r,2,0,18,18,11,,,,,,,,,,,,,,,,,,,,,18.232282970740926,None,2,1,0.09483887441456318,18.232282970740926,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1a_trial_19_colour1_distractors31_l.png,l,1,0,19,19,19,,,,,,,,,,,,,,,,,,,,,18.465632815961726,None,2,0,0.08541300264187157,18.465632815961726,None,18.599100612627808,None,space,18.599100612627808,None,3.576061690575443,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.28612237505149,None,space,3.302508851105813,25.272718923690263,None,,,,,,,,,,,,,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1a_trial_54_colour2_distractors9_l.png,l,1,,,,,0,0,0,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.725911803310737,None,2,0,0.7214731060666963,28.725911803310737,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2c_trial_8_colour2_distractors19_r.png,r,2,,,,,0,1,1,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.57658328791149,None,2,1,0.15098226693226025,29.57658328791149,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2b_trial_68_colour1_distractors31_r.png,r,2,,,,,0,2,2,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.843694560287986,None,2,1,0.13961048517376184,29.843694560287986,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1a_trial_13_colour3_distractors19_r.png,r,2,,,,,0,3,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11064583348343,None,2,1,0.11244966427329928,30.11064583348343,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1b_trial_25_colour3_distractors1_l.png,l,1,,,,,0,4,4,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.344036318536382,None,2,0,0.10317515174392611,30.344036318536382,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2b_trial_64_colour1_distractors1_r.png,r,2,,,,,0,5,5,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.57758072280558,None,2,1,0.10154092009179294,30.57758072280558,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2c_trial_59_colour3_distractors9_l.png,l,1,,,,,0,6,6,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.794602971640415,None,2,0,0.11653284332714975,30.794602971640415,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1a_trial_1_colour1_distractors4_r.png,r,2,,,,,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.02802225650521,None,2,1,0.10722121107392013,31.02802225650521,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2a_trial_10_colour3_distractors1_r.png,r,2,,,,,0,8,8,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.261582340695895,None,2,1,0.08972530061146244,31.261582340695895,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2c_trial_50_colour1_distractors19_l.png,l,1,,,,,0,9,9,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.478502830083016,None,2,0,0.12877726065926254,31.478502830083016,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2c_trial_24_colour2_distractors31_l.png,l,1,,,,,0,10,10,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.728886188124306,None,2,0,0.13416891306405887,31.728886188124306,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2a_trial_80_colour1_distractors4_l.png,l,1,,,,,0,11,11,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.02907377114752,None,2,0,0.07404794084141031,32.02907377114752,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2c_trial_85_colour2_distractors4_l.png,l,1,,,,,0,12,12,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.22922602639301,None,2,0,0.12223297415766865,32.22922602639301,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2b_trial_83_colour1_distractors31_l.png,l,1,,,,,0,13,13,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.479628264321946,None,2,0,0.08795250969706103,32.479628264321946,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2a_trial_74_colour3_distractors1_r.png,r,2,,,,,0,14,14,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6963349947473,None,2,1,0.15890766639495268,32.6963349947473,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1b_trial_64_colour1_distractors1_r.png,r,2,,,,,0,15,15,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.979978982533794,None,2,1,0.16328300401801243,32.979978982533794,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2a_trial_1_colour1_distractors4_r.png,r,2,,,,,0,16,16,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.263670329994056,None,2,1,0.11943394847912714,33.263670329994056,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2b_trial_63_colour0_distractors0_l.png,l,1,,,,,0,17,17,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.51382104924414,None,2,0,0.34935245133237913,33.51382104924414,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2c_trial_95_colour0_distractors0_l.png,l,1,,,,,0,18,18,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.98107049689861,None,2,0,0.258063638699241,33.98107049689861,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2a_trial_56_colour2_distractors31_l.png,l,1,,,,,0,19,19,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.381321887660306,None,2,0,0.10590921778930351,34.381321887660306,None,34.54835207242286,None,space,34.54835207242286,None,1.8433377621113323,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2c_trial_30_colour0_distractors0_r.png,l,1,,,,,0,20,20,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.500249918724876,None,2,0,0.578885676106438,36.500249918724876,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1a_trial_83_colour1_distractors31_l.png,l,1,,,,,0,21,21,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.200771132076625,None,2,0,0.36647684359923005,37.200771132076625,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2b_trial_28_colour3_distractors19_l.png,l,1,,,,,0,22,22,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.68462273472687,None,2,0,0.2266058797831647,37.68462273472687,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1a_trial_12_colour3_distractors9_r.png,r,2,,,,,0,23,23,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.034931021160446,None,2,1,0.19621787534561008,38.034931021160446,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2c_trial_90_colour3_distractors4_l.png,l,1,,,,,0,24,24,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.351922038185876,None,2,0,0.18321026192279533,38.351922038185876,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2a_trial_17_colour1_distractors9_l.png,l,1,,,,,0,25,25,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.65218098083278,None,2,0,0.15501200634753332,38.65218098083278,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1b_trial_34_colour1_distractors9_r.png,r,2,,,,,0,26,26,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.93579456873704,None,2,1,0.11127239029156044,38.93579456873704,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2b_trial_79_colour1_distractors1_l.png,l,1,,,,,0,27,27,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.16955273190979,None,2,0,0.1577083125594072,39.16955273190979,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2b_trial_11_colour3_distractors4_r.png,r,2,,,,,0,28,28,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.45301336055854,None,2,1,0.10609961673617363,39.45301336055854,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2a_trial_71_colour2_distractors9_r.png,r,2,,,,,0,29,29,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.686575684754644,None,2,1,0.13666362024378031,39.686575684754644,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2a_trial_46_colour3_distractors31_r.png,r,2,,,,,0,30,30,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.95377879665466,None,2,1,0.11730787937995046,39.95377879665466,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2a_trial_5_colour2_distractors1_r.png,r,2,,,,,0,31,31,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1871254419093,None,2,1,0.09227376757189631,40.1871254419093,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2a_trial_45_colour3_distractors19_r.png,r,2,,,,,0,32,32,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.403926571889315,None,2,1,0.10717033129185438,40.403926571889315,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2b_trial_24_colour2_distractors31_l.png,l,1,,,,,0,33,33,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.637565055687446,None,2,0,0.1296230163425207,40.637565055687446,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2c_trial_68_colour1_distractors31_r.png,r,2,,,,,0,34,34,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.88775833469117,None,2,1,0.09552207088563591,40.88775833469117,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2c_trial_80_colour1_distractors4_l.png,l,1,,,,,0,35,35,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.104623784311116,None,2,0,0.13466747052734718,41.104623784311116,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2c_trial_49_colour1_distractors9_l.png,l,1,,,,,0,36,36,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.355031462269835,None,2,0,0.10009164753137156,41.355031462269835,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1b_trial_20_colour2_distractors1_l.png,l,1,,,,,0,37,37,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.58847090700874,None,2,0,0.1627217268687673,41.58847090700874,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1a_trial_15_colour1_distractors1_l.png,l,1,,,,,0,38,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.87224513408728,None,2,0,0.15883118676720187,41.87224513408728,None,42.08909106388455,None,space,42.08909106388455,None,0.8701232249732129,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1a_trial_0_colour1_distractors1_r.png,r,2,,,,,0,39,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.07353658351349,None,2,1,0.2696450193761848,43.07353658351349,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1a_trial_23_colour2_distractors19_l.png,l,1,,,,,0,40,40,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.473647814942524,None,2,0,0.1896025492460467,43.473647814942524,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2c_trial_58_colour3_distractors4_l.png,l,1,,,,,0,41,41,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.79078923113411,None,2,0,0.10432298586238176,43.79078923113411,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2c_trial_44_colour3_distractors9_r.png,r,2,,,,,0,42,42,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0243573152693,None,2,1,0.09477935475297272,44.0243573152693,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2c_trial_43_colour3_distractors4_r.png,r,2,,,,,0,43,43,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.241223084914964,None,2,1,0.1180025958456099,44.241223084914964,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2a_trial_73_colour2_distractors31_r.png,r,2,,,,,0,44,44,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.47464716981631,None,2,1,0.1244998425245285,44.47464716981631,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2b_trial_92_colour3_distractors19_l.png,l,1,,,,,0,45,45,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.72489516856149,None,2,0,0.08221461903303862,44.72489516856149,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1b_trial_21_colour2_distractors4_l.png,l,1,,,,,0,46,46,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.92525894270511,None,2,0,0.12217377446359023,44.92525894270511,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1a_trial_69_colour2_distractors1_r.png,r,2,,,,,0,47,47,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.17533670226112,None,2,1,0.11981122655561194,45.17533670226112,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1b_trial_49_colour1_distractors9_l.png,l,1,,,,,0,48,48,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.42556422110647,None,2,0,0.14160695497412235,45.42556422110647,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2b_trial_86_colour2_distractors9_l.png,l,1,,,,,0,49,49,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.69251805433305,None,2,0,0.13857753050979227,45.69251805433305,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2a_trial_24_colour2_distractors31_l.png,l,1,,,,,0,50,50,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.959444687643554,None,2,0,0.15183090267237276,45.959444687643554,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2a_trial_61_colour3_distractors31_l.png,l,1,,,,,0,51,51,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.24302339571295,None,2,0,0.1241961641353555,46.24302339571295,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2b_trial_41_colour2_distractors31_r.png,r,2,,,,,0,52,52,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.493463073449675,None,2,1,0.09777325938921422,46.493463073449675,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2c_trial_67_colour1_distractors19_r.png,r,2,,,,,0,53,53,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.71016020397656,None,2,1,0.2249322883435525,46.71016020397656,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp2a_trial_18_colour1_distractors19_l.png,l,1,,,,,0,54,54,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.06061088969,None,2,0,0.12254785257391632,47.06061088969,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1a_trial_22_colour2_distractors9_l.png,l,1,,,,,0,55,55,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.31078016880201,None,2,0,0.11237862461712211,47.31078016880201,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
images/exp1b_trial_74_colour3_distractors1_r.png,r,2,,,,,0,56,56,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.544338973006234,None,2,1,0.11881539161549881,47.544338973006234,None,None,None,None,None,None,,1,001,2020_Oct_14_1543,searchDisc2,2020.2.2,59.949470056363175,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.811348485876806,None,2,0,0.0759749710559845,47.811348485876806,None,,,,,,,,,,,,,
