ImageFile,targ_side,correctAnswer,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_3.started,text_3.stopped,image_3.started,image_3.stopped,image.started,image.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.started,key_resp_7.stopped,key_resp_7.rt,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
images/exp2a_trial_90_colour3_distractors4_l.png,l,1,,,,,0,4,4,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.95658358227229,None,1,1,0.8223884293693118,33.95658358227229,None,None,None,None,None,None,,2,001,2020_Oct_14_1512,searchDisc2,2020.2.2,59.8291861500113,
images/exp2c_trial_87_colour2_distractors19_l.png,l,1,,,,,0,5,5,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.90760559303453,None,1,1,1.303911723953206,34.90760559303453,None,None,None,None,None,None,,2,001,2020_Oct_14_1512,searchDisc2,2020.2.2,59.8291861500113,
images/exp1a_trial_39_colour2_distractors9_r.png,r,2,,,,,0,6,6,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.34224336768966,None,2,1,0.9488729017903097,36.34224336768966,None,None,None,None,None,None,,2,001,2020_Oct_14_1512,searchDisc2,2020.2.2,59.8291861500113,
images/exp2c_trial_45_colour3_distractors19_r.png,r,2,,,,,0,7,7,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.44332893018145,None,2,1,0.7598345096339472,37.44332893018145,None,None,None,None,None,None,,2,001,2020_Oct_14_1512,searchDisc2,2020.2.2,59.8291861500113,
images/exp1b_trial_45_colour3_distractors19_r.png,r,2,,,,,0,8,8,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.327590962755494,None,2,1,1.3396558609674685,38.327590962755494,None,None,None,None,None,None,,2,001,2020_Oct_14_1512,searchDisc2,2020.2.2,59.8291861500113,
images/exp2b_trial_13_colour3_distractors19_r.png,r,2,,,,,0,9,9,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.79568712611217,None,2,1,0.6874102404690348,39.79568712611217,None,None,None,None,None,None,,2,001,2020_Oct_14_1512,searchDisc2,2020.2.2,59.8291861500113,
images/exp2a_trial_86_colour2_distractors9_l.png,l,1,,,,,0,10,10,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.613225660286844,None,2,0,0.1579748711665161,40.613225660286844,None,None,None,None,None,None,,2,001,2020_Oct_14_1512,searchDisc2,2020.2.2,59.8291861500113,
images/exp1b_trial_84_colour2_distractors1_l.png,l,1,,,,,0,11,11,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.896746128681116,None,2,0,0.07425369980046526,40.896746128681116,None,None,None,None,None,None,,2,001,2020_Oct_14_1512,searchDisc2,2020.2.2,59.8291861500113,
images/exp1a_trial_3_colour1_distractors19_r.png,r,2,,,,,0,12,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.09692878375063,None,2,1,0.12209313490893692,41.09692878375063,None,None,None,None,None,None,,2,001,2020_Oct_14_1512,searchDisc2,2020.2.2,59.8291861500113,
images/exp2c_trial_27_colour3_distractors9_l.png,l,1,,,,,0,13,13,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.34721550223185,None,2,0,0.0799112708773464,41.34721550223185,None,None,None,None,None,None,,2,001,2020_Oct_14_1512,searchDisc2,2020.2.2,59.8291861500113,
images/exp1a_trial_68_colour1_distractors31_r.png,r,2,,,,,0,14,14,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.547424717165995,None,2,1,0.11168614815687761,41.547424717165995,None,None,None,None,None,None,,2,001,2020_Oct_14_1512,searchDisc2,2020.2.2,59.8291861500113,
images/exp1a_trial_67_colour1_distractors19_r.png,r,2,,,,,0,15,15,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.78113648056751,None,2,1,0.0859774798154831,41.78113648056751,None,None,None,None,None,None,,2,001,2020_Oct_14_1512,searchDisc2,2020.2.2,59.8291861500113,
images/exp2b_trial_7_colour2_distractors9_r.png,r,2,,,,,0,16,16,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.99802433012519,None,2,1,0.10912168130744249,41.99802433012519,None,None,None,None,None,None,,2,001,2020_Oct_14_1512,searchDisc2,2020.2.2,59.8291861500113,
images/exp1a_trial_94_colour0_distractors0_r.png,r,2,,,,,0,17,17,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.23159209423466,None,2,1,0.09936909121461213,42.23159209423466,None,None,None,None,None,None,,2,001,2020_Oct_14_1512,searchDisc2,2020.2.2,59.8291861500113,
images/exp2c_trial_20_colour2_distractors1_l.png,l,1,,,,,0,18,18,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.46501905907644,None,2,0,0.12217377446359023,42.46501905907644,None,None,None,None,None,None,,2,001,2020_Oct_14_1512,searchDisc2,2020.2.2,59.8291861500113,
images/exp2a_trial_15_colour1_distractors1_l.png,l,1,,,,,0,19,19,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.71516657836037,None,2,0,0.11201798648107797,42.71516657836037,None,42.88223324296996,None,space,42.88223324296996,None,1.496792656427715,2,001,2020_Oct_14_1512,searchDisc2,2020.2.2,59.8291861500113,
images/exp2c_trial_50_colour1_distractors19_l.png,l,1,,,,,0,20,20,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.48373000329593,None,1,1,0.5591888169874437,44.48373000329593,None,None,None,None,None,None,,2,001,2020_Oct_14_1512,searchDisc2,2020.2.2,59.8291861500113,
