ImageFile,targ_side,correctAnswer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/exp1a_trial_53_colour2_distractors4_l.png,l,1,0,0,0,53,16.69010103913024,None,1,1,2.216859705047682,16.69010103913024,None,19.00885816907976,None,space,14.898262253962457,19.00885816907976,None,2,001,2020_Oct_08_2102,searchDisc,2020.2.2,59.90447948103507,
images/exp1a_trial_25_colour3_distractors1_l.png,l,1,0,1,1,25,34.02376652986277,None,1,1,0.8751853185240179,34.02376652986277,None,None,None,None,,None,None,2,001,2020_Oct_08_2102,searchDisc,2020.2.2,59.90447948103507,
images/exp1a_trial_47_colour1_distractors1_l.png,l,1,0,2,2,47,35.02461068308912,None,2,0,0.3385259318165481,35.02461068308912,None,None,None,None,,None,None,2,001,2020_Oct_08_2102,searchDisc,2020.2.2,59.90447948103507,
images/exp1a_trial_83_colour1_distractors31_l.png,l,1,0,3,3,83,35.491732386057265,None,1,1,0.2313559092581272,35.491732386057265,None,None,None,None,,None,None,2,001,2020_Oct_08_2102,searchDisc,2020.2.2,59.90447948103507,
images/exp1a_trial_85_colour2_distractors4_l.png,l,1,0,4,4,85,35.84205886349082,None,2,0,0.2488690490135923,35.84205886349082,None,None,None,None,,None,None,2,001,2020_Oct_08_2102,searchDisc,2020.2.2,59.90447948103507,
images/exp1a_trial_87_colour2_distractors19_l.png,l,1,0,5,5,87,36.22576875379309,None,1,1,0.2175960192689672,36.22576875379309,None,None,None,None,,None,None,2,001,2020_Oct_08_2102,searchDisc,2020.2.2,59.90447948103507,
images/exp1a_trial_28_colour3_distractors19_l.png,l,1,0,6,6,28,36.55938848480582,None,2,0,0.23564995487686247,36.55938848480582,None,None,None,None,,None,None,2,001,2020_Oct_08_2102,searchDisc,2020.2.2,59.90447948103507,
images/exp1a_trial_41_colour2_distractors31_r.png,r,2,0,7,7,41,36.926613707095385,None,1,0,0.21244310052134097,36.926613707095385,None,None,None,None,,None,None,2,001,2020_Oct_08_2102,searchDisc,2020.2.2,59.90447948103507,
images/exp1a_trial_32_colour1_distractors1_r.png,r,2,0,8,8,32,37.26012335892301,None,2,1,0.20693882449995726,37.26012335892301,None,None,None,None,,None,None,2,001,2020_Oct_08_2102,searchDisc,2020.2.2,59.90447948103507,
images/exp1a_trial_43_colour3_distractors4_r.png,r,2,0,9,9,43,37.59380196954589,None,1,0,0.19315973471384495,37.59380196954589,None,None,None,None,,None,None,2,001,2020_Oct_08_2102,searchDisc,2020.2.2,59.90447948103507,
images/exp1a_trial_26_colour3_distractors4_l.png,l,1,0,10,10,26,37.91075655387249,None,2,0,0.2283309733029455,37.91075655387249,None,None,None,None,,None,None,2,001,2020_Oct_08_2102,searchDisc,2020.2.2,59.90447948103507,
