ImageFile,targ_side,correctAnswer,n,image.started_mean,image.started_raw,image.started_std,image.stopped_raw,key_resp_4.corr_mean,key_resp_4.corr_raw,key_resp_4.corr_std,key_resp_4.keys_raw,key_resp_4.rt_mean,key_resp_4.rt_raw,key_resp_4.rt_std,key_resp_4.started_mean,key_resp_4.started_raw,key_resp_4.started_std,key_resp_4.stopped_raw,order
images/exp1a_trial_0_colour1_distractors1_r.png,r,2,1.0,22.84950065612793,22.84950065612793,0.0,,1.0,1.0,0.0,'2',0.19074366986751556,0.19074366986751556,0.0,22.84950065612793,22.84950065612793,0.0,,5.0
images/exp1a_trial_1_colour1_distractors4_r.png,r,2,1.0,23.950620651245117,23.950620651245117,0.0,,1.0,1.0,0.0,'2',0.19374236464500427,0.19374236464500427,0.0,23.950620651245117,23.950620651245117,0.0,,9.0
images/exp1a_trial_2_colour1_distractors9_r.png,r,2,1.0,21.614974975585938,21.614974975585938,0.0,,1.0,1.0,0.0,'2',0.27339765429496765,0.27339765429496765,0.0,21.614974975585938,21.614974975585938,0.0,,1.0
images/exp1a_trial_3_colour1_distractors19_r.png,r,2,1.0,24.25092124938965,24.25092124938965,0.0,,0.0,0.0,0.0,'1',0.10938408225774765,0.10938408225774765,0.0,24.25092124938965,24.25092124938965,0.0,,10.0
images/exp1a_trial_4_colour1_distractors31_r.png,r,2,1.0,21.998693466186523,21.998693466186523,0.0,,0.0,0.0,0.0,'1',0.18574528396129608,0.18574528396129608,0.0,21.998693466186523,21.998693466186523,0.0,,2.0
images/exp1a_trial_5_colour2_distractors1_r.png,r,2,1.0,26.01942253112793,26.01942253112793,0.0,,0.0,0.0,0.0,'1',0.1327420473098755,0.1327420473098755,0.0,26.01942253112793,26.01942253112793,0.0,,16.0
images/exp1a_trial_6_colour2_distractors4_r.png,r,2,1.0,22.298992156982422,22.298992156982422,0.0,,1.0,1.0,0.0,'2',0.1891702264547348,0.1891702264547348,0.0,22.298992156982422,22.298992156982422,0.0,,3.0
images/exp1a_trial_7_colour2_distractors9_r.png,r,2,1.0,25.41890525817871,25.41890525817871,0.0,,1.0,1.0,0.0,'2',0.22936171293258667,0.22936171293258667,0.0,25.41890525817871,25.41890525817871,0.0,,14.0
images/exp1a_trial_8_colour2_distractors19_r.png,r,2,1.0,24.467803955078125,24.467803955078125,0.0,,0.0,0.0,0.0,'1',0.17248935997486115,0.17248935997486115,0.0,24.467803955078125,24.467803955078125,0.0,,11.0
images/exp1a_trial_9_colour2_distractors31_r.png,r,2,1.0,26.686616897583008,26.686616897583008,0.0,,1.0,1.0,0.0,'2',0.12162977457046509,0.12162977457046509,0.0,26.686616897583008,26.686616897583008,0.0,,19.0
images/exp1a_trial_10_colour3_distractors1_r.png,r,2,1.0,23.717052459716797,23.717052459716797,0.0,,0.0,0.0,0.0,'1',0.1231808066368103,0.1231808066368103,0.0,23.717052459716797,23.717052459716797,0.0,,8.0
images/exp1a_trial_11_colour3_distractors4_r.png,r,2,1.0,19.579647064208984,19.579647064208984,0.0,,0.0,0.0,0.0,'1',1.9325398206710815,1.9325398206710815,0.0,19.579647064208984,19.579647064208984,0.0,,0.0
images/exp1a_trial_12_colour3_distractors9_r.png,r,2,1.0,26.253034591674805,26.253034591674805,0.0,,1.0,1.0,0.0,'2',0.019242461770772934,0.019242461770772934,0.0,26.253034591674805,26.253034591674805,0.0,,17.0
images/exp1a_trial_13_colour3_distractors19_r.png,r,2,1.0,25.75238609313965,25.75238609313965,0.0,,0.0,0.0,0.0,'1',0.15187986195087433,0.15187986195087433,0.0,25.75238609313965,25.75238609313965,0.0,,15.0
images/exp1a_trial_14_colour3_distractors31_r.png,r,2,1.0,23.149797439575195,23.149797439575195,0.0,,0.0,0.0,0.0,'1',0.17043080925941467,0.17043080925941467,0.0,23.149797439575195,23.149797439575195,0.0,,6.0
images/exp1a_trial_15_colour1_distractors1_l.png,l,1,1.0,25.20205307006836,25.20205307006836,0.0,,1.0,1.0,0.0,'1',0.10252971202135086,0.10252971202135086,0.0,25.20205307006836,25.20205307006836,0.0,,13.0
images/exp1a_trial_16_colour1_distractors4_l.png,l,1,1.0,24.75140380859375,24.75140380859375,0.0,,0.0,0.0,0.0,'2',0.3368161916732788,0.3368161916732788,0.0,24.75140380859375,24.75140380859375,0.0,,12.0
images/exp1a_trial_17_colour1_distractors9_l.png,l,1,1.0,23.433435440063477,23.433435440063477,0.0,,0.0,0.0,0.0,'2',0.18270882964134216,0.18270882964134216,0.0,23.433435440063477,23.433435440063477,0.0,,7.0
images/exp1a_trial_18_colour1_distractors19_l.png,l,1,1.0,26.386320114135742,26.386320114135742,0.0,,1.0,1.0,0.0,'1',0.19789499044418335,0.19789499044418335,0.0,26.386320114135742,26.386320114135742,0.0,,18.0
images/exp1a_trial_19_colour1_distractors31_l.png,l,1,1.0,22.59929656982422,22.59929656982422,0.0,,1.0,1.0,0.0,'1',0.14489910006523132,0.14489910006523132,0.0,22.59929656982422,22.59929656982422,0.0,,4.0

extraInfo
participant,1
session,001
date,2020_Oct_13_1411
expName,searchDisc
psychopyVersion,2020.2.2
frameRate,59.89982883716722
