exp2b_trial_4_colour1_distractors31_r.png,['distractor_1'],-82,-83
exp2b_trial_4_colour1_distractors31_r.png,['distractor_2'],-30,-111
exp2b_trial_4_colour1_distractors31_r.png,['distractor_3'],-206,-57
exp2b_trial_4_colour1_distractors31_r.png,['distractor_4'],-150,-153
exp2b_trial_4_colour1_distractors31_r.png,['distractor_5'],-52,-210
exp2b_trial_4_colour1_distractors31_r.png,['distractor_6'],-385,-100
exp2b_trial_4_colour1_distractors31_r.png,['distractor_7'],-275,-284
exp2b_trial_4_colour1_distractors31_r.png,['distractor_8'],-105,-387
exp2b_trial_4_colour1_distractors31_r.png,['distractor_9'],33,-109
exp2b_trial_4_colour1_distractors31_r.png,['distractor_11'],117,-31
exp2b_trial_4_colour1_distractors31_r.png,['distractor_12'],59,-206
exp2b_trial_4_colour1_distractors31_r.png,['distractor_13'],149,-146
exp2b_trial_4_colour1_distractors31_r.png,['distractor_14'],210,-54
exp2b_trial_4_colour1_distractors31_r.png,['distractor_15'],105,-388
exp2b_trial_4_colour1_distractors31_r.png,['distractor_16'],282,-278
exp2b_trial_4_colour1_distractors31_r.png,['distractor_17'],388,-104
exp2b_trial_4_colour1_distractors31_r.png,['distractor_18'],-38,107
exp2b_trial_4_colour1_distractors31_r.png,['distractor_19'],-74,88
exp2b_trial_4_colour1_distractors31_r.png,['distractor_20'],-113,33
exp2b_trial_4_colour1_distractors31_r.png,target,-55,206
exp2b_trial_4_colour1_distractors31_r.png,['distractor_22'],-153,150
exp2b_trial_4_colour1_distractors31_r.png,['distractor_23'],-205,54
exp2b_trial_4_colour1_distractors31_r.png,['distractor_24'],-104,381
exp2b_trial_4_colour1_distractors31_r.png,['distractor_25'],-285,276
exp2b_trial_4_colour1_distractors31_r.png,['distractor_26'],-391,106
exp2b_trial_4_colour1_distractors31_r.png,['distractor_27'],110,24
exp2b_trial_4_colour1_distractors31_r.png,['distractor_28'],80,80
exp2b_trial_4_colour1_distractors31_r.png,['distractor_32'],52,204
exp2b_trial_4_colour1_distractors31_r.png,['distractor_33'],382,108
exp2b_trial_4_colour1_distractors31_r.png,['distractor_34'],290,278
exp2b_trial_4_colour1_distractors31_r.png,['distractor_35'],104,384
exp2b_trial_5_colour2_distractors1_r.png,target,-31,-110
exp2b_trial_5_colour2_distractors1_r.png,['distractor_23'],-208,58
exp2b_trial_6_colour2_distractors4_r.png,target,-83,-83
exp2b_trial_6_colour2_distractors4_r.png,['distractor_8'],-104,-382
exp2b_trial_6_colour2_distractors4_r.png,['distractor_15'],98,-382
exp2b_trial_6_colour2_distractors4_r.png,['distractor_22'],-153,149
exp2b_trial_6_colour2_distractors4_r.png,['distractor_33'],386,106
exp2b_trial_7_colour2_distractors9_r.png,['distractor_3'],-207,-54
exp2b_trial_7_colour2_distractors9_r.png,['distractor_7'],-287,-276
exp2b_trial_7_colour2_distractors9_r.png,['distractor_17'],381,-110
exp2b_trial_7_colour2_distractors9_r.png,['distractor_18'],-33,120
exp2b_trial_7_colour2_distractors9_r.png,['distractor_20'],-105,35
exp2b_trial_7_colour2_distractors9_r.png,['distractor_21'],-58,207
exp2b_trial_7_colour2_distractors9_r.png,['distractor_24'],-110,384
exp2b_trial_7_colour2_distractors9_r.png,['distractor_27'],109,28
exp2b_trial_7_colour2_distractors9_r.png,['distractor_33'],386,99
exp2b_trial_7_colour2_distractors9_r.png,target,95,376
exp2b_trial_8_colour2_distractors19_r.png,['distractor_0'],-112,-31
exp2b_trial_8_colour2_distractors19_r.png,['distractor_5'],-55,-204
exp2b_trial_8_colour2_distractors19_r.png,['distractor_6'],-378,-103
exp2b_trial_8_colour2_distractors19_r.png,['distractor_7'],-273,-278
exp2b_trial_8_colour2_distractors19_r.png,['distractor_8'],-101,-383
exp2b_trial_8_colour2_distractors19_r.png,['distractor_11'],114,-28
exp2b_trial_8_colour2_distractors19_r.png,['distractor_12'],56,-207
exp2b_trial_8_colour2_distractors19_r.png,target,148,-154
exp2b_trial_8_colour2_distractors19_r.png,['distractor_14'],207,-60
exp2b_trial_8_colour2_distractors19_r.png,['distractor_17'],390,-107
exp2b_trial_8_colour2_distractors19_r.png,['distractor_19'],-82,75
exp2b_trial_8_colour2_distractors19_r.png,['distractor_22'],-155,153
exp2b_trial_8_colour2_distractors19_r.png,['distractor_24'],-95,384
exp2b_trial_8_colour2_distractors19_r.png,['distractor_25'],-279,280
exp2b_trial_8_colour2_distractors19_r.png,['distractor_26'],-388,106
exp2b_trial_8_colour2_distractors19_r.png,['distractor_28'],86,81
exp2b_trial_8_colour2_distractors19_r.png,['distractor_29'],36,108
exp2b_trial_8_colour2_distractors19_r.png,['distractor_32'],59,203
exp2b_trial_8_colour2_distractors19_r.png,['distractor_33'],381,108
exp2b_trial_8_colour2_distractors19_r.png,['distractor_35'],102,382
exp2b_trial_9_colour2_distractors31_r.png,['distractor_0'],-112,-30
exp2b_trial_9_colour2_distractors31_r.png,['distractor_1'],-83,-83
exp2b_trial_9_colour2_distractors31_r.png,['distractor_2'],-29,-112
exp2b_trial_9_colour2_distractors31_r.png,['distractor_3'],-208,-56
exp2b_trial_9_colour2_distractors31_r.png,['distractor_4'],-149,-150
exp2b_trial_9_colour2_distractors31_r.png,['distractor_5'],-56,-205
exp2b_trial_9_colour2_distractors31_r.png,['distractor_8'],-103,-392
exp2b_trial_9_colour2_distractors31_r.png,['distractor_9'],29,-101
exp2b_trial_9_colour2_distractors31_r.png,['distractor_10'],76,-75
exp2b_trial_9_colour2_distractors31_r.png,['distractor_11'],106,-33
exp2b_trial_9_colour2_distractors31_r.png,['distractor_12'],56,-211
exp2b_trial_9_colour2_distractors31_r.png,['distractor_13'],155,-151
exp2b_trial_9_colour2_distractors31_r.png,['distractor_14'],209,-59
exp2b_trial_9_colour2_distractors31_r.png,['distractor_15'],103,-383
exp2b_trial_9_colour2_distractors31_r.png,['distractor_16'],282,-280
exp2b_trial_9_colour2_distractors31_r.png,['distractor_17'],389,-110
exp2b_trial_9_colour2_distractors31_r.png,['distractor_18'],-37,115
exp2b_trial_9_colour2_distractors31_r.png,['distractor_19'],-81,81
exp2b_trial_9_colour2_distractors31_r.png,['distractor_20'],-105,23
exp2b_trial_9_colour2_distractors31_r.png,['distractor_21'],-58,202
exp2b_trial_9_colour2_distractors31_r.png,['distractor_22'],-147,150
exp2b_trial_9_colour2_distractors31_r.png,['distractor_24'],-102,390
exp2b_trial_9_colour2_distractors31_r.png,target,-280,280
exp2b_trial_9_colour2_distractors31_r.png,['distractor_27'],110,31
exp2b_trial_9_colour2_distractors31_r.png,['distractor_28'],83,83
exp2b_trial_9_colour2_distractors31_r.png,['distractor_29'],30,111
exp2b_trial_9_colour2_distractors31_r.png,['distractor_30'],207,55
exp2b_trial_9_colour2_distractors31_r.png,['distractor_31'],154,151
exp2b_trial_9_colour2_distractors31_r.png,['distractor_32'],55,209
exp2b_trial_9_colour2_distractors31_r.png,['distractor_33'],382,102
exp2b_trial_9_colour2_distractors31_r.png,['distractor_34'],280,279
exp2b_trial_9_colour2_distractors31_r.png,['distractor_35'],103,384
exp2b_trial_10_colour3_distractors1_r.png,target,375,-105
exp2b_trial_10_colour3_distractors1_r.png,['distractor_31'],151,151
exp2b_trial_11_colour3_distractors4_r.png,target,-103,-378
exp2b_trial_11_colour3_distractors4_r.png,['distractor_17'],391,-107
exp2b_trial_11_colour3_distractors4_r.png,['distractor_18'],-33,112
exp2b_trial_11_colour3_distractors4_r.png,['distractor_26'],-383,103
exp2b_trial_11_colour3_distractors4_r.png,['distractor_28'],75,76
exp2b_trial_12_colour3_distractors9_r.png,['distractor_0'],-113,-31
exp2b_trial_12_colour3_distractors9_r.png,['distractor_6'],-379,-107
exp2b_trial_12_colour3_distractors9_r.png,['distractor_7'],-283,-279
exp2b_trial_12_colour3_distractors9_r.png,['distractor_11'],111,-30
exp2b_trial_12_colour3_distractors9_r.png,target,208,-56
exp2b_trial_12_colour3_distractors9_r.png,['distractor_15'],107,-382
exp2b_trial_12_colour3_distractors9_r.png,['distractor_24'],-108,384
exp2b_trial_12_colour3_distractors9_r.png,['distractor_28'],81,80
exp2b_trial_12_colour3_distractors9_r.png,['distractor_29'],30,120
exp2b_trial_12_colour3_distractors9_r.png,['distractor_34'],279,275
exp2b_trial_13_colour3_distractors19_r.png,['distractor_0'],-111,-29
exp2b_trial_13_colour3_distractors19_r.png,['distractor_3'],-208,-55
exp2b_trial_13_colour3_distractors19_r.png,['distractor_4'],-150,-151
exp2b_trial_13_colour3_distractors19_r.png,['distractor_5'],-52,-203
exp2b_trial_13_colour3_distractors19_r.png,['distractor_6'],-383,-102
exp2b_trial_13_colour3_distractors19_r.png,['distractor_9'],25,-112
exp2b_trial_13_colour3_distractors19_r.png,['distractor_10'],76,-77
exp2b_trial_13_colour3_distractors19_r.png,['distractor_11'],114,-26
exp2b_trial_13_colour3_distractors19_r.png,['distractor_13'],150,-152
exp2b_trial_13_colour3_distractors19_r.png,['distractor_14'],204,-58
exp2b_trial_13_colour3_distractors19_r.png,['distractor_16'],289,-279
exp2b_trial_13_colour3_distractors19_r.png,target,-28,114
exp2b_trial_13_colour3_distractors19_r.png,['distractor_23'],-206,55
exp2b_trial_13_colour3_distractors19_r.png,['distractor_26'],-387,110
exp2b_trial_13_colour3_distractors19_r.png,['distractor_29'],35,115
exp2b_trial_13_colour3_distractors19_r.png,['distractor_30'],202,58
exp2b_trial_13_colour3_distractors19_r.png,['distractor_31'],153,151
exp2b_trial_13_colour3_distractors19_r.png,['distractor_32'],51,209
exp2b_trial_13_colour3_distractors19_r.png,['distractor_33'],384,102
exp2b_trial_13_colour3_distractors19_r.png,['distractor_34'],283,288
exp2b_trial_14_colour3_distractors31_r.png,['distractor_0'],-111,-28
exp2b_trial_14_colour3_distractors31_r.png,['distractor_1'],-82,-80
exp2b_trial_14_colour3_distractors31_r.png,['distractor_3'],-209,-56
exp2b_trial_14_colour3_distractors31_r.png,['distractor_5'],-54,-209
exp2b_trial_14_colour3_distractors31_r.png,['distractor_6'],-383,-105
exp2b_trial_14_colour3_distractors31_r.png,['distractor_8'],-102,-383
exp2b_trial_14_colour3_distractors31_r.png,['distractor_9'],35,-114
exp2b_trial_14_colour3_distractors31_r.png,['distractor_10'],78,-79
exp2b_trial_14_colour3_distractors31_r.png,['distractor_11'],110,-31
exp2b_trial_14_colour3_distractors31_r.png,['distractor_12'],54,-205
exp2b_trial_14_colour3_distractors31_r.png,['distractor_13'],150,-150
exp2b_trial_14_colour3_distractors31_r.png,['distractor_14'],203,-59
exp2b_trial_14_colour3_distractors31_r.png,['distractor_15'],103,-383
exp2b_trial_14_colour3_distractors31_r.png,['distractor_16'],272,-276
exp2b_trial_14_colour3_distractors31_r.png,['distractor_17'],385,-102
exp2b_trial_14_colour3_distractors31_r.png,['distractor_18'],-30,109
exp2b_trial_14_colour3_distractors31_r.png,['distractor_19'],-81,89
exp2b_trial_14_colour3_distractors31_r.png,['distractor_20'],-117,32
exp2b_trial_14_colour3_distractors31_r.png,['distractor_22'],-148,152
exp2b_trial_14_colour3_distractors31_r.png,['distractor_23'],-201,53
exp2b_trial_14_colour3_distractors31_r.png,target,-102,378
exp2b_trial_14_colour3_distractors31_r.png,['distractor_25'],-282,286
exp2b_trial_14_colour3_distractors31_r.png,['distractor_26'],-383,103
exp2b_trial_14_colour3_distractors31_r.png,['distractor_27'],105,33
exp2b_trial_14_colour3_distractors31_r.png,['distractor_28'],83,83
exp2b_trial_14_colour3_distractors31_r.png,['distractor_29'],26,111
exp2b_trial_14_colour3_distractors31_r.png,['distractor_30'],209,57
exp2b_trial_14_colour3_distractors31_r.png,['distractor_31'],149,151
exp2b_trial_14_colour3_distractors31_r.png,['distractor_32'],56,204
exp2b_trial_14_colour3_distractors31_r.png,['distractor_33'],385,99
exp2b_trial_14_colour3_distractors31_r.png,['distractor_34'],279,283
exp2b_trial_14_colour3_distractors31_r.png,['distractor_35'],109,383
exp2b_trial_15_colour1_distractors1_l.png,['distractor_16'],284,-271
exp2b_trial_15_colour1_distractors1_l.png,target,55,207
exp2b_trial_16_colour1_distractors4_l.png,['distractor_5'],-51,-207
exp2b_trial_16_colour1_distractors4_l.png,['distractor_12'],55,-205
exp2b_trial_16_colour1_distractors4_l.png,target,-105,28
exp2b_trial_16_colour1_distractors4_l.png,['distractor_30'],208,60
exp2b_trial_16_colour1_distractors4_l.png,['distractor_33'],384,100
exp2b_trial_17_colour1_distractors9_l.png,['distractor_6'],-376,-110
exp2b_trial_17_colour1_distractors9_l.png,target,26,-112
exp2b_trial_17_colour1_distractors9_l.png,['distractor_13'],151,-155
exp2b_trial_17_colour1_distractors9_l.png,['distractor_14'],206,-55
exp2b_trial_17_colour1_distractors9_l.png,['distractor_15'],103,-389
exp2b_trial_17_colour1_distractors9_l.png,['distractor_16'],283,-276
exp2b_trial_17_colour1_distractors9_l.png,['distractor_18'],-21,112
exp2b_trial_17_colour1_distractors9_l.png,['distractor_21'],-55,207
exp2b_trial_17_colour1_distractors9_l.png,['distractor_27'],108,33
exp2b_trial_17_colour1_distractors9_l.png,['distractor_35'],103,384
exp2b_trial_18_colour1_distractors19_l.png,['distractor_3'],-202,-55
exp2b_trial_18_colour1_distractors19_l.png,['distractor_5'],-57,-204
exp2b_trial_18_colour1_distractors19_l.png,['distractor_7'],-276,-282
exp2b_trial_18_colour1_distractors19_l.png,['distractor_8'],-105,-377
exp2b_trial_18_colour1_distractors19_l.png,['distractor_9'],36,-113
exp2b_trial_18_colour1_distractors19_l.png,['distractor_11'],112,-32
exp2b_trial_18_colour1_distractors19_l.png,['distractor_12'],54,-206
exp2b_trial_18_colour1_distractors19_l.png,['distractor_14'],207,-53
exp2b_trial_18_colour1_distractors19_l.png,['distractor_15'],93,-384
exp2b_trial_18_colour1_distractors19_l.png,['distractor_16'],271,-282
exp2b_trial_18_colour1_distractors19_l.png,['distractor_18'],-29,111
exp2b_trial_18_colour1_distractors19_l.png,['distractor_19'],-72,78
exp2b_trial_18_colour1_distractors19_l.png,target,-287,275
exp2b_trial_18_colour1_distractors19_l.png,['distractor_26'],-382,110
exp2b_trial_18_colour1_distractors19_l.png,['distractor_27'],110,30
exp2b_trial_18_colour1_distractors19_l.png,['distractor_28'],77,84
exp2b_trial_18_colour1_distractors19_l.png,['distractor_29'],29,112
exp2b_trial_18_colour1_distractors19_l.png,['distractor_30'],205,60
exp2b_trial_18_colour1_distractors19_l.png,['distractor_33'],377,98
exp2b_trial_18_colour1_distractors19_l.png,['distractor_34'],280,273
exp2b_trial_19_colour1_distractors31_l.png,['distractor_1'],-79,-79
exp2b_trial_19_colour1_distractors31_l.png,['distractor_2'],-30,-111
exp2b_trial_19_colour1_distractors31_l.png,['distractor_3'],-206,-57
exp2b_trial_19_colour1_distractors31_l.png,['distractor_4'],-152,-153
exp2b_trial_19_colour1_distractors31_l.png,['distractor_5'],-55,-207
exp2b_trial_19_colour1_distractors31_l.png,target,-382,-103
exp2b_trial_19_colour1_distractors31_l.png,['distractor_7'],-285,-283
exp2b_trial_19_colour1_distractors31_l.png,['distractor_8'],-108,-386
exp2b_trial_19_colour1_distractors31_l.png,['distractor_9'],30,-111
exp2b_trial_19_colour1_distractors31_l.png,['distractor_10'],79,-81
exp2b_trial_19_colour1_distractors31_l.png,['distractor_11'],111,-27
exp2b_trial_19_colour1_distractors31_l.png,['distractor_12'],55,-205
exp2b_trial_19_colour1_distractors31_l.png,['distractor_13'],151,-149
exp2b_trial_19_colour1_distractors31_l.png,['distractor_14'],206,-53
exp2b_trial_19_colour1_distractors31_l.png,['distractor_15'],113,-379
exp2b_trial_19_colour1_distractors31_l.png,['distractor_16'],283,-275
exp2b_trial_19_colour1_distractors31_l.png,['distractor_17'],375,-100
exp2b_trial_19_colour1_distractors31_l.png,['distractor_18'],-24,111
exp2b_trial_19_colour1_distractors31_l.png,['distractor_19'],-78,82
exp2b_trial_19_colour1_distractors31_l.png,['distractor_20'],-110,38
exp2b_trial_19_colour1_distractors31_l.png,['distractor_21'],-54,207
exp2b_trial_19_colour1_distractors31_l.png,['distractor_23'],-208,55
exp2b_trial_19_colour1_distractors31_l.png,['distractor_24'],-111,377
exp2b_trial_19_colour1_distractors31_l.png,['distractor_25'],-280,271
exp2b_trial_19_colour1_distractors31_l.png,['distractor_27'],110,30
exp2b_trial_19_colour1_distractors31_l.png,['distractor_28'],90,77
exp2b_trial_19_colour1_distractors31_l.png,['distractor_29'],33,104
exp2b_trial_19_colour1_distractors31_l.png,['distractor_30'],210,52
exp2b_trial_19_colour1_distractors31_l.png,['distractor_31'],148,151
exp2b_trial_19_colour1_distractors31_l.png,['distractor_32'],53,208
exp2b_trial_19_colour1_distractors31_l.png,['distractor_33'],385,106
exp2b_trial_19_colour1_distractors31_l.png,['distractor_35'],102,381
exp2b_trial_20_colour2_distractors1_l.png,['distractor_2'],-32,-111
exp2b_trial_20_colour2_distractors1_l.png,target,379,106
exp2b_trial_21_colour2_distractors4_l.png,['distractor_5'],-56,-206
exp2b_trial_21_colour2_distractors4_l.png,target,-99,-386
exp2b_trial_21_colour2_distractors4_l.png,['distractor_18'],-25,110
exp2b_trial_21_colour2_distractors4_l.png,['distractor_26'],-389,98
exp2b_trial_21_colour2_distractors4_l.png,['distractor_31'],147,150
exp2b_trial_22_colour2_distractors9_l.png,['distractor_2'],-29,-110
exp2b_trial_22_colour2_distractors9_l.png,['distractor_7'],-290,-281
exp2b_trial_22_colour2_distractors9_l.png,['distractor_10'],82,-72
exp2b_trial_22_colour2_distractors9_l.png,target,60,-208
exp2b_trial_22_colour2_distractors9_l.png,['distractor_13'],155,-148
exp2b_trial_22_colour2_distractors9_l.png,['distractor_15'],98,-392
exp2b_trial_22_colour2_distractors9_l.png,['distractor_27'],111,28
exp2b_trial_22_colour2_distractors9_l.png,['distractor_28'],79,72
exp2b_trial_22_colour2_distractors9_l.png,['distractor_31'],150,151
exp2b_trial_22_colour2_distractors9_l.png,['distractor_32'],54,206
exp2b_trial_23_colour2_distractors19_l.png,target,-29,-111
exp2b_trial_23_colour2_distractors19_l.png,['distractor_3'],-207,-51
exp2b_trial_23_colour2_distractors19_l.png,['distractor_7'],-271,-284
exp2b_trial_23_colour2_distractors19_l.png,['distractor_8'],-102,-380
exp2b_trial_23_colour2_distractors19_l.png,['distractor_9'],27,-103
exp2b_trial_23_colour2_distractors19_l.png,['distractor_10'],83,-82
exp2b_trial_23_colour2_distractors19_l.png,['distractor_13'],150,-152
exp2b_trial_23_colour2_distractors19_l.png,['distractor_16'],278,-273
exp2b_trial_23_colour2_distractors19_l.png,['distractor_17'],384,-102
exp2b_trial_23_colour2_distractors19_l.png,['distractor_21'],-52,207
exp2b_trial_23_colour2_distractors19_l.png,['distractor_23'],-208,55
exp2b_trial_23_colour2_distractors19_l.png,['distractor_25'],-280,281
exp2b_trial_23_colour2_distractors19_l.png,['distractor_27'],111,30
exp2b_trial_23_colour2_distractors19_l.png,['distractor_28'],88,80
exp2b_trial_23_colour2_distractors19_l.png,['distractor_29'],25,111
exp2b_trial_23_colour2_distractors19_l.png,['distractor_30'],205,53
exp2b_trial_23_colour2_distractors19_l.png,['distractor_31'],151,151
exp2b_trial_23_colour2_distractors19_l.png,['distractor_32'],57,205
exp2b_trial_23_colour2_distractors19_l.png,['distractor_34'],277,279
exp2b_trial_23_colour2_distractors19_l.png,['distractor_35'],102,382
exp2b_trial_24_colour2_distractors31_l.png,['distractor_0'],-111,-30
exp2b_trial_24_colour2_distractors31_l.png,['distractor_3'],-209,-55
exp2b_trial_24_colour2_distractors31_l.png,['distractor_4'],-151,-150
exp2b_trial_24_colour2_distractors31_l.png,['distractor_6'],-385,-98
exp2b_trial_24_colour2_distractors31_l.png,['distractor_7'],-271,-278
exp2b_trial_24_colour2_distractors31_l.png,target,-108,-390
exp2b_trial_24_colour2_distractors31_l.png,['distractor_10'],79,-79
exp2b_trial_24_colour2_distractors31_l.png,['distractor_11'],105,-23
exp2b_trial_24_colour2_distractors31_l.png,['distractor_12'],51,-207
exp2b_trial_24_colour2_distractors31_l.png,['distractor_13'],150,-149
exp2b_trial_24_colour2_distractors31_l.png,['distractor_14'],204,-59
exp2b_trial_24_colour2_distractors31_l.png,['distractor_15'],94,-382
exp2b_trial_24_colour2_distractors31_l.png,['distractor_16'],279,-272
exp2b_trial_24_colour2_distractors31_l.png,['distractor_17'],387,-103
exp2b_trial_24_colour2_distractors31_l.png,['distractor_18'],-30,111
exp2b_trial_24_colour2_distractors31_l.png,['distractor_19'],-82,85
exp2b_trial_24_colour2_distractors31_l.png,['distractor_20'],-111,40
exp2b_trial_24_colour2_distractors31_l.png,['distractor_21'],-56,207
exp2b_trial_24_colour2_distractors31_l.png,['distractor_22'],-152,153
exp2b_trial_24_colour2_distractors31_l.png,['distractor_23'],-205,53
exp2b_trial_24_colour2_distractors31_l.png,['distractor_24'],-102,379
exp2b_trial_24_colour2_distractors31_l.png,['distractor_25'],-282,287
exp2b_trial_24_colour2_distractors31_l.png,['distractor_26'],-384,103
exp2b_trial_24_colour2_distractors31_l.png,['distractor_27'],106,36
exp2b_trial_24_colour2_distractors31_l.png,['distractor_28'],75,87
exp2b_trial_24_colour2_distractors31_l.png,['distractor_29'],38,112
exp2b_trial_24_colour2_distractors31_l.png,['distractor_30'],205,54
exp2b_trial_24_colour2_distractors31_l.png,['distractor_31'],150,154
exp2b_trial_24_colour2_distractors31_l.png,['distractor_32'],56,211
exp2b_trial_24_colour2_distractors31_l.png,['distractor_33'],389,109
exp2b_trial_24_colour2_distractors31_l.png,['distractor_34'],281,280
exp2b_trial_24_colour2_distractors31_l.png,['distractor_35'],97,385
exp2b_trial_25_colour3_distractors1_l.png,['distractor_13'],148,-150
exp2b_trial_25_colour3_distractors1_l.png,target,148,153
exp2b_trial_26_colour3_distractors4_l.png,target,-28,-111
exp2b_trial_26_colour3_distractors4_l.png,['distractor_3'],-203,-51
exp2b_trial_26_colour3_distractors4_l.png,['distractor_10'],81,-80
exp2b_trial_26_colour3_distractors4_l.png,['distractor_24'],-99,382
exp2b_trial_26_colour3_distractors4_l.png,['distractor_26'],-385,95
exp2b_trial_27_colour3_distractors9_l.png,['distractor_0'],-111,-30
exp2b_trial_27_colour3_distractors9_l.png,['distractor_1'],-81,-79
exp2b_trial_27_colour3_distractors9_l.png,['distractor_7'],-272,-283
exp2b_trial_27_colour3_distractors9_l.png,['distractor_24'],-104,383
exp2b_trial_27_colour3_distractors9_l.png,['distractor_26'],-380,98
exp2b_trial_27_colour3_distractors9_l.png,['distractor_27'],109,27
exp2b_trial_27_colour3_distractors9_l.png,target,75,80
exp2b_trial_27_colour3_distractors9_l.png,['distractor_30'],209,54
exp2b_trial_27_colour3_distractors9_l.png,['distractor_31'],153,148
exp2b_trial_27_colour3_distractors9_l.png,['distractor_34'],275,277
exp2b_trial_28_colour3_distractors19_l.png,target,-27,-110
exp2b_trial_28_colour3_distractors19_l.png,['distractor_4'],-151,-151
exp2b_trial_28_colour3_distractors19_l.png,['distractor_6'],-385,-99
exp2b_trial_28_colour3_distractors19_l.png,['distractor_8'],-97,-385
exp2b_trial_28_colour3_distractors19_l.png,['distractor_12'],52,-204
exp2b_trial_28_colour3_distractors19_l.png,['distractor_13'],152,-152
exp2b_trial_28_colour3_distractors19_l.png,['distractor_14'],207,-57
exp2b_trial_28_colour3_distractors19_l.png,['distractor_15'],106,-375
exp2b_trial_28_colour3_distractors19_l.png,['distractor_17'],381,-105
exp2b_trial_28_colour3_distractors19_l.png,['distractor_18'],-33,115
exp2b_trial_28_colour3_distractors19_l.png,['distractor_19'],-85,83
exp2b_trial_28_colour3_distractors19_l.png,['distractor_20'],-111,29
exp2b_trial_28_colour3_distractors19_l.png,['distractor_21'],-55,201
exp2b_trial_28_colour3_distractors19_l.png,['distractor_23'],-210,56
exp2b_trial_28_colour3_distractors19_l.png,['distractor_24'],-103,386
exp2b_trial_28_colour3_distractors19_l.png,['distractor_28'],80,71
exp2b_trial_28_colour3_distractors19_l.png,['distractor_29'],31,112
exp2b_trial_28_colour3_distractors19_l.png,['distractor_31'],152,156
exp2b_trial_28_colour3_distractors19_l.png,['distractor_33'],384,105
exp2b_trial_28_colour3_distractors19_l.png,['distractor_35'],101,378
exp2b_trial_29_colour3_distractors31_l.png,['distractor_0'],-111,-30
exp2b_trial_29_colour3_distractors31_l.png,['distractor_1'],-81,-81
exp2b_trial_29_colour3_distractors31_l.png,['distractor_2'],-29,-110
exp2b_trial_29_colour3_distractors31_l.png,['distractor_3'],-204,-52
exp2b_trial_29_colour3_distractors31_l.png,['distractor_4'],-152,-151
exp2b_trial_29_colour3_distractors31_l.png,['distractor_6'],-387,-101
exp2b_trial_29_colour3_distractors31_l.png,['distractor_8'],-107,-386
exp2b_trial_29_colour3_distractors31_l.png,['distractor_9'],32,-112
exp2b_trial_29_colour3_distractors31_l.png,['distractor_10'],80,-80
exp2b_trial_29_colour3_distractors31_l.png,target,111,-28
exp2b_trial_29_colour3_distractors31_l.png,['distractor_12'],58,-207
exp2b_trial_29_colour3_distractors31_l.png,['distractor_13'],149,-154
