ImageFile,targ_side,correctAnswer,n,fix.started_mean,fix.started_raw,fix.started_std,fix.stopped_raw,image.started_mean,image.started_raw,image.started_std,image.stopped_raw,key_resp_4.corr_mean,key_resp_4.corr_raw,key_resp_4.corr_std,key_resp_4.keys_raw,key_resp_4.rt_mean,key_resp_4.rt_raw,key_resp_4.rt_std,key_resp_4.started_mean,key_resp_4.started_raw,key_resp_4.started_std,key_resp_4.stopped_raw,key_resp_7.keys_raw,key_resp_7.rt_mean,key_resp_7.rt_raw,key_resp_7.rt_std,key_resp_7.started_mean,key_resp_7.started_raw,key_resp_7.started_std,key_resp_7.stopped_raw,text_4.started_mean,text_4.started_raw,text_4.started_std,text_4.stopped_raw,order
Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,2,1.0,37.54738235473633,37.54738235473633,0.0,,38.13107681274414,38.13107681274414,0.0,,1.0,1.0,0.0,'2',0.6491157412528992,0.6491157412528992,0.0,38.13107681274414,38.13107681274414,0.0,,'space',0.47277024388313293,0.47277024388313293,0.0,37.54738235473633,37.54738235473633,0.0,,38.79869079589844,38.79869079589844,0.0,,7.0
Practice arrays/exp1a_trial_3_colour1_distractors19_r.png,r,2,1.0,28.004655838012695,28.004655838012695,0.0,,29.389175415039062,29.389175415039062,0.0,,1.0,1.0,0.0,'2',0.630944013595581,0.630944013595581,0.0,29.389175415039062,29.389175415039062,0.0,,'space',1.2795227766036987,1.2795227766036987,0.0,28.004655838012695,28.004655838012695,0.0,,30.040071487426758,30.040071487426758,0.0,,4.0
Practice arrays/exp1a_trial_5_colour1_distractors43_r.png,r,2,1.0,49.91009521484375,49.91009521484375,0.0,,52.04485321044922,52.04485321044922,0.0,,1.0,1.0,0.0,'2',0.9112972021102905,0.9112972021102905,0.0,52.04485321044922,52.04485321044922,0.0,,'space',2.014035224914551,2.014035224914551,0.0,49.91009521484375,49.91009521484375,0.0,,52.97929763793945,52.97929763793945,0.0,,11.0
Practice arrays/exp1a_trial_7_colour2_distractors4_r.png,r,2,1.0,53.98040008544922,53.98040008544922,0.0,,55.815181732177734,55.815181732177734,0.0,,1.0,1.0,0.0,'2',1.029107689857483,1.029107689857483,0.0,55.815181732177734,55.815181732177734,0.0,,'space',1.7276957035064697,1.7276957035064697,0.0,53.98040008544922,53.98040008544922,0.0,,56.86642837524414,56.86642837524414,0.0,,12.0
Practice arrays/exp1a_trial_8_colour2_distractors9_r.png,r,2,1.0,42.235504150390625,42.235504150390625,0.0,,45.43830871582031,45.43830871582031,0.0,,1.0,1.0,0.0,'2',0.5497956871986389,0.5497956871986389,0.0,45.43830871582031,45.43830871582031,0.0,,'space',3.0887320041656494,3.0887320041656494,0.0,42.235504150390625,42.235504150390625,0.0,,46.00571823120117,46.00571823120117,0.0,,9.0
Practice arrays/exp1a_trial_10_colour2_distractors31_r.png,r,2,1.0,20.213850021362305,20.213850021362305,0.0,,21.314626693725586,21.314626693725586,0.0,,1.0,1.0,0.0,'2',0.8414857387542725,0.8414857387542725,0.0,21.314626693725586,21.314626693725586,0.0,,'space',0.9742494225502014,0.9742494225502014,0.0,20.213850021362305,20.213850021362305,0.0,,22.182369232177734,22.182369232177734,0.0,,1.0
Practice arrays/exp1a_trial_12_colour3_distractors1_r.png,r,2,1.0,76.80290222167969,76.80290222167969,0.0,,77.95392608642578,77.95392608642578,0.0,,1.0,1.0,0.0,'2',0.7462341785430908,0.7462341785430908,0.0,77.95392608642578,77.95392608642578,0.0,,'space',1.0411677360534668,1.0411677360534668,0.0,76.80290222167969,76.80290222167969,0.0,,78.72148895263672,78.72148895263672,0.0,,19.0
Practice arrays/exp1a_trial_13_colour3_distractors4_r.png,r,2,1.0,67.25988006591797,67.25988006591797,0.0,,68.77796936035156,68.77796936035156,0.0,,0.0,0.0,0.0,'1',2.122344970703125,2.122344970703125,0.0,68.77796936035156,68.77796936035156,0.0,,'space',1.4084070920944214,1.4084070920944214,0.0,67.25988006591797,67.25988006591797,0.0,,70.9635238647461,70.9635238647461,0.0,,16.0
Practice arrays/exp1a_trial_16_colour3_distractors31_r.png,r,2,1.0,63.75642776489258,63.75642776489258,0.0,,65.508056640625,65.508056640625,0.0,,1.0,1.0,0.0,'2',0.7199844121932983,0.7199844121932983,0.0,65.508056640625,65.508056640625,0.0,,'space',1.6401557922363281,1.6401557922363281,0.0,63.75642776489258,63.75642776489258,0.0,,66.25917053222656,66.25917053222656,0.0,,15.0
Practice arrays/exp1a_trial_19_colour1_distractors4_l.png,l,1,1.0,25.65253448486328,25.65253448486328,0.0,,26.352859497070312,26.352859497070312,0.0,,1.0,1.0,0.0,'1',0.6192275881767273,0.6192275881767273,0.0,26.352859497070312,26.352859497070312,0.0,,'space',0.5997621417045593,0.5997621417045593,0.0,25.65253448486328,25.65253448486328,0.0,,27.003746032714844,27.003746032714844,0.0,,3.0
