ImageFile,targ_side,correctAnswer,n,fix.started_mean,fix.started_raw,fix.started_std,fix.stopped_raw,image.started_mean,image.started_raw,image.started_std,image.stopped_raw,key_resp_4.corr_mean,key_resp_4.corr_raw,key_resp_4.corr_std,key_resp_4.keys_raw,key_resp_4.rt_mean,key_resp_4.rt_raw,key_resp_4.rt_std,key_resp_4.started_mean,key_resp_4.started_raw,key_resp_4.started_std,key_resp_4.stopped_raw,key_resp_7.keys_raw,key_resp_7.rt_mean,key_resp_7.rt_raw,key_resp_7.rt_std,key_resp_7.started_mean,key_resp_7.started_raw,key_resp_7.started_std,key_resp_7.stopped_raw,text_4.started_mean,text_4.started_raw,text_4.started_std,text_4.stopped_raw,order
Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,2,1.0,33.574737548828125,33.574737548828125,0.0,,34.09169006347656,34.09169006347656,0.0,,1.0,1.0,0.0,'2',0.2611462473869324,0.2611462473869324,0.0,34.09169006347656,34.09169006347656,0.0,,'space',0.4101514220237732,0.4101514220237732,0.0,33.574737548828125,33.574737548828125,0.0,,34.392242431640625,34.392242431640625,0.0,,8.0
Practice arrays/exp1a_trial_3_colour1_distractors19_r.png,r,2,1.0,19.26079750061035,19.26079750061035,0.0,,19.794273376464844,19.794273376464844,0.0,,1.0,1.0,0.0,'2',0.6228803992271423,0.6228803992271423,0.0,19.794273376464844,19.794273376464844,0.0,,'space',0.4199766516685486,0.4199766516685486,0.0,19.26079750061035,19.26079750061035,0.0,,20.445152282714844,20.445152282714844,0.0,,1.0
Practice arrays/exp1a_trial_5_colour1_distractors43_r.png,r,2,1.0,43.8681755065918,43.8681755065918,0.0,,44.2684211730957,44.2684211730957,0.0,,1.0,1.0,0.0,'2',0.11636153608560562,0.11636153608560562,0.0,44.2684211730957,44.2684211730957,0.0,,'space',0.29260140657424927,0.29260140657424927,0.0,43.8681755065918,43.8681755065918,0.0,,44.40193557739258,44.40193557739258,0.0,,14.0
Practice arrays/exp1a_trial_7_colour2_distractors4_r.png,r,2,1.0,27.45210838317871,27.45210838317871,0.0,,27.919103622436523,27.919103622436523,0.0,,1.0,1.0,0.0,'2',0.46572163701057434,0.46572163701057434,0.0,27.919103622436523,27.919103622436523,0.0,,'space',0.3406401574611664,0.3406401574611664,0.0,27.45210838317871,27.45210838317871,0.0,,28.419729232788086,28.419729232788086,0.0,,5.0
Practice arrays/exp1a_trial_8_colour2_distractors9_r.png,r,2,1.0,29.420738220214844,29.420738220214844,0.0,,29.920969009399414,29.920969009399414,0.0,,1.0,1.0,0.0,'2',0.42393407225608826,0.42393407225608826,0.0,29.920969009399414,29.920969009399414,0.0,,'space',0.38833844661712646,0.38833844661712646,0.0,29.420738220214844,29.420738220214844,0.0,,30.3715763092041,30.3715763092041,0.0,,6.0
Practice arrays/exp1a_trial_10_colour2_distractors31_r.png,r,2,1.0,23.848411560058594,23.848411560058594,0.0,,24.28215217590332,24.28215217590332,0.0,,1.0,1.0,0.0,'2',0.3025536835193634,0.3025536835193634,0.0,24.28215217590332,24.28215217590332,0.0,,'space',0.3203698992729187,0.3203698992729187,0.0,23.848411560058594,23.848411560058594,0.0,,24.615737915039062,24.615737915039062,0.0,,3.0
Practice arrays/exp1a_trial_12_colour3_distractors1_r.png,r,2,1.0,51.809539794921875,51.809539794921875,0.0,,52.22622299194336,52.22622299194336,0.0,,1.0,1.0,0.0,'2',0.11045917123556137,0.11045917123556137,0.0,52.22622299194336,52.22622299194336,0.0,,'space',0.30321288108825684,0.30321288108825684,0.0,51.809539794921875,51.809539794921875,0.0,,52.376625061035156,52.376625061035156,0.0,,19.0
Practice arrays/exp1a_trial_13_colour3_distractors4_r.png,r,2,1.0,48.622886657714844,48.622886657714844,0.0,,49.073097229003906,49.073097229003906,0.0,,1.0,1.0,0.0,'2',0.14374344050884247,0.14374344050884247,0.0,49.073097229003906,49.073097229003906,0.0,,'space',0.3458612561225891,0.3458612561225891,0.0,48.622886657714844,48.622886657714844,0.0,,49.2401008605957,49.2401008605957,0.0,,17.0
Practice arrays/exp1a_trial_16_colour3_distractors31_r.png,r,2,1.0,16.207557678222656,16.207557678222656,0.0,,17.59225845336914,17.59225845336914,0.0,,1.0,1.0,0.0,'2',0.6085143685340881,0.6085143685340881,0.0,17.59225845336914,17.59225845336914,0.0,,'space',1.2652418613433838,1.2652418613433838,0.0,16.207557678222656,16.207557678222656,0.0,,18.259750366210938,18.259750366210938,0.0,,0.0
Practice arrays/exp1a_trial_19_colour1_distractors4_l.png,l,1,1.0,31.372577667236328,31.372577667236328,0.0,,31.8728084564209,31.8728084564209,0.0,,0.0,0.0,0.0,'2',0.6722192764282227,0.6722192764282227,0.0,31.8728084564209,31.8728084564209,0.0,,'space',0.3883627653121948,0.3883627653121948,0.0,31.372577667236328,31.372577667236328,0.0,,32.57368087768555,32.57368087768555,0.0,,7.0
