ImageFile,targ_side,correctAnswer,n,fix.started_mean,fix.started_raw,fix.started_std,fix.stopped_raw,image.started_mean,image.started_raw,image.started_std,image.stopped_raw,key_resp_4.corr_mean,key_resp_4.corr_raw,key_resp_4.corr_std,key_resp_4.keys_raw,key_resp_4.rt_mean,key_resp_4.rt_raw,key_resp_4.rt_std,key_resp_4.started_mean,key_resp_4.started_raw,key_resp_4.started_std,key_resp_4.stopped_raw,key_resp_7.keys_raw,key_resp_7.rt_mean,key_resp_7.rt_raw,key_resp_7.rt_std,key_resp_7.started_mean,key_resp_7.started_raw,key_resp_7.started_std,key_resp_7.stopped_raw,text_4.started_mean,text_4.started_raw,text_4.started_std,text_4.stopped_raw,order
Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,j,1.0,43.399288177490234,43.399288177490234,0.0,,43.77820587158203,43.77820587158203,0.0,,1.0,1.0,0.0,'j',0.5663682222366333,0.5663682222366333,0.0,43.77820587158203,43.77820587158203,0.0,,'space',0.31433069705963135,0.31433069705963135,0.0,43.399288177490234,43.399288177490234,0.0,,44.36570739746094,44.36570739746094,0.0,,13.0
Practice arrays/exp1a_trial_1_colour1_distractors4_r.png,r,j,1.0,35.18022537231445,35.18022537231445,0.0,,35.56493377685547,35.56493377685547,0.0,,1.0,1.0,0.0,'j',0.6693676114082336,0.6693676114082336,0.0,35.56493377685547,35.56493377685547,0.0,,'space',0.33257248997688293,0.33257248997688293,0.0,35.18022537231445,35.18022537231445,0.0,,36.2473258972168,36.2473258972168,0.0,,9.0
Practice arrays/exp1a_trial_7_colour2_distractors9_r.png,r,j,1.0,47.61701583862305,47.61701583862305,0.0,,48.02353286743164,48.02353286743164,0.0,,1.0,1.0,0.0,'j',0.4814586043357849,0.4814586043357849,0.0,48.02353286743164,48.02353286743164,0.0,,'space',0.3356376886367798,0.3356376886367798,0.0,47.61701583862305,47.61701583862305,0.0,,48.51707458496094,48.51707458496094,0.0,,15.0
Practice arrays/exp1a_trial_8_colour2_distractors19_r.png,r,j,1.0,15.497852325439453,15.497852325439453,0.0,,17.98404312133789,17.98404312133789,0.0,,1.0,1.0,0.0,'j',0.7785581946372986,0.7785581946372986,0.0,17.98404312133789,17.98404312133789,0.0,,'space',2.375600814819336,2.375600814819336,0.0,15.497852325439453,15.497852325439453,0.0,,18.777013778686523,18.777013778686523,0.0,,0.0
Practice arrays/exp1a_trial_10_colour3_distractors1_r.png,r,j,1.0,45.366756439208984,45.366756439208984,0.0,,45.96848678588867,45.96848678588867,0.0,,1.0,1.0,0.0,'j',0.6241152286529541,0.6241152286529541,0.0,45.96848678588867,45.96848678588867,0.0,,'space',0.5451834797859192,0.5451834797859192,0.0,45.366756439208984,45.366756439208984,0.0,,46.616641998291016,46.616641998291016,0.0,,14.0
Practice arrays/exp1a_trial_12_colour3_distractors9_r.png,r,j,1.0,31.262666702270508,31.262666702270508,0.0,,31.642852783203125,31.642852783203125,0.0,,1.0,1.0,0.0,'j',0.5979894995689392,0.5979894995689392,0.0,31.642852783203125,31.642852783203125,0.0,,'space',0.3136186897754669,0.3136186897754669,0.0,31.262666702270508,31.262666702270508,0.0,,32.26308059692383,32.26308059692383,0.0,,7.0
Practice arrays/exp1a_trial_14_colour3_distractors31_r.png,r,j,1.0,41.44887161254883,41.44887161254883,0.0,,41.84451675415039,41.84451675415039,0.0,,1.0,1.0,0.0,'j',0.5415520071983337,0.5415520071983337,0.0,41.84451675415039,41.84451675415039,0.0,,'space',0.3281365931034088,0.3281365931034088,0.0,41.44887161254883,41.44887161254883,0.0,,42.3990364074707,42.3990364074707,0.0,,12.0
Practice arrays/exp1a_trial_17_colour1_distractors9_l.png,l,f,1.0,21.826719284057617,21.826719284057617,0.0,,22.227798461914062,22.227798461914062,0.0,,1.0,1.0,0.0,'f',0.5342867970466614,0.5342867970466614,0.0,22.227798461914062,22.227798461914062,0.0,,'space',0.3341588079929352,0.3341588079929352,0.0,21.826719284057617,21.826719284057617,0.0,,22.777050018310547,22.777050018310547,0.0,,2.0
Practice arrays/exp1a_trial_18_colour1_distractors19_l.png,l,f,1.0,39.36473083496094,39.36473083496094,0.0,,39.74018478393555,39.74018478393555,0.0,,1.0,1.0,0.0,'f',0.683667778968811,0.683667778968811,0.0,39.74018478393555,39.74018478393555,0.0,,'space',0.307517409324646,0.307517409324646,0.0,39.36473083496094,39.36473083496094,0.0,,40.448612213134766,40.448612213134766,0.0,,11.0
Practice arrays/exp1a_trial_21_colour2_distractors4_l.png,l,f,1.0,27.494998931884766,27.494998931884766,0.0,,27.867502212524414,27.867502212524414,0.0,,1.0,1.0,0.0,'f',0.42042240500450134,0.42042240500450134,0.0,27.867502212524414,27.867502212524414,0.0,,'space',0.3056800961494446,0.3056800961494446,0.0,27.494998931884766,27.494998931884766,0.0,,28.3122501373291,28.3122501373291,0.0,,5.0
