ImageFile,targ_side,correctAnswer,n,image.started_mean,image.started_raw,image.started_std,image.stopped_raw,key_resp_4.corr_mean,key_resp_4.corr_raw,key_resp_4.corr_std,key_resp_4.keys_raw,key_resp_4.rt_mean,key_resp_4.rt_raw,key_resp_4.rt_std,key_resp_4.started_mean,key_resp_4.started_raw,key_resp_4.started_std,key_resp_4.stopped_raw,text_4.started_mean,text_4.started_raw,text_4.started_std,text_4.stopped_raw,order
images/exp1a_trial_15_colour1_distractors1_l.png,l,1,1.0,40.409603118896484,40.409603118896484,0.0,,1.0,1.0,0.0,'1',0.5641722083091736,0.5641722083091736,0.0,40.409603118896484,40.409603118896484,0.0,,41.00050354003906,41.00050354003906,0.0,,16.0
images/exp1a_trial_16_colour1_distractors4_l.png,l,1,1.0,42.036861419677734,42.036861419677734,0.0,,1.0,1.0,0.0,'1',0.8728653788566589,0.8728653788566589,0.0,42.036861419677734,42.036861419677734,0.0,,42.932865142822266,42.932865142822266,0.0,,17.0
images/exp1a_trial_17_colour1_distractors9_l.png,l,1,1.0,43.96311950683594,43.96311950683594,0.0,,1.0,1.0,0.0,'1',0.8105410933494568,0.8105410933494568,0.0,43.96311950683594,43.96311950683594,0.0,,44.79824447631836,44.79824447631836,0.0,,18.0
images/exp1a_trial_18_colour1_distractors19_l.png,l,1,1.0,17.823598861694336,17.823598861694336,0.0,,1.0,1.0,0.0,'1',0.41389259696006775,0.41389259696006775,0.0,17.823598861694336,17.823598861694336,0.0,,18.268159866333008,18.268159866333008,0.0,,2.0
images/exp1a_trial_19_colour1_distractors31_l.png,l,1,1.0,38.856258392333984,38.856258392333984,0.0,,0.0,0.0,0.0,'2',0.4773763120174408,0.4773763120174408,0.0,38.856258392333984,38.856258392333984,0.0,,39.35240173339844,39.35240173339844,0.0,,15.0

extraInfo
participant,1
session,001
date,2020_Nov_25_1013
expName,searchDisc3
psychopyVersion,2020.2.4
frameRate,59.98908198949247
