ImageFile,targ_side,correctAnswer,n,fix.started_mean,fix.started_raw,fix.started_std,fix.stopped_raw,image.started_mean,image.started_raw,image.started_std,image.stopped_raw,key_resp_4.corr_mean,key_resp_4.corr_raw,key_resp_4.corr_std,key_resp_4.keys_raw,key_resp_4.rt_mean,key_resp_4.rt_raw,key_resp_4.rt_std,key_resp_4.started_mean,key_resp_4.started_raw,key_resp_4.started_std,key_resp_4.stopped_raw,key_resp_7.keys_raw,key_resp_7.rt_mean,key_resp_7.rt_raw,key_resp_7.rt_std,key_resp_7.started_mean,key_resp_7.started_raw,key_resp_7.started_std,key_resp_7.stopped_raw,text_4.started_mean,text_4.started_raw,text_4.started_std,text_4.stopped_raw,order
Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,2,1.0,81.12897491455078,81.12897491455078,0.0,,81.77931213378906,81.77931213378906,0.0,,1.0,1.0,0.0,'2',0.7263938188552856,0.7263938188552856,0.0,81.77931213378906,81.77931213378906,0.0,,'space',0.5448408722877502,0.5448408722877502,0.0,81.12897491455078,81.12897491455078,0.0,,82.53016662597656,82.53016662597656,0.0,,19.0
Practice arrays/exp1a_trial_3_colour1_distractors19_r.png,r,2,1.0,74.00534057617188,74.00534057617188,0.0,,74.72230529785156,74.72230529785156,0.0,,1.0,1.0,0.0,'2',0.6074537634849548,0.6074537634849548,0.0,74.72230529785156,74.72230529785156,0.0,,'space',0.6047564744949341,0.6047564744949341,0.0,74.00534057617188,74.00534057617188,0.0,,75.35643005371094,75.35643005371094,0.0,,16.0
Practice arrays/exp1a_trial_5_colour1_distractors43_r.png,r,2,1.0,55.11980438232422,55.11980438232422,0.0,,55.67028045654297,55.67028045654297,0.0,,1.0,1.0,0.0,'2',0.7559413909912109,0.7559413909912109,0.0,55.67028045654297,55.67028045654297,0.0,,'space',0.4420654773712158,0.4420654773712158,0.0,55.11980438232422,55.11980438232422,0.0,,56.454654693603516,56.454654693603516,0.0,,8.0
Practice arrays/exp1a_trial_7_colour2_distractors4_r.png,r,2,1.0,42.09053421020508,42.09053421020508,0.0,,42.69108200073242,42.69108200073242,0.0,,1.0,1.0,0.0,'2',0.7907509803771973,0.7907509803771973,0.0,42.69108200073242,42.69108200073242,0.0,,'space',0.495449960231781,0.495449960231781,0.0,42.09053421020508,42.09053421020508,0.0,,43.50848388671875,43.50848388671875,0.0,,3.0
Practice arrays/exp1a_trial_8_colour2_distractors9_r.png,r,2,1.0,44.50956726074219,44.50956726074219,0.0,,45.64399337768555,45.64399337768555,0.0,,1.0,1.0,0.0,'2',0.6298871636390686,0.6298871636390686,0.0,45.64399337768555,45.64399337768555,0.0,,'space',1.0123794078826904,1.0123794078826904,0.0,44.50956726074219,44.50956726074219,0.0,,46.294654846191406,46.294654846191406,0.0,,4.0
Practice arrays/exp1a_trial_10_colour2_distractors31_r.png,r,2,1.0,59.45771408081055,59.45771408081055,0.0,,60.09139633178711,60.09139633178711,0.0,,1.0,1.0,0.0,'2',1.078474760055542,1.078474760055542,0.0,60.09139633178711,60.09139633178711,0.0,,'space',0.52013099193573,0.52013099193573,0.0,59.45771408081055,59.45771408081055,0.0,,61.192527770996094,61.192527770996094,0.0,,10.0
Practice arrays/exp1a_trial_12_colour3_distractors1_r.png,r,2,1.0,78.74333190917969,78.74333190917969,0.0,,79.41033172607422,79.41033172607422,0.0,,1.0,1.0,0.0,'2',0.6874808669090271,0.6874808669090271,0.0,79.41033172607422,79.41033172607422,0.0,,'space',0.5543838143348694,0.5543838143348694,0.0,78.74333190917969,78.74333190917969,0.0,,80.12799072265625,80.12799072265625,0.0,,18.0
Practice arrays/exp1a_trial_13_colour3_distractors4_r.png,r,2,1.0,69.7676773071289,69.7676773071289,0.0,,70.30127716064453,70.30127716064453,0.0,,1.0,1.0,0.0,'2',0.644517719745636,0.644517719745636,0.0,70.30127716064453,70.30127716064453,0.0,,'space',0.43419644236564636,0.43419644236564636,0.0,69.7676773071289,69.7676773071289,0.0,,70.96879577636719,70.96879577636719,0.0,,14.0
Practice arrays/exp1a_trial_16_colour3_distractors31_r.png,r,2,1.0,49.69800567626953,49.69800567626953,0.0,,50.465267181396484,50.465267181396484,0.0,,1.0,1.0,0.0,'2',0.8485661745071411,0.8485661745071411,0.0,50.465267181396484,50.465267181396484,0.0,,'space',0.6560719013214111,0.6560719013214111,0.0,49.69800567626953,49.69800567626953,0.0,,51.332740783691406,51.332740783691406,0.0,,6.0
Practice arrays/exp1a_trial_19_colour1_distractors4_l.png,l,1,1.0,64.61275482177734,64.61275482177734,0.0,,65.58002471923828,65.58002471923828,0.0,,1.0,1.0,0.0,'1',0.7257643938064575,0.7257643938064575,0.0,65.58002471923828,65.58002471923828,0.0,,'space',0.8611151576042175,0.8611151576042175,0.0,64.61275482177734,64.61275482177734,0.0,,66.33081817626953,66.33081817626953,0.0,,12.0
