ImageFile,targ_side,correctAnswer,n,fix.started_mean,fix.started_raw,fix.started_std,fix.stopped_raw,image.started_mean,image.started_raw,image.started_std,image.stopped_raw,key_resp_4.corr_mean,key_resp_4.corr_raw,key_resp_4.corr_std,key_resp_4.keys_raw,key_resp_4.rt_mean,key_resp_4.rt_raw,key_resp_4.rt_std,key_resp_4.started_mean,key_resp_4.started_raw,key_resp_4.started_std,key_resp_4.stopped_raw,key_resp_7.keys_raw,key_resp_7.rt_mean,key_resp_7.rt_raw,key_resp_7.rt_std,key_resp_7.started_mean,key_resp_7.started_raw,key_resp_7.started_std,key_resp_7.stopped_raw,text_4.started_mean,text_4.started_raw,text_4.started_std,text_4.stopped_raw,order
Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,2,1.0,91.61804962158203,91.61804962158203,0.0,,92.18502044677734,92.18502044677734,0.0,,1.0,1.0,0.0,'2',0.6770931482315063,0.6770931482315063,0.0,92.18502044677734,92.18502044677734,0.0,,'space',0.46804124116897583,0.46804124116897583,0.0,91.61804962158203,91.61804962158203,0.0,,92.8859634399414,92.8859634399414,0.0,,14.0
Practice arrays/exp1a_trial_3_colour1_distractors19_r.png,r,2,1.0,85.09504699707031,85.09504699707031,0.0,,85.72872161865234,85.72872161865234,0.0,,1.0,1.0,0.0,'2',0.5813301801681519,0.5813301801681519,0.0,85.72872161865234,85.72872161865234,0.0,,'space',0.5271037817001343,0.5271037817001343,0.0,85.09504699707031,85.09504699707031,0.0,,86.32941436767578,86.32941436767578,0.0,,11.0
Practice arrays/exp1a_trial_5_colour1_distractors43_r.png,r,2,1.0,93.886962890625,93.886962890625,0.0,,94.40386199951172,94.40386199951172,0.0,,1.0,1.0,0.0,'2',0.6743203401565552,0.6743203401565552,0.0,94.40386199951172,94.40386199951172,0.0,,'space',0.40719348192214966,0.40719348192214966,0.0,93.886962890625,93.886962890625,0.0,,95.10485076904297,95.10485076904297,0.0,,15.0
Practice arrays/exp1a_trial_7_colour2_distractors4_r.png,r,2,1.0,40.334537506103516,40.334537506103516,0.0,,41.40190887451172,41.40190887451172,0.0,,1.0,1.0,0.0,'2',0.7164576053619385,0.7164576053619385,0.0,41.40190887451172,41.40190887451172,0.0,,'space',0.9596675634384155,0.9596675634384155,0.0,40.334537506103516,40.334537506103516,0.0,,42.13606643676758,42.13606643676758,0.0,,2.0
Practice arrays/exp1a_trial_8_colour2_distractors9_r.png,r,2,1.0,43.13711929321289,43.13711929321289,0.0,,67.51087951660156,67.51087951660156,0.0,,1.0,1.0,0.0,'2',0.5992656946182251,0.5992656946182251,0.0,67.51087951660156,67.51087951660156,0.0,,'space',24.26155662536621,24.26155662536621,0.0,43.13711929321289,43.13711929321289,0.0,,68.12834930419922,68.12834930419922,0.0,,3.0
Practice arrays/exp1a_trial_10_colour2_distractors31_r.png,r,2,1.0,100.62725067138672,100.62725067138672,0.0,,101.22744750976562,101.22744750976562,0.0,,1.0,1.0,0.0,'2',1.0106562376022339,1.0106562376022339,0.0,101.22744750976562,101.22744750976562,0.0,,'space',0.47483029961586,0.47483029961586,0.0,100.62725067138672,100.62725067138672,0.0,,102.26184844970703,102.26184844970703,0.0,,18.0
Practice arrays/exp1a_trial_12_colour3_distractors1_r.png,r,2,1.0,82.24225616455078,82.24225616455078,0.0,,83.45977783203125,83.45977783203125,0.0,,1.0,1.0,0.0,'2',0.6103237867355347,0.6103237867355347,0.0,83.45977783203125,83.45977783203125,0.0,,'space',1.1078824996948242,1.1078824996948242,0.0,82.24225616455078,82.24225616455078,0.0,,84.093994140625,84.093994140625,0.0,,10.0
Practice arrays/exp1a_trial_13_colour3_distractors4_r.png,r,2,1.0,71.36494445800781,71.36494445800781,0.0,,71.94853210449219,71.94853210449219,0.0,,1.0,1.0,0.0,'2',0.6257083415985107,0.6257083415985107,0.0,71.94853210449219,71.94853210449219,0.0,,'space',0.4732133746147156,0.4732133746147156,0.0,71.36494445800781,71.36494445800781,0.0,,72.59944152832031,72.59944152832031,0.0,,5.0
Practice arrays/exp1a_trial_16_colour3_distractors31_r.png,r,2,1.0,98.44151306152344,98.44151306152344,0.0,,98.9583511352539,98.9583511352539,0.0,,1.0,1.0,0.0,'2',0.6476348638534546,0.6476348638534546,0.0,98.9583511352539,98.9583511352539,0.0,,'space',0.40450549125671387,0.40450549125671387,0.0,98.44151306152344,98.44151306152344,0.0,,99.62590026855469,99.62590026855469,0.0,,17.0
Practice arrays/exp1a_trial_19_colour1_distractors4_l.png,l,1,1.0,32.793609619140625,32.793609619140625,0.0,,34.22815704345703,34.22815704345703,0.0,,1.0,1.0,0.0,'1',1.2903552055358887,1.2903552055358887,0.0,34.22815704345703,34.22815704345703,0.0,,'space',1.31663978099823,1.31663978099823,0.0,32.793609619140625,32.793609619140625,0.0,,35.562889099121094,35.562889099121094,0.0,,0.0
Practice arrays/exp1a_trial_20_colour1_distractors9_l.png,l,1,1.0,96.10591125488281,96.10591125488281,0.0,,96.63951110839844,96.63951110839844,0.0,,1.0,1.0,0.0,'1',0.7825884819030762,0.7825884819030762,0.0,96.63951110839844,96.63951110839844,0.0,,'space',0.42816513776779175,0.42816513776779175,0.0,96.10591125488281,96.10591125488281,0.0,,97.44044494628906,97.44044494628906,0.0,,16.0
Practice arrays/exp1a_trial_21_colour1_distractors19_l.png,l,1,1.0,77.90473937988281,77.90473937988281,0.0,,78.42154693603516,78.42154693603516,0.0,,1.0,1.0,0.0,'1',0.6485324501991272,0.6485324501991272,0.0,78.42154693603516,78.42154693603516,0.0,,'space',0.40568211674690247,0.40568211674690247,0.0,77.90473937988281,77.90473937988281,0.0,,79.08907318115234,79.08907318115234,0.0,,8.0
Practice arrays/exp1a_trial_25_colour2_distractors4_l.png,l,1,1.0,69.12931823730469,69.12931823730469,0.0,,69.66300201416016,69.66300201416016,0.0,,1.0,1.0,0.0,'1',0.679277777671814,0.679277777671814,0.0,69.66300201416016,69.66300201416016,0.0,,'space',0.42117831110954285,0.42117831110954285,0.0,69.12931823730469,69.12931823730469,0.0,,70.36373138427734,70.36373138427734,0.0,,4.0
Practice arrays/exp1a_trial_28_colour2_distractors31_l.png,l,1,1.0,36.56404113769531,36.56404113769531,0.0,,37.431365966796875,37.431365966796875,0.0,,1.0,1.0,0.0,'1',1.886915922164917,1.886915922164917,0.0,37.431365966796875,37.431365966796875,0.0,,'space',0.7546024918556213,0.7546024918556213,0.0,36.56404113769531,36.56404113769531,0.0,,39.33342361450195,39.33342361450195,0.0,,1.0
