ImageFile,targ_side,correctAnswer,exp,trial,colour,distNo,n,breakMessage.started_mean,breakMessage.started_raw,breakMessage.stopped_raw,dispStimuli.started_mean,dispStimuli.started_raw,dispStimuli.started_std,dispStimuli.stopped_raw,fix2experiment.started_mean,fix2experiment.started_raw,fix2experiment.started_std,fix2experiment.stopped_raw,key_resp.keys_raw,key_resp.rt_mean,key_resp.rt_raw,key_resp.rt_std,key_resp.started_mean,key_resp.started_raw,key_resp.stopped_raw,key_resp_2.corr_mean,key_resp_2.corr_raw,key_resp_2.corr_std,key_resp_2.keys_raw,key_resp_2.rt_mean,key_resp_2.rt_raw,key_resp_2.rt_std,key_resp_2.started_mean,key_resp_2.started_raw,key_resp_2.started_std,key_resp_2.stopped_raw,key_resp_9.keys_raw,key_resp_9.rt_mean,key_resp_9.rt_raw,key_resp_9.rt_std,key_resp_9.started_mean,key_resp_9.started_raw,key_resp_9.started_std,key_resp_9.stopped_raw,order
Images/exp1a_trial_10_colour2_distractors31_r.png,r,2,1a,10,2,31,1.0,250.73303428486753,250.73303428486753,,250.01539611816406,250.01539611816406,0.0,,249.54856872558594,249.54856872558594,0.0,,,,,,250.73303428486753,250.73303428486753,,1.0,1.0,0.0,'2',0.6766369342803955,0.6766369342803955,0.0,250.01539611816406,250.01539611816406,0.0,,'space',0.3579004108905792,0.3579004108905792,0.0,249.54856872558594,249.54856872558594,0.0,,98.0
Images/exp1a_trial_11_colour2_distractors43_r.png,r,2,1a,11,2,43,1.0,262.3776884202135,262.3776884202135,,261.62689208984375,261.62689208984375,0.0,,261.20989990234375,261.20989990234375,0.0,,,,,,262.3776884202135,262.3776884202135,,1.0,1.0,0.0,'2',0.6893062591552734,0.6893062591552734,0.0,261.62689208984375,261.62689208984375,0.0,,'space',0.2970355749130249,0.2970355749130249,0.0,261.20989990234375,261.20989990234375,0.0,,107.0
Images/exp1a_trial_12_colour3_distractors1_r.png,r,2,1a,12,3,1,1.0,825.7488322485947,825.7488322485947,,824.8478393554688,824.8478393554688,0.0,,824.5643920898438,824.5643920898438,0.0,,,,,,825.7488322485947,825.7488322485947,,1.0,1.0,0.0,'2',0.8516702055931091,0.8516702055931091,0.0,824.8478393554688,824.8478393554688,0.0,,'space',0.1740771234035492,0.1740771234035492,0.0,824.5643920898438,824.5643920898438,0.0,,565.0
Images/exp1a_trial_13_colour3_distractors4_r.png,r,2,1a,13,3,4,1.0,637.5302671372341,637.5302671372341,,636.8963012695312,636.8963012695312,0.0,,635.3949584960938,635.3949584960938,0.0,,,,,,637.5302671372341,637.5302671372341,,1.0,1.0,0.0,'2',0.5553834438323975,0.5553834438323975,0.0,636.8963012695312,636.8963012695312,0.0,,'space',1.3768311738967896,1.3768311738967896,0.0,635.3949584960938,635.3949584960938,0.0,,420.0
Images/exp1a_trial_14_colour3_distractors9_r.png,r,2,1a,14,3,9,1.0,762.503413574876,762.503413574876,,761.7023315429688,761.7023315429688,0.0,,761.402099609375,761.402099609375,0.0,,,,,,762.503413574876,762.503413574876,,1.0,1.0,0.0,'2',0.7413593530654907,0.7413593530654907,0.0,761.7023315429688,761.7023315429688,0.0,,'space',0.19945965707302094,0.19945965707302094,0.0,761.402099609375,761.402099609375,0.0,,515.0
Images/exp1a_trial_15_colour3_distractors19_r.png,r,2,1a,15,3,19,1.0,619.3457315354158,619.3457315354158,,618.6615600585938,618.6615600585938,0.0,,618.3947143554688,618.3947143554688,0.0,,,,,,619.3457315354158,619.3457315354158,,1.0,1.0,0.0,'2',0.6225765347480774,0.6225765347480774,0.0,618.6615600585938,618.6615600585938,0.0,,'space',0.15912427008152008,0.15912427008152008,0.0,618.3947143554688,618.3947143554688,0.0,,405.0
Images/exp1a_trial_16_colour3_distractors31_r.png,r,2,1a,16,3,31,1.0,582.8765410686578,582.8765410686578,,581.90869140625,581.90869140625,0.0,,581.5918579101562,581.5918579101562,0.0,,,,,,582.8765410686578,582.8765410686578,,1.0,1.0,0.0,'2',0.9031837582588196,0.9031837582588196,0.0,581.90869140625,581.90869140625,0.0,,'space',0.2100464552640915,0.2100464552640915,0.0,581.5918579101562,581.5918579101562,0.0,,373.0
Images/exp1a_trial_17_colour3_distractors43_r.png,r,2,1a,17,3,43,1.0,324.5222950359085,324.5222950359085,,323.78802490234375,323.78802490234375,0.0,,323.4711608886719,323.4711608886719,0.0,,,,,,324.5222950359085,324.5222950359085,,1.0,1.0,0.0,'2',0.6722331047058105,0.6722331047058105,0.0,323.78802490234375,323.78802490234375,0.0,,'space',0.21177156269550323,0.21177156269550323,0.0,323.4711608886719,323.4711608886719,0.0,,157.0
Images/exp1a_trial_18_colour1_distractors1_l.png,l,1,1a,18,1,1,1.0,428.2743618206969,428.2743618206969,,427.5235595703125,427.5235595703125,0.0,,427.2066345214844,427.2066345214844,0.0,,,,,,428.2743618206969,428.2743618206969,,1.0,1.0,0.0,'1',0.6964560151100159,0.6964560151100159,0.0,427.5235595703125,427.5235595703125,0.0,,'space',0.2123088389635086,0.2123088389635086,0.0,427.2066345214844,427.2066345214844,0.0,,244.0
Images/exp1a_trial_19_colour1_distractors4_l.png,l,1,1a,19,1,4,1.0,645.1377890658723,645.1377890658723,,644.4869384765625,644.4869384765625,0.0,,644.2369995117188,644.2369995117188,0.0,,,,,,645.1377890658723,645.1377890658723,,1.0,1.0,0.0,'1',0.5968794226646423,0.5968794226646423,0.0,644.4869384765625,644.4869384765625,0.0,,'space',0.1408396065235138,0.1408396065235138,0.0,644.2369995117188,644.2369995117188,0.0,,427.0
Images/exp1a_trial_20_colour1_distractors9_l.png,l,1,1a,20,1,9,1.0,217.21668032523266,217.21668032523266,,216.4490509033203,216.4490509033203,0.0,,215.8318634033203,215.8318634033203,0.0,,,,,,217.21668032523266,217.21668032523266,,1.0,1.0,0.0,'1',0.7070783376693726,0.7070783376693726,0.0,216.4490509033203,216.4490509033203,0.0,,'space',0.5065709948539734,0.5065709948539734,0.0,215.8318634033203,215.8318634033203,0.0,,77.0
Images/exp1a_trial_21_colour1_distractors19_l.png,l,1,1a,21,1,19,1.0,464.7270029692582,464.7270029692582,,463.8592224121094,463.8592224121094,0.0,,463.54248046875,463.54248046875,0.0,,,,,,464.7270029692582,464.7270029692582,,1.0,1.0,0.0,'1',0.8167072534561157,0.8167072534561157,0.0,463.8592224121094,463.8592224121094,0.0,,'space',0.2114810049533844,0.2114810049533844,0.0,463.54248046875,463.54248046875,0.0,,274.0
Images/exp1a_trial_22_colour1_distractors31_l.png,l,1,1a,22,1,31,1.0,639.9325867361616,639.9325867361616,,639.1652221679688,639.1652221679688,0.0,,638.7649536132812,638.7649536132812,0.0,,,,,,639.9325867361616,639.9325867361616,,1.0,1.0,0.0,'1',0.6944438219070435,0.6944438219070435,0.0,639.1652221679688,639.1652221679688,0.0,,'space',0.2770325243473053,0.2770325243473053,0.0,638.7649536132812,638.7649536132812,0.0,,422.0
Images/exp1a_trial_23_colour1_distractors43_l.png,l,1,1a,23,1,43,1.0,585.2955789445391,585.2955789445391,,584.4445190429688,584.4445190429688,0.0,,584.14453125,584.14453125,0.0,,,,,,585.2955789445391,585.2955789445391,,1.0,1.0,0.0,'1',0.7912988066673279,0.7912988066673279,0.0,584.4445190429688,584.4445190429688,0.0,,'space',0.17055682837963104,0.17055682837963104,0.0,584.14453125,584.14453125,0.0,,375.0
Images/exp1a_trial_24_colour2_distractors1_l.png,l,1,1a,24,2,1,1.0,663.756080835245,663.756080835245,,662.9050903320312,662.9050903320312,0.0,,662.6216430664062,662.6216430664062,0.0,,,,,,663.756080835245,663.756080835245,,1.0,1.0,0.0,'1',0.7866114974021912,0.7866114974021912,0.0,662.9050903320312,662.9050903320312,0.0,,'space',0.1724153757095337,0.1724153757095337,0.0,662.6216430664062,662.6216430664062,0.0,,442.0
Images/exp1a_trial_25_colour2_distractors4_l.png,l,1,1a,25,2,4,1.0,520.1480283505114,520.1480283505114,,519.16357421875,519.16357421875,0.0,,518.863525390625,518.863525390625,0.0,,,,,,520.1480283505114,520.1480283505114,,1.0,1.0,0.0,'1',0.9440464973449707,0.9440464973449707,0.0,519.16357421875,519.16357421875,0.0,,'space',0.18706998229026794,0.18706998229026794,0.0,518.863525390625,518.863525390625,0.0,,320.0
Images/exp1a_trial_26_colour2_distractors9_l.png,l,1,1a,26,2,9,1.0,531.2089530221056,531.2089530221056,,530.391357421875,530.391357421875,0.0,,530.074462890625,530.074462890625,0.0,,,,,,531.2089530221056,531.2089530221056,,1.0,1.0,0.0,'1',0.764411985874176,0.764411985874176,0.0,530.391357421875,530.391357421875,0.0,,'space',0.20832262933254242,0.20832262933254242,0.0,530.074462890625,530.074462890625,0.0,,329.0
Images/exp1a_trial_27_colour2_distractors19_l.png,l,1,1a,27,2,19,1.0,206.25584835695608,206.25584835695608,,205.40489196777344,205.40489196777344,0.0,,204.87115478515625,204.87115478515625,0.0,,,,,,206.25584835695608,206.25584835695608,,1.0,1.0,0.0,'1',0.7754634022712708,0.7754634022712708,0.0,205.40489196777344,205.40489196777344,0.0,,'space',0.41900235414505005,0.41900235414505005,0.0,204.87115478515625,204.87115478515625,0.0,,69.0
Images/exp1a_trial_28_colour2_distractors31_l.png,l,1,1a,28,2,31,1.0,821.2445687599738,821.2445687599738,,820.3767700195312,820.3767700195312,0.0,,820.06005859375,820.06005859375,0.0,,,,,,821.2445687599738,821.2445687599738,,1.0,1.0,0.0,'1',0.8108711242675781,0.8108711242675781,0.0,820.3767700195312,820.3767700195312,0.0,,'space',0.18947188556194305,0.18947188556194305,0.0,820.06005859375,820.06005859375,0.0,,562.0
Images/exp1a_trial_29_colour2_distractors43_l.png,l,1,1a,29,2,43,1.0,197.54723085238092,197.54723085238092,,196.69630432128906,196.69630432128906,0.0,,196.02914428710938,196.02914428710938,0.0,,,,,,197.54723085238092,197.54723085238092,,1.0,1.0,0.0,'1',0.7878099083900452,0.7878099083900452,0.0,196.69630432128906,196.69630432128906,0.0,,'space',0.557395875453949,0.557395875453949,0.0,196.02914428710938,196.02914428710938,0.0,,63.0
Images/exp1a_trial_30_colour3_distractors1_l.png,l,1,1a,30,3,1,1.0,661.5539111232142,661.5539111232142,,660.919921875,660.919921875,0.0,,660.61962890625,660.61962890625,0.0,,,,,,661.5539111232142,661.5539111232142,,1.0,1.0,0.0,'1',0.5797093510627747,0.5797093510627747,0.0,660.919921875,660.919921875,0.0,,'space',0.1820930540561676,0.1820930540561676,0.0,660.61962890625,660.61962890625,0.0,,440.0
Images/exp1a_trial_31_colour3_distractors4_l.png,l,1,1a,31,3,4,1.0,630.8737094094986,630.8737094094986,,630.0728149414062,630.0728149414062,0.0,,629.7728271484375,629.7728271484375,0.0,,,,,,630.8737094094986,630.8737094094986,,1.0,1.0,0.0,'1',0.7389286160469055,0.7389286160469055,0.0,630.0728149414062,630.0728149414062,0.0,,'space',0.1973140686750412,0.1973140686750412,0.0,629.7728271484375,629.7728271484375,0.0,,416.0
Images/exp1a_trial_32_colour3_distractors9_l.png,l,1,1a,32,3,9,1.0,420.0162597203285,420.0162597203285,,418.881591796875,418.881591796875,0.0,,418.53143310546875,418.53143310546875,0.0,,,,,,420.0162597203285,420.0162597203285,,1.0,1.0,0.0,'1',1.0742896795272827,1.0742896795272827,0.0,418.881591796875,418.881591796875,0.0,,'space',0.24660778045654297,0.24660778045654297,0.0,418.53143310546875,418.53143310546875,0.0,,238.0
Images/exp1a_trial_33_colour3_distractors19_l.png,l,1,1a,33,3,19,1.0,366.213229470631,366.213229470631,,365.46234130859375,365.46234130859375,0.0,,365.1123046875,365.1123046875,0.0,,,,,,366.213229470631,366.213229470631,,1.0,1.0,0.0,'1',0.6776810884475708,0.6776810884475708,0.0,365.46234130859375,365.46234130859375,0.0,,'space',0.24262669682502747,0.24262669682502747,0.0,365.1123046875,365.1123046875,0.0,,192.0
Images/exp1a_trial_34_colour3_distractors31_l.png,l,1,1a,34,3,31,1.0,192.892780309137,192.892780309137,,191.94163513183594,191.94163513183594,0.0,,190.74066162109375,190.74066162109375,0.0,,,,,,192.892780309137,192.892780309137,,1.0,1.0,0.0,'1',0.8945255875587463,0.8945255875587463,0.0,191.94163513183594,191.94163513183594,0.0,,'space',1.0955259799957275,1.0955259799957275,0.0,190.74066162109375,190.74066162109375,0.0,,60.0
Images/exp1a_trial_35_colour3_distractors43_l.png,l,1,1a,35,3,43,1.0,809.132538224519,809.132538224519,,808.2648315429688,808.2648315429688,0.0,,808.0482788085938,808.0482788085938,0.0,,,,,,809.132538224519,809.132538224519,,1.0,1.0,0.0,'1',0.8027886748313904,0.8027886748313904,0.0,808.2648315429688,808.2648315429688,0.0,,'space',0.09787896275520325,0.09787896275520325,0.0,808.0482788085938,808.0482788085938,0.0,,552.0
Images/exp1a_trial_36_colour0_distractors0_r.png,r,2,1a,36,0,0,1.0,359.6234680512753,359.6234680512753,,358.8558044433594,358.8558044433594,0.0,,358.5892333984375,358.5892333984375,0.0,,,,,,359.6234680512753,359.6234680512753,,1.0,1.0,0.0,'2',0.7081282138824463,0.7081282138824463,0.0,358.8558044433594,358.8558044433594,0.0,,'space',0.16565126180648804,0.16565126180648804,0.0,358.5892333984375,358.5892333984375,0.0,,186.0
Images/exp1a_trial_37_colour0_distractors0_l.png,l,1,1a,37,0,0,1.0,175.6756958268787,175.6756958268787,,174.94158935546875,174.94158935546875,0.0,,174.30787658691406,174.30787658691406,0.0,,,,,,175.6756958268787,175.6756958268787,,1.0,1.0,0.0,'1',0.6707637310028076,0.6707637310028076,0.0,174.94158935546875,174.94158935546875,0.0,,'space',0.5264895558357239,0.5264895558357239,0.0,174.30787658691406,174.30787658691406,0.0,,53.0
Images/exp1a_trial_38_colour1_distractors1_r.png,r,2,1a,38,1,1,1.0,387.41743852765245,387.41743852765245,,386.6332092285156,386.6332092285156,0.0,,386.283203125,386.283203125,0.0,,,,,,387.41743852765245,387.41743852765245,,1.0,1.0,0.0,'2',0.7226794958114624,0.7226794958114624,0.0,386.6332092285156,386.6332092285156,0.0,,'space',0.23889264464378357,0.23889264464378357,0.0,386.283203125,386.283203125,0.0,,211.0
Images/exp1a_trial_39_colour1_distractors4_r.png,r,2,1a,39,1,4,1.0,614.5576880554158,614.5576880554158,,613.8234252929688,613.8234252929688,0.0,,613.5399780273438,613.5399780273438,0.0,,,,,,614.5576880554158,614.5576880554158,,1.0,1.0,0.0,'2',0.6845517754554749,0.6845517754554749,0.0,613.8234252929688,613.8234252929688,0.0,,'space',0.18202842772006989,0.18202842772006989,0.0,613.5399780273438,613.5399780273438,0.0,,401.0
Images/exp1a_trial_40_colour1_distractors9_r.png,r,2,1a,40,1,9,1.0,335.46637864745304,335.46637864745304,,334.5820617675781,334.5820617675781,0.0,,334.1985778808594,334.1985778808594,0.0,,,,,,335.46637864745304,335.46637864745304,,1.0,1.0,0.0,'2',0.8221091628074646,0.8221091628074646,0.0,334.5820617675781,334.5820617675781,0.0,,'space',0.27541300654411316,0.27541300654411316,0.0,334.1985778808594,334.1985778808594,0.0,,167.0
Images/exp1a_trial_41_colour1_distractors19_r.png,r,2,1a,41,1,19,1.0,642.1015442126345,642.1015442126345,,641.4840087890625,641.4840087890625,0.0,,641.0839233398438,641.0839233398438,0.0,,,,,,642.1015442126345,642.1015442126345,,1.0,1.0,0.0,'2',0.5681126117706299,0.5681126117706299,0.0,641.4840087890625,641.4840087890625,0.0,,'space',0.294093519449234,0.294093519449234,0.0,641.0839233398438,641.0839233398438,0.0,,424.0
Images/exp1a_trial_42_colour1_distractors31_r.png,r,2,1a,42,1,31,1.0,720.8124253805494,720.8124253805494,,719.644287109375,719.644287109375,0.0,,719.32763671875,719.32763671875,0.0,,,,,,720.8124253805494,720.8124253805494,,1.0,1.0,0.0,'2',1.0954923629760742,1.0954923629760742,0.0,719.644287109375,719.644287109375,0.0,,'space',0.18613174557685852,0.18613174557685852,0.0,719.32763671875,719.32763671875,0.0,,482.0
Images/exp1a_trial_43_colour1_distractors43_r.png,r,2,1a,43,1,43,1.0,543.2708892062554,543.2708892062554,,542.3530883789062,542.3530883789062,0.0,,541.9864501953125,541.9864501953125,0.0,,,,,,543.2708892062554,543.2708892062554,,1.0,1.0,0.0,'2',0.8427112102508545,0.8427112102508545,0.0,542.3530883789062,542.3530883789062,0.0,,'space',0.23938480019569397,0.23938480019569397,0.0,541.9864501953125,541.9864501953125,0.0,,339.0
Images/exp1a_trial_44_colour2_distractors1_r.png,r,2,1a,44,2,1,1.0,266.0646516841635,266.0646516841635,,265.197021484375,265.197021484375,0.0,,264.7802429199219,264.7802429199219,0.0,,,,,,266.0646516841635,266.0646516841635,,1.0,1.0,0.0,'2',0.8070449233055115,0.8070449233055115,0.0,265.197021484375,265.197021484375,0.0,,'space',0.30215778946876526,0.30215778946876526,0.0,264.7802429199219,264.7802429199219,0.0,,110.0
Images/exp1a_trial_45_colour2_distractors4_r.png,r,2,1a,45,2,4,1.0,323.45447889503527,323.45447889503527,,322.73699951171875,322.73699951171875,0.0,,322.4202880859375,322.4202880859375,0.0,,,,,,323.45447889503527,323.45447889503527,,1.0,1.0,0.0,'2',0.6589714884757996,0.6589714884757996,0.0,322.73699951171875,322.73699951171875,0.0,,'space',0.2145356982946396,0.2145356982946396,0.0,322.4202880859375,322.4202880859375,0.0,,156.0
Images/exp1a_trial_46_colour2_distractors9_r.png,r,2,1a,46,2,9,1.0,242.79179001242537,242.79179001242537,,242.1578369140625,242.1578369140625,0.0,,241.50743103027344,241.50743103027344,0.0,,,,,,242.79179001242537,242.79179001242537,,1.0,1.0,0.0,'2',0.5823588967323303,0.5823588967323303,0.0,242.1578369140625,242.1578369140625,0.0,,'space',0.5352312326431274,0.5352312326431274,0.0,241.50743103027344,241.50743103027344,0.0,,92.0
Images/exp1a_trial_47_colour2_distractors19_r.png,r,2,1a,47,2,19,1.0,629.7727258327377,629.7727258327377,,628.921630859375,628.921630859375,0.0,,628.60498046875,628.60498046875,0.0,,,,,,629.7727258327377,629.7727258327377,,1.0,1.0,0.0,'2',0.7941074371337891,0.7941074371337891,0.0,628.921630859375,628.921630859375,0.0,,'space',0.20485864579677582,0.20485864579677582,0.0,628.60498046875,628.60498046875,0.0,,415.0
Images/exp1a_trial_48_colour2_distractors31_r.png,r,2,1a,48,2,31,1.0,316.63134063333297,316.63134063333297,,315.94696044921875,315.94696044921875,0.0,,315.61346435546875,315.61346435546875,0.0,,,,,,316.63134063333297,316.63134063333297,,1.0,1.0,0.0,'2',0.6251784563064575,0.6251784563064575,0.0,315.94696044921875,315.94696044921875,0.0,,'space',0.22942934930324554,0.22942934930324554,0.0,315.61346435546875,315.61346435546875,0.0,,150.0
Images/exp1a_trial_49_colour2_distractors43_r.png,r,2,1a,49,2,43,1.0,603.5969450464845,603.5969450464845,,602.7792358398438,602.7792358398438,0.0,,602.479248046875,602.479248046875,0.0,,,,,,603.5969450464845,603.5969450464845,,1.0,1.0,0.0,'2',0.7606465816497803,0.7606465816497803,0.0,602.7792358398438,602.7792358398438,0.0,,'space',0.18778805434703827,0.18778805434703827,0.0,602.479248046875,602.479248046875,0.0,,391.0
Images/exp1a_trial_50_colour3_distractors1_r.png,r,2,1a,50,3,1,1.0,726.1507825702402,726.1507825702402,,724.4324340820312,724.4324340820312,0.0,,724.1656494140625,724.1656494140625,0.0,,,,,,726.1507825702402,726.1507825702402,,1.0,1.0,0.0,'2',1.659163475036621,1.659163475036621,0.0,724.4324340820312,724.4324340820312,0.0,,'space',0.14809074997901917,0.14809074997901917,0.0,724.1656494140625,724.1656494140625,0.0,,486.0
Images/exp1a_trial_51_colour3_distractors4_r.png,r,2,1a,51,3,4,1.0,769.9107302570251,769.9107302570251,,769.2264404296875,769.2264404296875,0.0,,768.9765625,768.9765625,0.0,,,,,,769.9107302570251,769.9107302570251,,1.0,1.0,0.0,'2',0.6333706974983215,0.6333706974983215,0.0,769.2264404296875,769.2264404296875,0.0,,'space',0.14523988962173462,0.14523988962173462,0.0,768.9765625,768.9765625,0.0,,522.0
Images/exp1a_trial_52_colour3_distractors9_r.png,r,2,1a,52,3,9,1.0,236.01853682356895,236.01853682356895,,235.26766967773438,235.26766967773438,0.0,,234.6672821044922,234.6672821044922,0.0,,,,,,236.01853682356895,236.01853682356895,,1.0,1.0,0.0,'2',0.6965430378913879,0.6965430378913879,0.0,235.26766967773438,235.26766967773438,0.0,,'space',0.49543890357017517,0.49543890357017517,0.0,234.6672821044922,234.6672821044922,0.0,,87.0
Images/exp1a_trial_53_colour3_distractors19_r.png,r,2,1a,53,3,19,1.0,761.4021541601454,761.4021541601454,,760.3510131835938,760.3510131835938,0.0,,760.0510864257812,760.0510864257812,0.0,,,,,,761.4021541601454,761.4021541601454,,1.0,1.0,0.0,'2',0.9726104140281677,0.9726104140281677,0.0,760.3510131835938,760.3510131835938,0.0,,'space',0.17457792162895203,0.17457792162895203,0.0,760.0510864257812,760.0510864257812,0.0,,514.0
Images/exp1a_trial_54_colour3_distractors31_r.png,r,2,1a,54,3,31,1.0,693.2518192666103,693.2518192666103,,692.3173828125,692.3173828125,0.0,,692.0507202148438,692.0507202148438,0.0,,,,,,693.2518192666103,693.2518192666103,,1.0,1.0,0.0,'2',0.8703481554985046,0.8703481554985046,0.0,692.3173828125,692.3173828125,0.0,,'space',0.15906891226768494,0.15906891226768494,0.0,692.0507202148438,692.0507202148438,0.0,,468.0
Images/exp1a_trial_55_colour3_distractors43_r.png,r,2,1a,55,3,43,1.0,313.3278855867621,313.3278855867621,,312.6603698730469,312.6603698730469,0.0,,312.2769775390625,312.2769775390625,0.0,,,,,,313.3278855867621,313.3278855867621,,1.0,1.0,0.0,'2',0.6157260537147522,0.6157260537147522,0.0,312.6603698730469,312.6603698730469,0.0,,'space',0.2615334391593933,0.2615334391593933,0.0,312.2769775390625,312.2769775390625,0.0,,147.0
Images/exp1a_trial_56_colour1_distractors1_l.png,l,1,1a,56,1,1,1.0,710.7356957052798,710.7356957052798,,708.9671020507812,708.9671020507812,0.0,,708.7337036132812,708.7337036132812,0.0,,,,,,710.7356957052798,710.7356957052798,,1.0,1.0,0.0,'1',1.716628909111023,1.716628909111023,0.0,708.9671020507812,708.9671020507812,0.0,,'space',0.1330735832452774,0.1330735832452774,0.0,708.7337036132812,708.7337036132812,0.0,,476.0
