ImageFile,targ_side,correctAnswer,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_3.started,text_3.stopped,image_3.started,image_3.stopped,image.started,image.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
images/exp2c_trial_44_colour3_distractors9_r.png,r,2,,,,,0,33,33,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.78448803030187,None,2,1,0.7650407885666937,80.78448803030187,None,81.6023007539683,None,None,81.6023007539683,None,,,001,2020_Dec_17_1340,searchDisc3,2020.2.2,59.916539161841484,
images/exp1a_trial_39_colour2_distractors9_r.png,r,2,,,,,0,34,34,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.685610871471,None,2,1,0.8236714720842429,81.685610871471,None,82.56992815083358,None,None,82.56992815083358,None,,,001,2020_Dec_17_1340,searchDisc3,2020.2.2,59.916539161841484,
images/exp2c_trial_55_colour2_distractors19_l.png,l,1,,,,,0,35,35,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.63631229120074,None,1,1,0.70502003346337,82.63631229120074,None,83.40389172032009,None,None,83.40389172032009,None,,,001,2020_Dec_17_1340,searchDisc3,2020.2.2,59.916539161841484,
images/exp2c_trial_10_colour3_distractors1_r.png,r,2,,,,,0,36,36,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.47046337957727,None,2,1,0.7115211139898747,83.47046337957727,None,84.23814840804552,None,None,84.23814840804552,None,,,001,2020_Dec_17_1340,searchDisc3,2020.2.2,59.916539161841484,
images/exp1b_trial_30_colour0_distractors0_r.png,r,2,,,,,0,37,37,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.32153276505414,None,2,1,0.6360249330173247,84.32153276505414,None,85.02220956094096,None,None,85.02220956094096,None,,,001,2020_Dec_17_1340,searchDisc3,2020.2.2,59.916539161841484,
images/exp1a_trial_9_colour2_distractors31_r.png,r,2,,,,,0,38,38,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.088896099478,None,2,1,0.6768742845742963,85.088896099478,None,85.83984174176585,None,None,85.83984174176585,None,,,001,2020_Dec_17_1340,searchDisc3,2020.2.2,59.916539161841484,
images/exp2b_trial_70_colour2_distractors4_r.png,r,2,,,,,0,39,39,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.90619577030884,None,2,1,0.603180332633201,85.90619577030884,None,86.59049797772896,None,None,86.59049797772896,None,,,001,2020_Dec_17_1340,searchDisc3,2020.2.2,59.916539161841484,
images/exp2b_trial_52_colour2_distractors1_l.png,l,1,,,,,0,40,40,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.65708112495486,None,1,1,0.9489036706509069,86.65708112495486,None,87.65825113384052,None,None,87.65825113384052,None,,,001,2020_Dec_17_1340,searchDisc3,2020.2.2,59.916539161841484,
images/exp2a_trial_11_colour3_distractors4_r.png,r,2,,,,,0,41,41,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.74134845257504,None,2,1,0.8719134187558666,87.74134845257504,None,88.67580078708706,None,None,88.67580078708706,None,,,001,2020_Dec_17_1340,searchDisc3,2020.2.2,59.916539161841484,
images/exp2a_trial_31_colour0_distractors0_l.png,l,1,,,,,0,42,42,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.75916082429467,None,1,1,0.5430600582039915,88.75916082429467,None,89.35974830869817,None,None,89.35974830869817,None,,,001,2020_Dec_17_1340,searchDisc3,2020.2.2,59.916539161841484,
images/exp1a_trial_19_colour1_distractors31_l.png,l,1,,,,,0,43,43,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.44301426643506,None,1,1,0.8430182344745845,89.44301426643506,None,90.34416920345974,None,None,90.34416920345974,None,,,001,2020_Dec_17_1340,searchDisc3,2020.2.2,59.916539161841484,
images/exp2a_trial_25_colour3_distractors1_l.png,l,1,,,,,0,44,44,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.41064742323942,None,1,1,0.8191678194561973,90.41064742323942,None,91.29511094172484,None,None,91.29511094172484,None,,,001,2020_Dec_17_1340,searchDisc3,2020.2.2,59.916539161841484,
images/exp2b_trial_17_colour1_distractors9_l.png,l,1,,,,,0,45,45,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.36154212179827,None,1,1,0.6921385118039325,91.36154212179827,None,92.11261381130898,None,None,92.11261381130898,None,,,001,2020_Dec_17_1340,searchDisc3,2020.2.2,59.916539161841484,
images/exp1a_trial_64_colour1_distractors1_r.png,r,2,,,,,0,46,46,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.17904915136751,None,2,1,0.6827184090507217,92.17904915136751,None,92.91331166306044,None,None,92.91331166306044,None,,,001,2020_Dec_17_1340,searchDisc3,2020.2.2,59.916539161841484,
images/exp2b_trial_29_colour3_distractors31_l.png,l,1,,,,,0,47,47,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.98006924113724,None,1,1,0.6335494280210696,92.98006924113724,None,93.680770676909,None,None,93.680770676909,None,,,001,2020_Dec_17_1340,searchDisc3,2020.2.2,59.916539161841484,
images/exp1a_trial_36_colour1_distractors31_r.png,r,2,,,,,0,48,48,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.74735289608361,None,2,1,0.6107684465241618,93.74735289608361,None,94.4149495730875,None,None,94.4149495730875,None,,,001,2020_Dec_17_1340,searchDisc3,2020.2.2,59.916539161841484,
images/exp1a_trial_71_colour2_distractors9_r.png,r,2,,,,,0,49,49,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.4812885937281,None,2,1,0.7883792066713795,94.4812885937281,None,95.34915512513835,None,None,95.34915512513835,None,,,001,2020_Dec_17_1340,searchDisc3,2020.2.2,59.916539161841484,
images/exp1b_trial_91_colour3_distractors9_l.png,l,1,,,,,0,50,50,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.41573443234665,None,1,1,0.9977152139181271,95.41573443234665,None,96.46689773726975,None,None,96.46689773726975,None,,,001,2020_Dec_17_1340,searchDisc3,2020.2.2,59.916539161841484,
images/exp2a_trial_54_colour2_distractors9_l.png,l,1,,,,,0,51,51,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.53356987587176,None,1,1,0.7277766951592639,96.53356987587176,None,97.31780680371448,None,None,97.31780680371448,None,,,001,2020_Dec_17_1340,searchDisc3,2020.2.2,59.916539161841484,
images/exp2a_trial_76_colour3_distractors9_r.png,r,2,,,,,0,52,52,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.40085260279011,None,2,1,0.6447199200629257,97.40085260279011,None,98.10180747698759,None,None,98.10180747698759,None,,,001,2020_Dec_17_1340,searchDisc3,2020.2.2,59.916539161841484,
