ImageFile,targ_side,correctAnswer,n,fix.started_mean,fix.started_raw,fix.started_std,fix.stopped_raw,image.started_mean,image.started_raw,image.started_std,image.stopped_raw,key_resp_4.corr_mean,key_resp_4.corr_raw,key_resp_4.corr_std,key_resp_4.keys_raw,key_resp_4.rt_mean,key_resp_4.rt_raw,key_resp_4.rt_std,key_resp_4.started_mean,key_resp_4.started_raw,key_resp_4.started_std,key_resp_4.stopped_raw,key_resp_7.keys_raw,key_resp_7.rt_mean,key_resp_7.rt_raw,key_resp_7.rt_std,key_resp_7.started_mean,key_resp_7.started_raw,key_resp_7.started_std,key_resp_7.stopped_raw,text_4.started_mean,text_4.started_raw,text_4.started_std,text_4.stopped_raw,order
Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,2,1.0,54.20207595825195,54.20207595825195,0.0,,54.719146728515625,54.719146728515625,0.0,,1.0,1.0,0.0,'2',0.5430031418800354,0.5430031418800354,0.0,54.719146728515625,54.719146728515625,0.0,,'space',0.42807134985923767,0.42807134985923767,0.0,54.20207595825195,54.20207595825195,0.0,,55.28634262084961,55.28634262084961,0.0,,18.0
Practice arrays/exp1a_trial_3_colour1_distractors19_r.png,r,2,1.0,56.28742980957031,56.28742980957031,0.0,,56.80450439453125,56.80450439453125,0.0,,1.0,1.0,0.0,'2',0.6335741877555847,0.6335741877555847,0.0,56.80450439453125,56.80450439453125,0.0,,'space',0.4306614100933075,0.4306614100933075,0.0,56.28742980957031,56.28742980957031,0.0,,57.45526885986328,57.45526885986328,0.0,,19.0
Practice arrays/exp1a_trial_5_colour1_distractors43_r.png,r,2,1.0,49.81442642211914,49.81442642211914,0.0,,50.348167419433594,50.348167419433594,0.0,,1.0,1.0,0.0,'2',0.7300030589103699,0.7300030589103699,0.0,50.348167419433594,50.348167419433594,0.0,,'space',0.4477403163909912,0.4477403163909912,0.0,49.81442642211914,49.81442642211914,0.0,,51.09901428222656,51.09901428222656,0.0,,16.0
Practice arrays/exp1a_trial_7_colour2_distractors4_r.png,r,2,1.0,27.342390060424805,27.342390060424805,0.0,,27.959510803222656,27.959510803222656,0.0,,1.0,1.0,0.0,'2',0.6627063751220703,0.6627063751220703,0.0,27.959510803222656,27.959510803222656,0.0,,'space',0.5198583602905273,0.5198583602905273,0.0,27.342390060424805,27.342390060424805,0.0,,28.643657684326172,28.643657684326172,0.0,,6.0
Practice arrays/exp1a_trial_8_colour2_distractors9_r.png,r,2,1.0,52.099979400634766,52.099979400634766,0.0,,52.583675384521484,52.583675384521484,0.0,,1.0,1.0,0.0,'2',0.5984621644020081,0.5984621644020081,0.0,52.583675384521484,52.583675384521484,0.0,,'space',0.3861485421657562,0.3861485421657562,0.0,52.099979400634766,52.099979400634766,0.0,,53.201087951660156,53.201087951660156,0.0,,17.0
Practice arrays/exp1a_trial_10_colour2_distractors31_r.png,r,2,1.0,17.616107940673828,17.616107940673828,0.0,,18.300037384033203,18.300037384033203,0.0,,1.0,1.0,0.0,'2',1.1462242603302002,1.1462242603302002,0.0,18.300037384033203,18.300037384033203,0.0,,'space',0.5901268720626831,0.5901268720626831,0.0,17.616107940673828,17.616107940673828,0.0,,19.467971801757812,19.467971801757812,0.0,,2.0
Practice arrays/exp1a_trial_12_colour3_distractors1_r.png,r,2,1.0,15.397316932678223,15.397316932678223,0.0,,15.61406135559082,15.61406135559082,0.0,,1.0,1.0,0.0,'2',0.9841617345809937,0.9841617345809937,0.0,15.61406135559082,15.61406135559082,0.0,,'space',0.12096627801656723,0.12096627801656723,0.0,15.397316932678223,15.397316932678223,0.0,,16.615142822265625,16.615142822265625,0.0,,1.0
Practice arrays/exp1a_trial_13_colour3_distractors4_r.png,r,2,1.0,11.526785850524902,11.526785850524902,0.0,,13.57870101928711,13.57870101928711,0.0,,1.0,1.0,0.0,'2',0.7718650698661804,0.7718650698661804,0.0,13.57870101928711,13.57870101928711,0.0,,'space',1.9595049619674683,1.9595049619674683,0.0,11.526785850524902,11.526785850524902,0.0,,14.396215438842773,14.396215438842773,0.0,,0.0
Practice arrays/exp1a_trial_16_colour3_distractors31_r.png,r,2,1.0,47.512142181396484,47.512142181396484,0.0,,48.01253128051758,48.01253128051758,0.0,,1.0,1.0,0.0,'2',0.7696017622947693,0.7696017622947693,0.0,48.01253128051758,48.01253128051758,0.0,,'space',0.4139914810657501,0.4139914810657501,0.0,47.512142181396484,47.512142181396484,0.0,,48.813316345214844,48.813316345214844,0.0,,15.0
Practice arrays/exp1a_trial_19_colour1_distractors4_l.png,l,1,1.0,20.468965530395508,20.468965530395508,0.0,,21.1528377532959,21.1528377532959,0.0,,1.0,1.0,0.0,'1',0.6933656334877014,0.6933656334877014,0.0,21.1528377532959,21.1528377532959,0.0,,'space',0.6012781262397766,0.6012781262397766,0.0,20.468965530395508,20.468965530395508,0.0,,21.87018585205078,21.87018585205078,0.0,,3.0
