ImageFile,targ_side,correctAnswer,n,fix.started_mean,fix.started_raw,fix.started_std,fix.stopped_raw,image.started_mean,image.started_raw,image.started_std,image.stopped_raw,key_resp_4.corr_mean,key_resp_4.corr_raw,key_resp_4.corr_std,key_resp_4.keys_raw,key_resp_4.rt_mean,key_resp_4.rt_raw,key_resp_4.rt_std,key_resp_4.started_mean,key_resp_4.started_raw,key_resp_4.started_std,key_resp_4.stopped_raw,key_resp_7.keys_raw,key_resp_7.rt_mean,key_resp_7.rt_raw,key_resp_7.rt_std,key_resp_7.started_mean,key_resp_7.started_raw,key_resp_7.started_std,key_resp_7.stopped_raw,text_4.started_mean,text_4.started_raw,text_4.started_std,text_4.stopped_raw,order
Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,2,1.0,26.89145851135254,26.89145851135254,0.0,,27.625242233276367,27.625242233276367,0.0,,1.0,1.0,0.0,'2',0.7534517645835876,0.7534517645835876,0.0,27.625242233276367,27.625242233276367,0.0,,'space',0.6233059763908386,0.6233059763908386,0.0,26.89145851135254,26.89145851135254,0.0,,28.409561157226562,28.409561157226562,0.0,,4.0
Practice arrays/exp1a_trial_3_colour1_distractors19_r.png,r,2,1.0,31.896255493164062,31.896255493164062,0.0,,32.5467529296875,32.5467529296875,0.0,,1.0,1.0,0.0,'2',0.5920440554618835,0.5920440554618835,0.0,32.5467529296875,32.5467529296875,0.0,,'space',0.5465726852416992,0.5465726852416992,0.0,31.896255493164062,31.896255493164062,0.0,,33.164283752441406,33.164283752441406,0.0,,6.0
Practice arrays/exp1a_trial_5_colour1_distractors43_r.png,r,2,1.0,67.49823760986328,67.49823760986328,0.0,,68.14855194091797,68.14855194091797,0.0,,1.0,1.0,0.0,'2',0.6302099227905273,0.6302099227905273,0.0,68.14855194091797,68.14855194091797,0.0,,'space',0.5205318927764893,0.5205318927764893,0.0,67.49823760986328,67.49823760986328,0.0,,68.7993392944336,68.7993392944336,0.0,,19.0
Practice arrays/exp1a_trial_7_colour2_distractors4_r.png,r,2,1.0,55.97004699707031,55.97004699707031,0.0,,56.88740539550781,56.88740539550781,0.0,,1.0,1.0,0.0,'2',0.8674798607826233,0.8674798607826233,0.0,56.88740539550781,56.88740539550781,0.0,,'space',0.8086625933647156,0.8086625933647156,0.0,55.97004699707031,55.97004699707031,0.0,,57.77197265625,57.77197265625,0.0,,15.0
Practice arrays/exp1a_trial_8_colour2_distractors9_r.png,r,2,1.0,24.389036178588867,24.389036178588867,0.0,,25.18959617614746,25.18959617614746,0.0,,1.0,1.0,0.0,'2',0.6770909428596497,0.6770909428596497,0.0,25.18959617614746,25.18959617614746,0.0,,'space',0.6935909986495972,0.6935909986495972,0.0,24.389036178588867,24.389036178588867,0.0,,25.890453338623047,25.890453338623047,0.0,,3.0
Practice arrays/exp1a_trial_10_colour2_distractors31_r.png,r,2,1.0,61.52568054199219,61.52568054199219,0.0,,63.0770378112793,63.0770378112793,0.0,,1.0,1.0,0.0,'2',1.0136030912399292,1.0136030912399292,0.0,63.0770378112793,63.0770378112793,0.0,,'space',1.436991572380066,1.436991572380066,0.0,61.52568054199219,61.52568054199219,0.0,,64.11137390136719,64.11137390136719,0.0,,17.0
Practice arrays/exp1a_trial_12_colour3_distractors1_r.png,r,2,1.0,58.77293014526367,58.77293014526367,0.0,,59.79026794433594,59.79026794433594,0.0,,1.0,1.0,0.0,'2',0.7166125774383545,0.7166125774383545,0.0,59.79026794433594,59.79026794433594,0.0,,'space',0.9181105494499207,0.9181105494499207,0.0,58.77293014526367,58.77293014526367,0.0,,60.524559020996094,60.524559020996094,0.0,,16.0
Practice arrays/exp1a_trial_13_colour3_distractors4_r.png,r,2,1.0,50.231178283691406,50.231178283691406,0.0,,51.19853973388672,51.19853973388672,0.0,,1.0,1.0,0.0,'2',0.6681619882583618,0.6681619882583618,0.0,51.19853973388672,51.19853973388672,0.0,,'space',0.8435510396957397,0.8435510396957397,0.0,50.231178283691406,50.231178283691406,0.0,,51.88277816772461,51.88277816772461,0.0,,13.0
Practice arrays/exp1a_trial_16_colour3_distractors31_r.png,r,2,1.0,47.828800201416016,47.828800201416016,0.0,,48.529239654541016,48.529239654541016,0.0,,1.0,1.0,0.0,'2',0.6815414428710938,0.6815414428710938,0.0,48.529239654541016,48.529239654541016,0.0,,'space',0.5980504155158997,0.5980504155158997,0.0,47.828800201416016,47.828800201416016,0.0,,49.23019790649414,49.23019790649414,0.0,,12.0
Practice arrays/exp1a_trial_19_colour1_distractors4_l.png,l,1,1.0,45.19283676147461,45.19283676147461,0.0,,46.01002502441406,46.01002502441406,0.0,,1.0,1.0,0.0,'1',0.7927215695381165,0.7927215695381165,0.0,46.01002502441406,46.01002502441406,0.0,,'space',0.7062817811965942,0.7062817811965942,0.0,45.19283676147461,45.19283676147461,0.0,,46.827735900878906,46.827735900878906,0.0,,11.0
Practice arrays/exp1a_trial_20_colour1_distractors9_l.png,l,1,1.0,41.93966293334961,41.93966293334961,0.0,,43.374061584472656,43.374061584472656,0.0,,1.0,1.0,0.0,'1',0.7966281175613403,0.7966281175613403,0.0,43.374061584472656,43.374061584472656,0.0,,'space',1.3273323774337769,1.3273323774337769,0.0,41.93966293334961,41.93966293334961,0.0,,44.191856384277344,44.191856384277344,0.0,,10.0
Practice arrays/exp1a_trial_21_colour1_distractors19_l.png,l,1,1.0,34.16539764404297,34.16539764404297,0.0,,34.88243865966797,34.88243865966797,0.0,,1.0,1.0,0.0,'1',0.6564487814903259,0.6564487814903259,0.0,34.88243865966797,34.88243865966797,0.0,,'space',0.5894172191619873,0.5894172191619873,0.0,34.16539764404297,34.16539764404297,0.0,,35.566654205322266,35.566654205322266,0.0,,7.0
Practice arrays/exp1a_trial_25_colour2_distractors4_l.png,l,1,1.0,52.8836669921875,52.8836669921875,0.0,,54.084815979003906,54.084815979003906,0.0,,1.0,1.0,0.0,'1',0.861921489238739,0.861921489238739,0.0,54.084815979003906,54.084815979003906,0.0,,'space',1.095045804977417,1.095045804977417,0.0,52.8836669921875,52.8836669921875,0.0,,54.96909713745117,54.96909713745117,0.0,,14.0
Practice arrays/exp1a_trial_28_colour2_distractors31_l.png,l,1,1.0,39.23694610595703,39.23694610595703,0.0,,40.07095718383789,40.07095718383789,0.0,,1.0,1.0,0.0,'1',0.8438287973403931,0.8438287973403931,0.0,40.07095718383789,40.07095718383789,0.0,,'space',0.7097384333610535,0.7097384333610535,0.0,39.23694610595703,39.23694610595703,0.0,,40.93864822387695,40.93864822387695,0.0,,9.0
Practice arrays/exp1a_trial_29_colour2_distractors43_l.png,l,1,1.0,65.11241912841797,65.11241912841797,0.0,,65.7628173828125,65.7628173828125,0.0,,1.0,1.0,0.0,'1',0.7039023041725159,0.7039023041725159,0.0,65.7628173828125,65.7628173828125,0.0,,'space',0.5462184548377991,0.5462184548377991,0.0,65.11241912841797,65.11241912841797,0.0,,66.4971694946289,66.4971694946289,0.0,,18.0
Practice arrays/exp1a_trial_32_colour3_distractors9_l.png,l,1,1.0,36.567623138427734,36.567623138427734,0.0,,37.50173568725586,37.50173568725586,0.0,,1.0,1.0,0.0,'1',0.7169617414474487,0.7169617414474487,0.0,37.50173568725586,37.50173568725586,0.0,,'space',0.835196852684021,0.835196852684021,0.0,36.567623138427734,36.567623138427734,0.0,,38.235843658447266,38.235843658447266,0.0,,8.0
Practice arrays/exp1a_trial_33_colour3_distractors19_l.png,l,1,1.0,12.544055938720703,12.544055938720703,0.0,,17.631996154785156,17.631996154785156,0.0,,1.0,1.0,0.0,'1',0.6906636357307434,0.6906636357307434,0.0,17.631996154785156,17.631996154785156,0.0,,'space',4.98674201965332,4.98674201965332,0.0,12.544055938720703,12.544055938720703,0.0,,18.383119583129883,18.383119583129883,0.0,,0.0
Practice arrays/exp1a_trial_35_colour3_distractors43_l.png,l,1,1.0,21.853147506713867,21.853147506713867,0.0,,22.570510864257812,22.570510864257812,0.0,,1.0,1.0,0.0,'1',0.8001506328582764,0.8001506328582764,0.0,22.570510864257812,22.570510864257812,0.0,,'space',0.60589998960495,0.60589998960495,0.0,21.853147506713867,21.853147506713867,0.0,,23.38811492919922,23.38811492919922,0.0,,2.0
Practice arrays/exp1a_trial_36_colour0_distractors0_r.png,r,2,1.0,29.41048812866211,29.41048812866211,0.0,,30.161291122436523,30.161291122436523,0.0,,1.0,1.0,0.0,'2',0.7053438425064087,0.7053438425064087,0.0,30.161291122436523,30.161291122436523,0.0,,'space',0.6401157975196838,0.6401157975196838,0.0,29.41048812866211,29.41048812866211,0.0,,30.895254135131836,30.895254135131836,0.0,,5.0
Practice arrays/exp1a_trial_37_colour0_distractors0_l.png,l,1,1.0,19.384037017822266,19.384037017822266,0.0,,20.051305770874023,20.051305770874023,0.0,,1.0,1.0,0.0,'1',0.7753210663795471,0.7753210663795471,0.0,20.051305770874023,20.051305770874023,0.0,,'space',0.5549591779708862,0.5549591779708862,0.0,19.384037017822266,19.384037017822266,0.0,,20.85212516784668,20.85212516784668,0.0,,1.0

extraInfo
participant,
session,001
date,2020_Dec_17_2308
expName,searchDisc3
psychopyVersion,2020.2.2
frameRate,59.89736051697862
