ImageFile,targ_side,correctAnswer,n,image.started_mean,image.started_raw,image.started_std,image.stopped_raw,key_resp_4.corr_mean,key_resp_4.corr_raw,key_resp_4.corr_std,key_resp_4.keys_raw,key_resp_4.rt_mean,key_resp_4.rt_raw,key_resp_4.rt_std,key_resp_4.started_mean,key_resp_4.started_raw,key_resp_4.started_std,key_resp_4.stopped_raw,key_resp_7.keys_raw,key_resp_7.rt_mean,key_resp_7.rt_raw,key_resp_7.rt_std,key_resp_7.started_raw,key_resp_7.stopped_raw,text_4.started_raw,text_4.stopped_raw,order
images/exp1a_trial_0_colour1_distractors1_r.png,r,2,1.0,22.25932502746582,22.25932502746582,0.0,,1.0,1.0,0.0,'2',0.681890606880188,0.681890606880188,0.0,22.25932502746582,22.25932502746582,0.0,,,,,,,,,,7.0
images/exp1a_trial_1_colour1_distractors4_r.png,r,2,1.0,18.75583839416504,18.75583839416504,0.0,,1.0,1.0,0.0,'2',0.649412989616394,0.649412989616394,0.0,18.75583839416504,18.75583839416504,0.0,,,,,,,,,,3.0
images/exp1a_trial_2_colour1_distractors9_r.png,r,2,1.0,28.882465362548828,28.882465362548828,0.0,,1.0,1.0,0.0,'2',0.6266607642173767,0.6266607642173767,0.0,28.882465362548828,28.882465362548828,0.0,,,,,,,,,,15.0
images/exp1a_trial_3_colour1_distractors19_r.png,r,2,1.0,27.33095932006836,27.33095932006836,0.0,,0.0,0.0,0.0,'1',0.6742061376571655,0.6742061376571655,0.0,27.33095932006836,27.33095932006836,0.0,,,,,,,,,,13.0
images/exp1a_trial_4_colour1_distractors31_r.png,r,2,1.0,31.35158920288086,31.35158920288086,0.0,,1.0,1.0,0.0,'2',0.6935346722602844,0.6935346722602844,0.0,31.35158920288086,31.35158920288086,0.0,,,,,,,,,,18.0
images/exp1a_trial_5_colour2_distractors1_r.png,r,2,1.0,25.896207809448242,25.896207809448242,0.0,,1.0,1.0,0.0,'2',0.6129097938537598,0.6129097938537598,0.0,25.896207809448242,25.896207809448242,0.0,,,,,,,,,,11.0
images/exp1a_trial_6_colour2_distractors4_r.png,r,2,1.0,16.720497131347656,16.720497131347656,0.0,,1.0,1.0,0.0,'2',0.7646079063415527,0.7646079063415527,0.0,16.720497131347656,16.720497131347656,0.0,,,,,,,,,,1.0
images/exp1a_trial_7_colour2_distractors9_r.png,r,2,1.0,28.11507797241211,28.11507797241211,0.0,,1.0,1.0,0.0,'2',0.6659978628158569,0.6659978628158569,0.0,28.11507797241211,28.11507797241211,0.0,,,,,,,,,,14.0
images/exp1a_trial_8_colour2_distractors19_r.png,r,2,1.0,26.613677978515625,26.613677978515625,0.0,,1.0,1.0,0.0,'2',0.6073991060256958,0.6073991060256958,0.0,26.613677978515625,26.613677978515625,0.0,,,,,,,,,,12.0
images/exp1a_trial_9_colour2_distractors31_r.png,r,2,1.0,14.668432235717773,14.668432235717773,0.0,,1.0,1.0,0.0,'2',1.9367254972457886,1.9367254972457886,0.0,14.668432235717773,14.668432235717773,0.0,,,,,,,,,,0.0
images/exp1a_trial_10_colour3_distractors1_r.png,r,2,1.0,23.043333053588867,23.043333053588867,0.0,,1.0,1.0,0.0,'2',1.0097811222076416,1.0097811222076416,0.0,23.043333053588867,23.043333053588867,0.0,,,,,,,,,,8.0
images/exp1a_trial_11_colour3_distractors4_r.png,r,2,1.0,19.506614685058594,19.506614685058594,0.0,,1.0,1.0,0.0,'2',0.8185673356056213,0.8185673356056213,0.0,19.506614685058594,19.506614685058594,0.0,,,,,,,,,,4.0
images/exp1a_trial_12_colour3_distractors9_r.png,r,2,1.0,30.417428970336914,30.417428970336914,0.0,,1.0,1.0,0.0,'2',0.8278012275695801,0.8278012275695801,0.0,30.417428970336914,30.417428970336914,0.0,,,,,,,,,,17.0
images/exp1a_trial_13_colour3_distractors19_r.png,r,2,1.0,21.208332061767578,21.208332061767578,0.0,,1.0,1.0,0.0,'2',0.9488709568977356,0.9488709568977356,0.0,21.208332061767578,21.208332061767578,0.0,,,,,,,,,,6.0
images/exp1a_trial_14_colour3_distractors31_r.png,r,2,1.0,24.16116714477539,24.16116714477539,0.0,,1.0,1.0,0.0,'2',0.8679932951927185,0.8679932951927185,0.0,24.16116714477539,24.16116714477539,0.0,,,,,,,,,,9.0
images/exp1a_trial_15_colour1_distractors1_l.png,l,1,1.0,20.424152374267578,20.424152374267578,0.0,,1.0,1.0,0.0,'1',0.6769177913665771,0.6769177913665771,0.0,20.424152374267578,20.424152374267578,0.0,,,,,,,,,,5.0
images/exp1a_trial_16_colour1_distractors4_l.png,l,1,1.0,32.152381896972656,32.152381896972656,0.0,,1.0,1.0,0.0,'1',0.7729902863502502,0.7729902863502502,0.0,32.152381896972656,32.152381896972656,0.0,,'space',1.2039250135421753,1.2039250135421753,0.0,32.95333239890169,,32.95333239890169,,19.0
images/exp1a_trial_17_colour1_distractors9_l.png,l,1,1.0,29.616695404052734,29.616695404052734,0.0,,1.0,1.0,0.0,'1',0.6922914981842041,0.6922914981842041,0.0,29.616695404052734,29.616695404052734,0.0,,,,,,,,,,16.0
images/exp1a_trial_18_colour1_distractors19_l.png,l,1,1.0,25.14560317993164,25.14560317993164,0.0,,1.0,1.0,0.0,'1',0.6514616012573242,0.6514616012573242,0.0,25.14560317993164,25.14560317993164,0.0,,,,,,,,,,10.0
images/exp1a_trial_19_colour1_distractors31_l.png,l,1,1.0,17.604759216308594,17.604759216308594,0.0,,1.0,1.0,0.0,'1',1.0483238697052002,1.0483238697052002,0.0,17.604759216308594,17.604759216308594,0.0,,,,,,,,,,2.0

extraInfo
participant,1
session,001
date,2020_Oct_13_1556
expName,searchDisc2
psychopyVersion,2020.2.2
frameRate,59.909589707902434
