ImageFile,targ_side,correctAnswer,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_3.started,text_3.stopped,image_3.started,image_3.stopped,image.started,image.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.started,key_resp_7.stopped,key_resp_7.rt,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,10.061017607629765,None,space,0.9215300017385744,11.028940651856828,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_13_2123,searchDisc2,2020.2.2,59.88043136387133,
,,,,,,,,,,,,,,,,,11.996389778505545,None,space,2.80244069150649,12.964138423616532,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_13_2123,searchDisc2,2020.2.2,59.88043136387133,
images/exp1a_trial_11_colour3_distractors4_r.png,r,2,0,0,0,11,,,,,,,,,,,,,,,,,11.996389778505545,None,11.996389778505545,None,15.900046911789104,None,2,1,2.3546573841013014,15.900046911789104,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_13_2123,searchDisc2,2020.2.2,59.88043136387133,
images/exp1a_trial_5_colour2_distractors1_r.png,r,2,0,1,1,5,,,,,,,,,,,,,,,,,,,,,18.369210909644607,None,2,1,0.9092593445675448,18.369210909644607,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_13_2123,searchDisc2,2020.2.2,59.88043136387133,
images/exp1a_trial_17_colour1_distractors9_l.png,l,1,0,2,2,17,,,,,,,,,,,,,,,,,,,,,19.436888003139757,None,1,1,0.7295825045439415,19.436888003139757,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_13_2123,searchDisc2,2020.2.2,59.88043136387133,
images/exp1a_trial_9_colour2_distractors31_r.png,r,2,0,3,3,9,,,,,,,,,,,,,,,,,,,,,20.287763966654893,None,2,1,1.0467264807666652,20.287763966654893,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_13_2123,searchDisc2,2020.2.2,59.88043136387133,
images/exp1a_trial_16_colour1_distractors4_l.png,l,1,0,4,4,16,,,,,,,,,,,,,,,,,,,,,21.455557667592075,None,1,1,0.7350397565751337,21.455557667592075,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_13_2123,searchDisc2,2020.2.2,59.88043136387133,
images/exp1a_trial_14_colour3_distractors31_r.png,r,2,0,5,5,14,,,,,,,,,,,,,,,,,,,,,22.306582430319395,None,2,1,0.7878794861026108,22.306582430319395,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_13_2123,searchDisc2,2020.2.2,59.88043136387133,
images/exp1a_trial_8_colour2_distractors19_r.png,r,2,0,6,6,8,,,,,,,,,,,,,,,,,,,,,23.223991173203103,None,2,1,0.8307007068069652,23.223991173203103,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_13_2123,searchDisc2,2020.2.2,59.88043136387133,
images/exp1a_trial_15_colour1_distractors1_l.png,l,1,0,7,7,15,,,,,,,,,,,,,,,,,,,,,24.191774698148947,None,1,1,0.894671579299029,24.191774698148947,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_13_2123,searchDisc2,2020.2.2,59.88043136387133,
images/exp1a_trial_2_colour1_distractors9_r.png,r,2,0,8,8,2,,,,,,,,,,,,,,,,,,,,,25.209266768593807,None,2,1,0.7251998069696128,25.209266768593807,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_13_2123,searchDisc2,2020.2.2,59.88043136387133,
images/exp1a_trial_3_colour1_distractors19_r.png,r,2,0,9,9,3,,,,,,,,,,,,,,,,,,,,,26.060094732325524,None,2,1,0.7786616132361814,26.060094732325524,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_13_2123,searchDisc2,2020.2.2,59.88043136387133,
images/exp1a_trial_4_colour1_distractors31_r.png,r,2,0,10,10,4,,,,,,,,,,,,,,,,,,,,,26.96101299964357,None,2,1,0.6454123755102046,26.96101299964357,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_13_2123,searchDisc2,2020.2.2,59.88043136387133,
images/exp1a_trial_19_colour1_distractors31_l.png,l,1,0,11,11,19,,,,,,,,,,,,,,,,,,,,,27.728415470512118,None,1,1,0.8140319921658374,27.728415470512118,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_13_2123,searchDisc2,2020.2.2,59.88043136387133,
images/exp1a_trial_18_colour1_distractors19_l.png,l,1,0,12,12,18,,,,,,,,,,,,,,,,,,,,,28.662717566883657,None,1,1,1.0798053513863124,28.662717566883657,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_13_2123,searchDisc2,2020.2.2,59.88043136387133,
images/exp1a_trial_10_colour3_distractors1_r.png,r,2,0,13,13,10,,,,,,,,,,,,,,,,,,,,,29.863885496917646,None,2,1,0.6466181292780675,29.863885496917646,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_13_2123,searchDisc2,2020.2.2,59.88043136387133,
images/exp1a_trial_1_colour1_distractors4_r.png,r,2,0,14,14,1,,,,,,,,,,,,,,,,,,,,,30.631234528089408,None,2,1,0.767195111955516,30.631234528089408,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,2,001,2020_Oct_13_2123,searchDisc2,2020.2.2,59.88043136387133,
