ImageFile,targ_side,correctAnswer,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_3.started,text_3.stopped,image_3.started,image_3.stopped,image.started,image.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.started,key_resp_7.stopped,key_resp_7.rt,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/exp2c_trial_70_colour2_distractors4_r.png,r,2,,,,,0,8,8,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.61682116187876,None,2,1,0.7879934054799378,239.61682116187876,None,None,None,None,None,None,1,001,2020_Oct_14_1410,searchDisc2,2020.2.2,59.90430696679058,
images/exp2b_trial_8_colour2_distractors19_r.png,r,2,,,,,0,9,9,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.53449038340477,None,2,1,0.6061994562624022,240.53449038340477,None,None,None,None,None,None,1,001,2020_Oct_14_1410,searchDisc2,2020.2.2,59.90430696679058,
images/exp1b_trial_29_colour3_distractors31_l.png,l,1,,,,,0,10,10,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.26848822535248,None,1,1,1.2563042877591215,241.26848822535248,None,None,None,None,None,None,1,001,2020_Oct_14_1410,searchDisc2,2020.2.2,59.90430696679058,
images/exp2c_trial_82_colour1_distractors19_l.png,l,1,,,,,0,11,11,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.6531912156497,None,1,1,0.8796799760311842,242.6531912156497,None,None,None,None,None,None,1,001,2020_Oct_14_1410,searchDisc2,2020.2.2,59.90430696679058,
images/exp2a_trial_51_colour1_distractors31_l.png,l,1,,,,,0,12,12,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.65433008980472,None,1,1,1.2785406538750976,243.65433008980472,None,None,None,None,None,None,1,001,2020_Oct_14_1410,searchDisc2,2020.2.2,59.90430696679058,
images/exp1a_trial_26_colour3_distractors4_l.png,l,1,,,,,0,13,13,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.055541155627,None,1,1,0.8852860273327678,245.055541155627,None,None,None,None,None,None,1,001,2020_Oct_14_1410,searchDisc2,2020.2.2,59.90430696679058,
images/exp2a_trial_71_colour2_distractors9_r.png,r,2,,,,,0,14,14,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.05661699012853,None,2,1,0.7401600503362715,246.05661699012853,None,None,None,None,None,None,1,001,2020_Oct_14_1410,searchDisc2,2020.2.2,59.90430696679058,
images/exp2c_trial_20_colour2_distractors1_l.png,l,1,,,,,0,15,15,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.92406886874232,None,1,1,0.88062845118111,246.92406886874232,None,None,None,None,None,None,1,001,2020_Oct_14_1410,searchDisc2,2020.2.2,59.90430696679058,
images/exp1a_trial_84_colour2_distractors1_l.png,l,1,,,,,0,16,16,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.92522182286484,None,1,1,0.703489838168025,247.92522182286484,None,None,None,None,None,None,1,001,2020_Oct_14_1410,searchDisc2,2020.2.2,59.90430696679058,
images/exp2a_trial_76_colour3_distractors9_r.png,r,2,,,,,0,17,17,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.75923099275678,None,2,1,0.5815275825443678,248.75923099275678,None,None,None,None,None,None,1,001,2020_Oct_14_1410,searchDisc2,2020.2.2,59.90430696679058,
images/exp2a_trial_19_colour1_distractors31_l.png,l,1,,,,,0,18,18,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.45986004552105,None,1,1,1.1290342193678953,249.45986004552105,None,None,None,None,None,None,1,001,2020_Oct_14_1410,searchDisc2,2020.2.2,59.90430696679058,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.71116307884222,None,1,1,1.2296983439591713,250.71116307884222,None,,,,,,,,,,,,
