ImageFile,targ_side,correctAnswer,n,image.started_mean,image.started_raw,image.started_std,image.stopped_raw,key_resp_4.corr_mean,key_resp_4.corr_raw,key_resp_4.corr_std,key_resp_4.keys_raw,key_resp_4.rt_mean,key_resp_4.rt_raw,key_resp_4.rt_std,key_resp_4.started_mean,key_resp_4.started_raw,key_resp_4.started_std,key_resp_4.stopped_raw,key_resp_7.keys_raw,key_resp_7.rt_mean,key_resp_7.rt_raw,key_resp_7.rt_std,key_resp_7.started_raw,key_resp_7.stopped_raw,text_4.started_raw,text_4.stopped_raw,order
images/exp1a_trial_0_colour1_distractors1_r.png,r,2,1.0,43.45919418334961,43.45919418334961,0.0,,1.0,1.0,0.0,'2',0.695455014705658,0.695455014705658,0.0,43.45919418334961,43.45919418334961,0.0,,,,,,,,,,17.0
images/exp1a_trial_1_colour1_distractors4_r.png,r,2,1.0,34.95075988769531,34.95075988769531,0.0,,1.0,1.0,0.0,'2',0.6919148564338684,0.6919148564338684,0.0,34.95075988769531,34.95075988769531,0.0,,,,,,,,,,7.0
images/exp1a_trial_2_colour1_distractors9_r.png,r,2,1.0,29.962352752685547,29.962352752685547,0.0,,1.0,1.0,0.0,'2',0.9123028516769409,0.9123028516769409,0.0,29.962352752685547,29.962352752685547,0.0,,,,,,,,,,1.0
images/exp1a_trial_3_colour1_distractors19_r.png,r,2,1.0,37.620018005371094,37.620018005371094,0.0,,1.0,1.0,0.0,'2',0.8387816548347473,0.8387816548347473,0.0,37.620018005371094,37.620018005371094,0.0,,,,,,,,,,10.0
images/exp1a_trial_4_colour1_distractors31_r.png,r,2,1.0,34.19998550415039,34.19998550415039,0.0,,1.0,1.0,0.0,'2',0.6267411112785339,0.6267411112785339,0.0,34.19998550415039,34.19998550415039,0.0,,,,,,,,,,6.0
images/exp1a_trial_5_colour2_distractors1_r.png,r,2,1.0,44.99382400512695,44.99382400512695,0.0,,1.0,1.0,0.0,'2',0.6730483770370483,0.6730483770370483,0.0,44.99382400512695,44.99382400512695,0.0,,'space',4.514735698699951,4.514735698699951,0.0,45.72800139262108,,45.72800139262108,,19.0
images/exp1a_trial_6_colour2_distractors4_r.png,r,2,1.0,35.784732818603516,35.784732818603516,0.0,,1.0,1.0,0.0,'2',0.7939364314079285,0.7939364314079285,0.0,35.784732818603516,35.784732818603516,0.0,,,,,,,,,,8.0
images/exp1a_trial_7_colour2_distractors9_r.png,r,2,1.0,32.014644622802734,32.014644622802734,0.0,,1.0,1.0,0.0,'2',0.5400938987731934,0.5400938987731934,0.0,32.014644622802734,32.014644622802734,0.0,,,,,,,,,,3.0
images/exp1a_trial_8_colour2_distractors19_r.png,r,2,1.0,44.27651596069336,44.27651596069336,0.0,,1.0,1.0,0.0,'2',0.5984375476837158,0.5984375476837158,0.0,44.27651596069336,44.27651596069336,0.0,,,,,,,,,,18.0
images/exp1a_trial_9_colour2_distractors31_r.png,r,2,1.0,39.288204193115234,39.288204193115234,0.0,,1.0,1.0,0.0,'2',0.8584935069084167,0.8584935069084167,0.0,39.288204193115234,39.288204193115234,0.0,,,,,,,,,,12.0
images/exp1a_trial_10_colour3_distractors1_r.png,r,2,1.0,36.70236587524414,36.70236587524414,0.0,,1.0,1.0,0.0,'2',0.7802881598472595,0.7802881598472595,0.0,36.70236587524414,36.70236587524414,0.0,,,,,,,,,,9.0
images/exp1a_trial_11_colour3_distractors4_r.png,r,2,1.0,41.02326202392578,41.02326202392578,0.0,,1.0,1.0,0.0,'2',0.6516501307487488,0.6516501307487488,0.0,41.02326202392578,41.02326202392578,0.0,,,,,,,,,,14.0
images/exp1a_trial_12_colour3_distractors9_r.png,r,2,1.0,40.27271270751953,40.27271270751953,0.0,,1.0,1.0,0.0,'2',0.633922815322876,0.633922815322876,0.0,40.27271270751953,40.27271270751953,0.0,,,,,,,,,,13.0
images/exp1a_trial_13_colour3_distractors19_r.png,r,2,1.0,33.39929962158203,33.39929962158203,0.0,,1.0,1.0,0.0,'2',0.6753091812133789,0.6753091812133789,0.0,33.39929962158203,33.39929962158203,0.0,,,,,,,,,,5.0
images/exp1a_trial_14_colour3_distractors31_r.png,r,2,1.0,42.624935150146484,42.624935150146484,0.0,,1.0,1.0,0.0,'2',0.7138286828994751,0.7138286828994751,0.0,42.624935150146484,42.624935150146484,0.0,,,,,,,,,,16.0
images/exp1a_trial_15_colour1_distractors1_l.png,l,1,1.0,41.790916442871094,41.790916442871094,0.0,,1.0,1.0,0.0,'1',0.7315610647201538,0.7315610647201538,0.0,41.790916442871094,41.790916442871094,0.0,,,,,,,,,,15.0
images/exp1a_trial_16_colour1_distractors4_l.png,l,1,1.0,31.030317306518555,31.030317306518555,0.0,,1.0,1.0,0.0,'1',0.8363358974456787,0.8363358974456787,0.0,31.030317306518555,31.030317306518555,0.0,,,,,,,,,,2.0
images/exp1a_trial_17_colour1_distractors9_l.png,l,1,1.0,32.681739807128906,32.681739807128906,0.0,,1.0,1.0,0.0,'1',0.5929521918296814,0.5929521918296814,0.0,32.681739807128906,32.681739807128906,0.0,,,,,,,,,,4.0
images/exp1a_trial_18_colour1_distractors19_l.png,l,1,1.0,38.60444259643555,38.60444259643555,0.0,,1.0,1.0,0.0,'1',0.5581791996955872,0.5581791996955872,0.0,38.60444259643555,38.60444259643555,0.0,,,,,,,,,,11.0
images/exp1a_trial_19_colour1_distractors31_l.png,l,1,1.0,28.193918228149414,28.193918228149414,0.0,,1.0,1.0,0.0,'1',1.6407090425491333,1.6407090425491333,0.0,28.193918228149414,28.193918228149414,0.0,,,,,,,,,,0.0

extraInfo
participant,1
session,001
date,2020_Oct_14_0839
expName,searchDisc2
psychopyVersion,2020.2.2
frameRate,59.90465145317972
