ImageFile,targ_side,correctAnswer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/exp1a_trial_10_colour3_distractors1_r.png,r,2,0,0,0,10,30.87967744260095,35.88490492082201,2,1,9.246341069228947,30.87967744260095,None,40.22210798319429,None,space,8.056060991599225,40.22210798319429,None,2,001,2020_Oct_08_2059,searchDisc,2020.2.2,59.90976221079156,
images/exp1a_trial_92_colour3_distractors19_l.png,l,1,0,1,1,92,48.38011727912817,None,2,0,1.881959984311834,48.38011727912817,None,None,None,None,,None,None,2,001,2020_Oct_08_2059,searchDisc,2020.2.2,59.90976221079156,
images/exp1a_trial_52_colour2_distractors1_l.png,l,1,0,2,2,52,50.38210702314973,None,1,1,0.6402006383286789,50.38210702314973,None,None,None,None,,None,None,2,001,2020_Oct_08_2059,searchDisc,2020.2.2,59.90976221079156,
images/exp1a_trial_53_colour2_distractors4_l.png,l,1,0,3,3,53,51.14946568431333,None,2,0,0.5207091143820435,51.14946568431333,None,None,None,None,,None,None,2,001,2020_Oct_08_2059,searchDisc,2020.2.2,59.90976221079156,
images/exp1a_trial_69_colour2_distractors1_r.png,r,2,0,4,4,69,51.8003251174232,None,1,0,0.5018308653961867,51.8003251174232,None,None,None,None,,None,None,2,001,2020_Oct_08_2059,searchDisc,2020.2.2,59.90976221079156,
images/exp1a_trial_14_colour3_distractors31_r.png,r,2,0,5,5,14,52.434169006650336,None,2,1,0.46794505638536066,52.434169006650336,None,None,None,None,,None,None,2,001,2020_Oct_08_2059,searchDisc,2020.2.2,59.90976221079156,
images/exp1a_trial_8_colour2_distractors19_r.png,r,2,0,6,6,8,53.01803025580011,None,1,0,0.4360281917033717,53.01803025580011,None,None,None,None,,None,None,2,001,2020_Oct_08_2059,searchDisc,2020.2.2,59.90976221079156,
images/exp1a_trial_41_colour2_distractors31_r.png,r,2,0,7,7,41,53.58522027824074,None,2,1,0.43688290496356785,53.58522027824074,None,None,None,None,,None,None,2,001,2020_Oct_08_2059,searchDisc,2020.2.2,59.90976221079156,
images/exp1a_trial_44_colour3_distractors9_r.png,r,2,0,8,8,44,54.152479740208946,None,1,0,0.406051151570864,54.152479740208946,None,None,None,None,,None,None,2,001,2020_Oct_08_2059,searchDisc,2020.2.2,59.90976221079156,
images/exp1a_trial_6_colour2_distractors4_r.png,r,2,0,9,9,6,54.66962824296206,None,2,1,0.4324599002720788,54.66962824296206,None,None,None,None,,None,None,2,001,2020_Oct_08_2059,searchDisc,2020.2.2,59.90976221079156,
images/exp1a_trial_42_colour3_distractors1_r.png,r,2,0,10,10,42,55.20362813095562,None,2,1,0.9224598202854395,55.20362813095562,None,None,None,None,,None,None,2,001,2020_Oct_08_2059,searchDisc,2020.2.2,59.90976221079156,
images/exp1a_trial_39_colour2_distractors9_r.png,r,2,0,11,11,39,56.25450740393717,None,1,0,0.3676044191233814,56.25450740393717,None,None,None,None,,None,None,2,001,2020_Oct_08_2059,searchDisc,2020.2.2,59.90976221079156,
images/exp1a_trial_1_colour1_distractors4_r.png,r,2,0,12,12,1,56.73831665352918,None,2,1,0.4197892816737294,56.73831665352918,None,None,None,None,,None,None,2,001,2020_Oct_08_2059,searchDisc,2020.2.2,59.90976221079156,
images/exp1a_trial_54_colour2_distractors9_l.png,l,1,0,13,13,54,57.27221606229432,None,1,1,0.36577595374546945,57.27221606229432,None,None,None,None,,None,None,2,001,2020_Oct_08_2059,searchDisc,2020.2.2,59.90976221079156,
images/exp1a_trial_43_colour3_distractors4_r.png,r,2,0,14,14,43,57.75599651201628,None,2,1,0.41814545483794063,57.75599651201628,None,None,None,None,,None,None,2,001,2020_Oct_08_2059,searchDisc,2020.2.2,59.90976221079156,
images/exp1a_trial_46_colour3_distractors31_r.png,r,2,0,15,15,46,58.28987832099665,None,1,0,0.37210646318271756,58.28987832099665,None,None,None,None,,None,None,2,001,2020_Oct_08_2059,searchDisc,2020.2.2,59.90976221079156,
images/exp1a_trial_62_colour0_distractors0_r.png,r,2,0,16,16,62,58.77367989055347,None,2,1,0.3684984919382259,58.77367989055347,None,None,None,None,,None,None,2,001,2020_Oct_08_2059,searchDisc,2020.2.2,59.90976221079156,
