ImageFile,targ_side,correctAnswer,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_3.started,text_3.stopped,image_3.started,image_3.stopped,image.started,image.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.started,key_resp_7.stopped,key_resp_7.rt,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,9.084750606038142,None,space,0.43039843637961894,10.035882056283299,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
,,,,,,,,,,,,,,,,,10.502810865582433,None,space,18.1159155665664,11.470461591205094,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_4_colour1_distractors31_r.png,r,2,0,0,0,4,,,,,,,,,,,,,,,,,10.502810865582433,None,10.502810865582433,None,29.75506941403728,None,2,1,2.055187877442222,29.75506941403728,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_10_colour3_distractors1_r.png,r,2,0,1,1,10,,,,,,,,,,,,,,,,,,,,,31.92377959022997,None,2,1,0.8148070281604305,31.92377959022997,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_17_colour1_distractors9_l.png,l,1,0,2,2,17,,,,,,,,,,,,,,,,,,,,,32.89140919595957,None,2,0,0.5828520557843149,32.89140919595957,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_9_colour2_distractors31_r.png,r,2,0,3,3,9,,,,,,,,,,,,,,,,,,,,,33.592089448473416,None,2,1,0.8264527285355143,33.592089448473416,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_18_colour1_distractors19_l.png,l,1,0,4,4,18,,,,,,,,,,,,,,,,,,,,,34.54306345951045,None,1,1,0.5153794412617572,34.54306345951045,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_0_colour1_distractors1_r.png,r,2,0,5,5,0,,,,,,,,,,,,,,,,,,,,,35.1770275735762,None,2,1,0.5054345321841538,35.1770275735762,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_8_colour2_distractors19_r.png,r,2,0,6,6,8,,,,,,,,,,,,,,,,,,,,,35.8111376069719,None,2,1,0.5351492600748315,35.8111376069719,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_12_colour3_distractors9_r.png,r,2,0,7,7,12,,,,,,,,,,,,,,,,,,,,,36.461576516681816,None,1,0,0.5247099534608424,36.461576516681816,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_6_colour2_distractors4_r.png,r,2,0,8,8,6,,,,,,,,,,,,,,,,,,,,,37.12909469899023,None,2,1,0.6415867950418033,37.12909469899023,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_11_colour3_distractors4_r.png,r,2,0,9,9,11,,,,,,,,,,,,,,,,,,,,,37.89634677069262,None,2,1,0.6741831081453711,37.89634677069262,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_14_colour3_distractors31_r.png,r,2,0,10,10,14,,,,,,,,,,,,,,,,,,,,,38.73061865923228,None,2,1,0.6240902447025292,38.73061865923228,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_2_colour1_distractors9_r.png,r,2,0,11,11,2,,,,,,,,,,,,,,,,,,,,,39.498029450071044,None,2,1,0.6803443566313945,39.498029450071044,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_5_colour2_distractors1_r.png,r,2,0,12,12,5,,,,,,,,,,,,,,,,,,,,,40.29870247060899,None,2,1,0.895591574604623,40.29870247060899,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_3_colour1_distractors19_r.png,r,2,0,13,13,3,,,,,,,,,,,,,,,,,,,,,41.31637310015503,None,2,1,0.5340590256382711,41.31637310015503,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_15_colour1_distractors1_l.png,l,1,0,14,14,15,,,,,,,,,,,,,,,,,,,,,41.96707952854922,None,1,1,0.6352863473002799,41.96707952854922,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_19_colour1_distractors31_l.png,l,1,0,15,15,19,,,,,,,,,,,,,,,,,,,,,42.717795684875455,None,1,1,0.8525713148410432,42.717795684875455,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_1_colour1_distractors4_r.png,r,2,0,16,16,1,,,,,,,,,,,,,,,,,,,,,43.68541601067409,None,2,1,0.5411991490982473,43.68541601067409,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_7_colour2_distractors9_r.png,r,2,0,17,17,7,,,,,,,,,,,,,,,,,,,,,44.35270219412632,None,2,1,0.6576235129614361,44.35270219412632,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_13_colour3_distractors19_r.png,r,2,0,18,18,13,,,,,,,,,,,,,,,,,,,,,45.13684441935038,None,2,1,0.6417269543744624,45.13684441935038,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_16_colour1_distractors4_l.png,l,1,0,19,19,16,,,,,,,,,,,,,,,,,,,,,45.90423921030015,None,1,1,0.6502104309038259,45.90423921030015,None,46.60512394172838,None,space,46.60512394172838,None,5.605356580577791,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.31059584970353,None,space,3.5039695796440355,57.282470553705934,None,,,,,,,,,,,,,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp2c_trial_91_colour3_distractors9_l.png,l,1,,,,,0,0,0,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.952438963460736,None,1,1,0.8981291615637019,60.952438963460736,None,None,None,None,None,None,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp2a_trial_32_colour1_distractors1_r.png,r,2,,,,,0,1,1,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.97011727298377,None,2,1,0.6322626828332432,61.97011727298377,None,None,None,None,None,None,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_3_colour1_distractors19_r.png,r,2,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.720933588803746,None,2,1,0.713331387785729,62.720933588803746,None,None,None,None,None,None,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1b_trial_54_colour2_distractors9_l.png,l,1,,,,,0,3,3,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.55495875858469,None,1,1,1.1594071838189848,63.55495875858469,None,None,None,None,None,None,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp2a_trial_41_colour2_distractors31_r.png,r,2,,,,,0,4,4,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.85640329518355,None,2,1,0.5779442409402691,64.85640329518355,None,None,None,None,None,None,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1b_trial_67_colour1_distractors19_r.png,r,2,,,,,0,5,5,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5569821082172,None,2,1,0.7575058816000819,65.5569821082172,None,None,None,None,None,None,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp2c_trial_19_colour1_distractors31_l.png,l,1,,,,,0,6,6,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.44115070131375,None,1,1,0.6893548704683781,66.44115070131375,None,None,None,None,None,None,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp2b_trial_70_colour2_distractors4_r.png,r,2,,,,,0,7,7,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.29198154504411,None,2,1,0.7264666804694571,67.29198154504411,None,None,None,None,None,None,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp2c_trial_78_colour3_distractors31_r.png,r,2,,,,,0,8,8,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.14286742848344,None,2,1,1.0036316614132375,68.14286742848344,None,None,None,None,None,None,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1b_trial_23_colour2_distractors19_l.png,l,1,,,,,0,9,9,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.27731346013024,None,1,1,1.197002191329375,69.27731346013024,None,None,None,None,None,None,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1b_trial_8_colour2_distractors19_r.png,r,2,,,,,0,10,10,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.59528303210391,None,2,1,1.351059322594665,70.59528303210391,None,None,None,None,None,None,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1b_trial_94_colour0_distractors0_r.png,r,2,,,,,0,11,11,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.06339647539426,None,2,1,0.7070923796854913,72.06339647539426,None,None,None,None,None,None,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1b_trial_24_colour2_distractors31_l.png,l,1,,,,,0,12,12,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.89755028451327,None,1,1,1.072955146431923,72.89755028451327,None,None,None,None,None,None,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_85_colour2_distractors4_l.png,l,1,,,,,0,13,13,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.09877645422239,None,1,1,0.8956178144435398,74.09877645422239,None,None,None,None,None,None,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1a_trial_57_colour3_distractors1_l.png,l,1,,,,,0,14,14,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.11653348332038,None,1,1,0.70981460576877,75.11653348332038,None,None,None,None,None,None,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp2b_trial_81_colour1_distractors9_l.png,l,1,,,,,0,15,15,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.95071737229591,None,1,1,0.7716741290641949,75.95071737229591,None,None,None,None,None,None,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp1b_trial_82_colour1_distractors19_l.png,l,1,,,,,0,16,16,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8515409200918,None,1,1,0.9348627335275523,76.8515409200918,None,None,None,None,None,None,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp2c_trial_56_colour2_distractors31_l.png,l,1,,,,,0,17,17,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.90262481855461,None,1,1,0.8038710841792636,77.90262481855461,None,None,None,None,None,None,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
images/exp2b_trial_0_colour1_distractors1_r.png,r,2,,,,,0,18,18,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.8367032360402,None,2,1,0.7176513656158932,78.8367032360402,None,None,None,None,None,None,,1,001,2020_Oct_14_1421,searchDisc2,2020.2.2,59.999769596336414,
