ImageFile,targ_side,correctAnswer,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text_2.started,text_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_3.started,text_3.stopped,image_3.started,image_3.stopped,image.started,image.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.started,key_resp_7.stopped,key_resp_7.rt,participant,session,date,expName,psychopyVersion,frameRate,
images/exp1b_trial_81_colour1_distractors9_l.png,l,1,0,22,22,177,,,,,,,,,,,,,,,,,38.39505045732949,None,1,1,0.8076499448507093,38.39505045732949,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp1a_trial_45_colour3_distractors19_r.png,r,2,0,23,23,45,,,,,,,,,,,,,,,,,39.32932279387023,None,2,1,0.6731431134976447,39.32932279387023,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2a_trial_8_colour2_distractors19_r.png,r,2,0,24,24,200,,,,,,,,,,,,,,,,,40.14687764795963,None,2,1,0.6476587639772333,40.14687764795963,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2c_trial_10_colour3_distractors1_r.png,r,2,0,25,25,394,,,,,,,,,,,,,,,,,40.914221239159815,None,2,1,0.6163328443653882,40.914221239159815,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2a_trial_47_colour1_distractors1_l.png,l,1,0,26,26,239,,,,,,,,,,,,,,,,,41.64838772022631,None,1,1,0.62625343358377,41.64838772022631,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2b_trial_75_colour3_distractors4_r.png,r,2,0,27,27,363,,,,,,,,,,,,,,,,,42.399172036210075,None,2,1,1.0194725402980112,42.399172036210075,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2b_trial_14_colour3_distractors31_r.png,r,2,0,28,28,302,,,,,,,,,,,,,,,,,43.53344974870561,None,2,1,0.8290376753429882,43.53344974870561,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2a_trial_49_colour1_distractors9_l.png,l,1,0,29,29,241,,,,,,,,,,,,,,,,,44.48436648002826,None,1,1,0.8862460224190727,44.48436648002826,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2a_trial_70_colour2_distractors4_r.png,r,2,0,30,30,262,,,,,,,,,,,,,,,,,45.50206430943217,None,2,1,0.7644533659913577,45.50206430943217,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2b_trial_57_colour3_distractors1_l.png,l,1,0,31,31,345,,,,,,,,,,,,,,,,,46.3862405824475,None,1,1,0.9042689701309428,46.3862405824475,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
