ImageFile,targ_side,correctAnswer,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_3.started,text_3.stopped,image_3.started,image_3.stopped,image.started,image.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.started,key_resp_7.stopped,key_resp_7.rt,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,8.62469984148629,None,space,12.066110061539803,9.592615845787805,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_0839,searchDisc2,2020.2.2,59.90465145317972,
,,,,,,,,,,,,,,,,,21.704353513661772,None,space,5.370507542975247,22.672073358960915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_0839,searchDisc2,2020.2.2,59.90465145317972,
images/exp1a_trial_19_colour1_distractors31_l.png,l,1,0,0,0,19,,,,,,,,,,,,,,,,,21.704353513661772,None,21.704353513661772,None,28.193917407130357,None,1,1,1.6407090395805426,28.193917407130357,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_0839,searchDisc2,2020.2.2,59.90465145317972,
images/exp1a_trial_2_colour1_distractors9_r.png,r,2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,29.96235219272785,None,2,1,0.9123028489993885,29.96235219272785,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_0839,searchDisc2,2020.2.2,59.90465145317972,
images/exp1a_trial_16_colour1_distractors4_l.png,l,1,0,2,2,16,,,,,,,,,,,,,,,,,,,,,31.030316964781377,None,1,1,0.8363358779461123,31.030316964781377,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_0839,searchDisc2,2020.2.2,59.90465145317972,
images/exp1a_trial_7_colour2_distractors9_r.png,r,2,0,3,3,7,,,,,,,,,,,,,,,,,,,,,32.01464472501539,None,2,1,0.5400938747334294,32.01464472501539,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_0839,searchDisc2,2020.2.2,59.90465145317972,
images/exp1a_trial_17_colour1_distractors9_l.png,l,1,0,4,4,17,,,,,,,,,,,,,,,,,,,,,32.68174082948826,None,1,1,0.5929521640646271,32.68174082948826,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_0839,searchDisc2,2020.2.2,59.90465145317972,
images/exp1a_trial_13_colour3_distractors19_r.png,r,2,0,5,5,13,,,,,,,,,,,,,,,,,,,,,33.399300355580635,None,2,1,0.6753091823775321,33.399300355580635,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_0839,searchDisc2,2020.2.2,59.90465145317972,
images/exp1a_trial_4_colour1_distractors31_r.png,r,2,0,6,6,4,,,,,,,,,,,,,,,,,,,,,34.19998489605496,None,2,1,0.626741111103911,34.19998489605496,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_0839,searchDisc2,2020.2.2,59.90465145317972,
images/exp1a_trial_1_colour1_distractors4_r.png,r,2,0,7,7,1,,,,,,,,,,,,,,,,,,,,,34.95076153206173,None,2,1,0.691914857365191,34.95076153206173,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Oct_14_0839,searchDisc2,2020.2.2,59.90465145317972,
