ImageFile,targ_side,correctAnswer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
images/exp1a_trial_85_colour2_distractors4_l.png,l,1,0,0,0,85,7.960812999983318,10.959866899996996,None,7.960812999983318,None,12.781647199997678,None,space,17.659167799982242,12.781647199997678,None,,1,001,2020_Oct_08_1318,searchDisc,2020.2.4,59.97260454302083,
images/exp1a_trial_39_colour2_distractors9_r.png,r,2,0,1,1,39,30.502741700038314,None,1,30.502741700038314,None,None,None,None,,None,None,2.7535819999175146,1,001,2020_Oct_08_1318,searchDisc,2020.2.4,59.97260454302083,
images/exp1a_trial_89_colour3_distractors1_l.png,l,1,0,2,2,89,33.328983500017785,None,2,33.328983500017785,None,None,None,None,,None,None,0.40719049994368106,1,001,2020_Oct_08_1318,searchDisc,2020.2.4,59.97260454302083,
images/exp1a_trial_92_colour3_distractors19_l.png,l,1,0,3,3,92,33.7887748000212,None,1,33.7887748000212,None,None,None,None,,None,None,0.45162209996487945,1,001,2020_Oct_08_1318,searchDisc,2020.2.4,59.97260454302083,
images/exp1a_trial_81_colour1_distractors9_l.png,l,1,0,4,4,81,34.31459670001641,None,2,34.31459670001641,None,None,None,None,,None,None,0.3339164999779314,1,001,2020_Oct_08_1318,searchDisc,2020.2.4,59.97260454302083,
images/exp1a_trial_59_colour3_distractors9_l.png,l,1,0,5,5,59,34.70773739996366,None,1,34.70773739996366,None,None,None,None,,None,None,0.36443379998672754,1,001,2020_Oct_08_1318,searchDisc,2020.2.4,59.97260454302083,
images/exp1a_trial_35_colour1_distractors19_r.png,r,2,0,6,6,35,35.13619670004118,None,2,35.13619670004118,None,None,None,None,,None,None,0.3206698999274522,1,001,2020_Oct_08_1318,searchDisc,2020.2.4,59.97260454302083,
images/exp1a_trial_45_colour3_distractors19_r.png,r,2,0,7,7,45,35.517541700042784,None,1,35.517541700042784,None,None,None,None,,None,None,0.32278339995536953,1,001,2020_Oct_08_1318,searchDisc,2020.2.4,59.97260454302083,
images/exp1a_trial_56_colour2_distractors31_l.png,l,1,0,8,8,56,35.90120930003468,None,2,35.90120930003468,None,None,None,None,,None,None,0.2510464999359101,1,001,2020_Oct_08_1318,searchDisc,2020.2.4,59.97260454302083,
