ImageFile,targ_side,correctAnswer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/exp1a_trial_46_colour3_distractors31_r.png,r,2,0,0,0,46,11.836318199988455,None,1,0,2.1773512000218034,11.836318199988455,None,14.051510000019334,None,space,1.2181696000043303,14.051510000019334,None,27,001,2020_Oct_08_1406,searchDisc,2020.2.4,60.216006850180236,
images/exp1a_trial_87_colour2_distractors19_l.png,l,1,0,1,1,87,15.342261500074528,None,2,0,1.031610899954103,15.342261500074528,None,16.396660900092684,None,space,0.7451860000146553,16.396660900092684,None,27,001,2020_Oct_08_1406,searchDisc,2020.2.4,60.216006850180236,
images/exp1a_trial_9_colour2_distractors31_r.png,r,2,0,2,2,9,17.213142900029197,None,1,0,0.7365330000175163,17.213142900029197,None,17.978486899985,None,space,0.6510938000865281,17.978486899985,None,27,001,2020_Oct_08_1406,searchDisc,2020.2.4,60.216006850180236,
images/exp1a_trial_15_colour1_distractors1_l.png,l,1,0,3,3,15,18.67622470005881,None,1,1,1.1694068000651896,18.67622470005881,None,19.8695797000546,None,space,1.5041873999871314,19.8695797000546,None,27,001,2020_Oct_08_1406,searchDisc,2020.2.4,60.216006850180236,
images/exp1a_trial_36_colour1_distractors31_r.png,r,2,0,4,4,36,21.44199269998353,None,2,1,1.091640600003302,21.44199269998353,None,22.56191950000357,None,space,0.8436724999919534,22.56191950000357,None,27,001,2020_Oct_08_1406,searchDisc,2020.2.4,60.216006850180236,
images/exp1a_trial_45_colour3_distractors19_r.png,r,2,0,5,5,45,23.47425349999685,None,2,1,1.0273785999743268,23.47425349999685,None,24.52802209998481,None,space,0.7014838000759482,24.52802209998481,None,27,001,2020_Oct_08_1406,searchDisc,2020.2.4,60.216006850180236,
images/exp1a_trial_11_colour3_distractors4_r.png,r,2,0,6,6,11,25.290736100054346,None,2,1,0.9389988000039011,25.290736100054346,None,26.245736800017767,None,space,0.6718200000468642,26.245736800017767,None,27,001,2020_Oct_08_1406,searchDisc,2020.2.4,60.216006850180236,
images/exp1a_trial_38_colour2_distractors4_r.png,r,2,0,7,7,38,26.975766699993983,None,2,1,1.3257992999861017,26.975766699993983,None,28.327435599989258,None,space,0.6700342000694945,28.327435599989258,None,27,001,2020_Oct_08_1406,searchDisc,2020.2.4,60.216006850180236,
images/exp1a_trial_48_colour1_distractors4_l.png,l,1,0,8,8,48,29.059065800043754,None,1,1,1.39441499998793,29.059065800043754,None,30.477313700015657,None,space,0.640263200039044,30.477313700015657,None,27,001,2020_Oct_08_1406,searchDisc,2020.2.4,60.216006850180236,
images/exp1a_trial_27_colour3_distractors9_l.png,l,1,0,9,9,27,31.174860600032844,None,1,1,0.7748887999914587,31.174860600032844,None,31.9771519000642,None,space,0.676490499987267,31.9771519000642,None,27,001,2020_Oct_08_1406,searchDisc,2020.2.4,60.216006850180236,
images/exp1a_trial_21_colour2_distractors4_l.png,l,1,0,10,10,21,32.70728339999914,None,1,1,1.0742801999440417,32.70728339999914,None,33.810016600065865,None,space,0.6115575999720022,33.810016600065865,None,27,001,2020_Oct_08_1406,searchDisc,2020.2.4,60.216006850180236,
images/exp1a_trial_72_colour2_distractors19_r.png,r,2,0,11,11,72,34.47466569999233,None,2,1,1.506865800009109,34.47466569999233,None,36.01032300002407,None,space,0.659154099994339,36.01032300002407,None,27,001,2020_Oct_08_1406,searchDisc,2020.2.4,60.216006850180236,
images/exp1a_trial_7_colour2_distractors9_r.png,r,2,0,12,12,7,36.72945189999882,None,2,1,1.020332199987024,36.72945189999882,None,37.776244300068356,None,space,0.5013039999175817,37.776244300068356,None,27,001,2020_Oct_08_1406,searchDisc,2020.2.4,60.216006850180236,
images/exp1a_trial_58_colour3_distractors4_l.png,l,1,0,13,13,58,38.32140740007162,None,1,1,0.9801520999753848,38.32140740007162,None,39.32602979999501,None,space,0.575535700074397,39.32602979999501,None,27,001,2020_Oct_08_1406,searchDisc,2020.2.4,60.216006850180236,
images/exp1a_trial_30_colour0_distractors0_r.png,r,2,0,14,14,30,39.95715770008974,None,2,1,0.9043662999756634,39.95715770008974,None,40.89268629997969,None,space,0.5689122000476345,40.89268629997969,None,27,001,2020_Oct_08_1406,searchDisc,2020.2.4,60.216006850180236,
images/exp1a_trial_79_colour1_distractors1_l.png,l,1,0,15,15,79,41.52164950000588,None,1,1,0.8360749999992549,41.52164950000588,None,42.37572640005965,None,space,0.557839100016281,42.37572640005965,None,27,001,2020_Oct_08_1406,searchDisc,2020.2.4,60.216006850180236,
