ImageFile,targ_side,correctAnswer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/exp1a_trial_31_colour0_distractors0_l.png,l,1,0,0,0,31,10.678753799991682,None,1,1,2.2778304000385106,10.678753799991682,None,13.011462299968116,None,space,1.0810726000927389,13.011462299968116,None,2,001,2020_Oct_08_1410,searchDisc,2020.2.4,59.87457473376114,
images/exp1a_trial_73_colour2_distractors31_r.png,r,2,0,1,1,73,14.163157499977387,None,2,1,1.2736700000241399,14.163157499977387,None,15.457956800004467,None,space,0.9626426000613719,15.457956800004467,None,2,001,2020_Oct_08_1410,searchDisc,2020.2.4,59.87457473376114,
images/exp1a_trial_58_colour3_distractors4_l.png,l,1,0,2,2,58,16.478430000017397,None,1,1,1.0382193999830633,16.478430000017397,None,17.54098679998424,None,space,0.8315640001092106,17.54098679998424,None,2,001,2020_Oct_08_1410,searchDisc,2020.2.4,59.87457473376114,
images/exp1a_trial_19_colour1_distractors31_l.png,l,1,0,3,3,19,18.445527700008824,None,1,1,1.1031468000728637,18.445527700008824,None,19.57059360004496,None,space,0.8020128000061959,19.57059360004496,None,2,001,2020_Oct_08_1410,searchDisc,2020.2.4,59.87457473376114,
images/exp1a_trial_80_colour1_distractors4_l.png,l,1,0,4,4,80,20.444776299991645,None,1,1,0.6639789000619203,20.444776299991645,None,21.139644799986854,None,space,0.5689408000325784,21.139644799986854,None,2,001,2020_Oct_08_1410,searchDisc,2020.2.4,59.87457473376114,
images/exp1a_trial_92_colour3_distractors19_l.png,l,1,0,5,5,92,21.775948800030164,None,1,1,0.964642999926582,21.775948800030164,None,22.774124799994752,None,space,0.6864445999963209,22.774124799994752,None,2,001,2020_Oct_08_1410,searchDisc,2020.2.4,59.87457473376114,
images/exp1a_trial_49_colour1_distractors9_l.png,l,1,0,6,6,49,23.515162299969234,None,2,0,0.8333920000586659,23.515162299969234,None,24.383886600029655,None,space,2.4766647999640554,24.383886600029655,None,2,001,2020_Oct_08_1410,searchDisc,2020.2.4,59.87457473376114,
images/exp1a_trial_67_colour1_distractors19_r.png,r,2,0,7,7,67,26.93091530003585,None,2,1,1.1535770000191405,26.93091530003585,None,28.102843699976802,None,space,0.7657041999045759,28.102843699976802,None,2,001,2020_Oct_08_1410,searchDisc,2020.2.4,59.87457473376114,
images/exp1a_trial_29_colour3_distractors31_l.png,l,1,0,8,8,29,28.91896659997292,None,1,1,1.1498230000725016,28.91896659997292,None,30.086016900022514,None,space,0.8385595999425277,30.086016900022514,None,2,001,2020_Oct_08_1410,searchDisc,2020.2.4,59.87457473376114,
images/exp1a_trial_59_colour3_distractors9_l.png,l,1,0,9,9,59,31.00183790002484,None,1,1,1.1547349999891594,31.00183790002484,None,32.184955200063996,None,space,0.675594300031662,32.184955200063996,None,2,001,2020_Oct_08_1410,searchDisc,2020.2.4,59.87457473376114,
images/exp1a_trial_34_colour1_distractors9_r.png,r,2,0,10,10,34,32.93886300001759,None,2,1,1.7136932000285015,32.93886300001759,None,34.668759100022726,None,space,0.6878303000703454,34.668759100022726,None,2,001,2020_Oct_08_1410,searchDisc,2020.2.4,59.87457473376114,
images/exp1a_trial_69_colour2_distractors1_r.png,r,2,0,11,11,69,35.42944059998263,None,2,1,1.03909980005119,35.42944059998263,None,36.50143159995787,None,space,0.6152188999112695,36.50143159995787,None,2,001,2020_Oct_08_1410,searchDisc,2020.2.4,59.87457473376114,
images/exp1a_trial_60_colour3_distractors19_l.png,l,1,0,12,12,60,37.175193100003526,None,1,1,1.021413499955088,37.175193100003526,None,38.21844099997543,None,space,0.6101701000006869,38.21844099997543,None,2,001,2020_Oct_08_1410,searchDisc,2020.2.4,59.87457473376114,
images/exp1a_trial_10_colour3_distractors1_r.png,r,2,0,13,13,10,38.894103300059214,None,2,1,1.1106489999219775,38.894103300059214,None,40.03435470000841,None,space,0.5701677000615746,40.03435470000841,None,2,001,2020_Oct_08_1410,searchDisc,2020.2.4,59.87457473376114,
images/exp1a_trial_21_colour2_distractors4_l.png,l,1,0,14,14,21,40.6718318000203,None,1,1,1.164747399976477,40.6718318000203,None,41.867335099959746,None,space,0.5612129000946879,41.867335099959746,None,2,001,2020_Oct_08_1410,searchDisc,2020.2.4,59.87457473376114,
images/exp1a_trial_57_colour3_distractors1_l.png,l,1,0,15,15,57,42.49027529999148,None,1,1,0.8503521999809891,42.49027529999148,None,43.366271600010805,None,space,0.5423063000198454,43.366271600010805,None,2,001,2020_Oct_08_1410,searchDisc,2020.2.4,59.87457473376114,
,,,,,,,43.97644150000997,None,1,0,0.7801715000532568,43.97644150000997,None,,,,,,,,,,,,,
