ImageFile,targ_side,correctAnswer,n,image.started_mean,image.started_raw,image.started_std,image.stopped_raw,key_resp_4.corr_mean,key_resp_4.corr_raw,key_resp_4.corr_std,key_resp_4.keys_raw,key_resp_4.rt_mean,key_resp_4.rt_raw,key_resp_4.rt_std,key_resp_4.started_mean,key_resp_4.started_raw,key_resp_4.started_std,key_resp_4.stopped_raw,order
images/exp1a_trial_0_colour1_distractors1_r.png,r,2,1.0,17.503009796142578,17.503009796142578,0.0,,0.0,0.0,0.0,'1',0.15910477936267853,0.15910477936267853,0.0,17.503009796142578,17.503009796142578,0.0,,4.0
images/exp1a_trial_1_colour1_distractors4_r.png,r,2,1.0,22.29105567932129,22.29105567932129,0.0,,0.0,0.0,0.0,'1',0.2348429560661316,0.2348429560661316,0.0,22.29105567932129,22.29105567932129,0.0,,18.0
images/exp1a_trial_2_colour1_distractors9_r.png,r,2,1.0,17.786685943603516,17.786685943603516,0.0,,1.0,1.0,0.0,'2',0.26728373765945435,0.26728373765945435,0.0,17.786685943603516,17.786685943603516,0.0,,5.0
images/exp1a_trial_3_colour1_distractors19_r.png,r,2,1.0,18.837657928466797,18.837657928466797,0.0,,0.0,0.0,0.0,'1',0.16040557622909546,0.16040557622909546,0.0,18.837657928466797,18.837657928466797,0.0,,8.0
images/exp1a_trial_4_colour1_distractors31_r.png,r,2,1.0,18.420574188232422,18.420574188232422,0.0,,1.0,1.0,0.0,'2',0.2894173860549927,0.2894173860549927,0.0,18.420574188232422,18.420574188232422,0.0,,7.0
images/exp1a_trial_5_colour2_distractors1_r.png,r,2,1.0,15.00047492980957,15.00047492980957,0.0,,0.0,0.0,0.0,'1',1.1815917491912842,1.1815917491912842,0.0,15.00047492980957,15.00047492980957,0.0,,0.0
images/exp1a_trial_6_colour2_distractors4_r.png,r,2,1.0,22.040800094604492,22.040800094604492,0.0,,1.0,1.0,0.0,'2',0.1412092000246048,0.1412092000246048,0.0,22.040800094604492,22.040800094604492,0.0,,17.0
images/exp1a_trial_7_colour2_distractors9_r.png,r,2,1.0,21.006423950195312,21.006423950195312,0.0,,1.0,1.0,0.0,'2',0.11155495047569275,0.11155495047569275,0.0,21.006423950195312,21.006423950195312,0.0,,13.0
images/exp1a_trial_8_colour2_distractors19_r.png,r,2,1.0,21.773983001708984,21.773983001708984,0.0,,0.0,0.0,0.0,'1',0.15989230573177338,0.15989230573177338,0.0,21.773983001708984,21.773983001708984,0.0,,16.0
images/exp1a_trial_9_colour2_distractors31_r.png,r,2,1.0,21.223302841186523,21.223302841186523,0.0,,0.0,0.0,0.0,'1',0.19880282878875732,0.19880282878875732,0.0,21.223302841186523,21.223302841186523,0.0,,14.0
images/exp1a_trial_10_colour3_distractors1_r.png,r,2,1.0,21.523807525634766,21.523807525634766,0.0,,1.0,1.0,0.0,'2',0.13813401758670807,0.13813401758670807,0.0,21.523807525634766,21.523807525634766,0.0,,15.0
images/exp1a_trial_11_colour3_distractors4_r.png,r,2,1.0,19.10454559326172,19.10454559326172,0.0,,1.0,1.0,0.0,'2',0.3734179139137268,0.3734179139137268,0.0,19.10454559326172,19.10454559326172,0.0,,9.0
images/exp1a_trial_12_colour3_distractors9_r.png,r,2,1.0,16.28540802001953,16.28540802001953,0.0,,1.0,1.0,0.0,'2',0.40863823890686035,0.40863823890686035,0.0,16.28540802001953,16.28540802001953,0.0,,1.0
images/exp1a_trial_13_colour3_distractors19_r.png,r,2,1.0,22.62472152709961,22.62472152709961,0.0,,1.0,1.0,0.0,'2',0.26917174458503723,0.26917174458503723,0.0,22.62472152709961,22.62472152709961,0.0,,19.0
images/exp1a_trial_14_colour3_distractors31_r.png,r,2,1.0,19.588375091552734,19.588375091552734,0.0,,0.0,0.0,0.0,'1',0.1615457385778427,0.1615457385778427,0.0,19.588375091552734,19.588375091552734,0.0,,10.0
images/exp1a_trial_15_colour1_distractors1_l.png,l,1,1.0,16.80230712890625,16.80230712890625,0.0,,1.0,1.0,0.0,'1',0.203568235039711,0.203568235039711,0.0,16.80230712890625,16.80230712890625,0.0,,2.0
images/exp1a_trial_16_colour1_distractors4_l.png,l,1,1.0,17.11935043334961,17.11935043334961,0.0,,0.0,0.0,0.0,'2',0.2705240547657013,0.2705240547657013,0.0,17.11935043334961,17.11935043334961,0.0,,3.0
images/exp1a_trial_17_colour1_distractors9_l.png,l,1,1.0,18.15363121032715,18.15363121032715,0.0,,1.0,1.0,0.0,'1',0.1643773913383484,0.1643773913383484,0.0,18.15363121032715,18.15363121032715,0.0,,6.0
images/exp1a_trial_18_colour1_distractors19_l.png,l,1,1.0,19.855281829833984,19.855281829833984,0.0,,1.0,1.0,0.0,'1',0.7587852478027344,0.7587852478027344,0.0,19.855281829833984,19.855281829833984,0.0,,11.0
images/exp1a_trial_19_colour1_distractors31_l.png,l,1,1.0,20.722803115844727,20.722803115844727,0.0,,1.0,1.0,0.0,'1',0.17909955978393555,0.17909955978393555,0.0,20.722803115844727,20.722803115844727,0.0,,12.0

extraInfo
participant,2
session,001
date,2020_Oct_13_1321
expName,searchDisc
psychopyVersion,2020.2.2
frameRate,59.95844181745153
